,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
29240,51-01301,24,1,6,0,1,0,N,1,2,11162.8,7280,10,10,70000.0,7,501,N,2,2,2,2,82,82
29241,32-00405,53,2,1,1,1,0,4,1,1,7990.5,N,N,3,0.0,0,0,N,2,2,2,2,107,94
29242,38-00100,34,1,1,0,1,2,4,1,2,73.0,570,2,9,150000.0,9,501,N,2,2,2,2,231,230
29243,24-01004,54,1,1,0,1,2,4,1,1,4187.9,570,2,10,124000.0,8,501,N,2,2,2,2,35,34
29244,51-01301,3,1,N,0,1,2,4,1,1,11162.8,N,N,1,N,N,501,N,N,N,2,2,80,64
29245,36-03710,41,1,6,3,1,N,N,2,0,52864.7,8891,15,5,0.0,0,N,N,2,2,2,2,53,0
29246,51-51255,61,1,1,0,1,0,2,1,1,11224.3,7380,10,10,65000.0,7,490,4,2,2,2,2,91,91
29247,19-01700,27,1,6,0,1,2,3,1,2,3572.3,4270,5,4,25000.0,4,123,N,2,2,2,2,140,139
29248,13-04600,54,1,6,0,1,0,4,1,1,3670.4,N,N,5,10800.0,2,227,N,1,1,2,1,99,88
29249,40-00200,62,2,3,0,1,0,N,1,1,90.7,9470,16,9,19000.0,4,155,N,2,2,2,2,54,94
29250,19-01700,23,2,6,0,1,0,N,1,2,3572.3,4690,6,9,30000.0,5,229,N,1,2,2,2,92,92
29251,19-01700,76,2,2,0,1,0,N,1,1,3572.3,6170,7,9,40800.0,6,337,N,2,2,2,1,103,103
29252,08-00803,78,2,1,0,1,0,2,1,1,3393.2,N,N,8,48500.0,6,391,N,2,2,2,2,36,34
29253,30-00600,90,1,3,0,1,0,2,1,1,16.3,680,2,5,21400.0,4,297,N,2,1,1,1,113,113
29254,38-00100,87,1,1,0,1,0,2,1,1,73.0,N,N,5,25700.0,4,232,N,1,1,1,1,31,32
29255,38-00100,60,1,1,0,1,0,3,1,1,73.0,5790,6,5,80000.0,8,501,N,2,2,2,2,98,99
29256,32-00405,9,1,N,1,1,3,4,1,2,7990.5,N,N,3,N,N,58,N,2,2,2,2,195,183
29257,38-00100,81,1,3,0,1,0,N,1,1,73.0,N,N,8,104000.0,9,501,N,2,2,2,2,419,419
29258,24-01004,95,2,1,0,1,0,4,1,1,4187.9,7380,10,9,618000.0,9,501,N,1,2,2,2,61,61
29259,24-01004,25,2,6,0,1,0,N,1,2,4187.9,7460,10,9,15000.0,3,114,N,2,2,2,2,113,79
29260,38-00100,18,1,N,0,1,3,5,1,1,73.0,N,N,N,N,N,176,N,N,N,2,2,633,523
29261,24-01004,14,1,N,0,1,2,3,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,51,41
29262,51-01301,57,1,1,0,1,2,5,1,1,11162.8,7290,10,10,249900.0,9,501,3,2,2,2,2,156,156
29263,24-01004,76,1,1,0,1,0,2,1,1,4187.9,7390,10,12,194030.0,9,501,N,2,1,2,2,21,21
29264,38-00100,59,2,1,0,1,0,2,1,1,73.0,770,3,7,32000.0,5,501,N,2,2,2,2,35,43
29265,26-02702,55,1,1,0,1,1,3,1,1,4817.2,7870,11,11,423000.0,9,501,N,2,2,2,2,52,48
29266,38-00100,10,2,N,0,1,2,4,1,1,73.0,N,N,3,N,N,303,N,2,2,2,2,42,37
29267,38-00100,38,2,1,0,1,1,3,1,1,73.0,7980,12,11,200000.0,9,501,N,2,2,2,2,180,207
29268,06-08507,67,2,1,0,1,0,2,1,1,3305.1,7270,10,11,191000.0,9,501,N,2,2,2,2,39,40
29269,36-03710,21,2,6,2,1,0,4,1,2,52864.7,8660,14,4,0.0,0,35,N,2,2,2,2,109,109
29270,24-01004,82,2,3,0,1,2,6,1,1,4187.9,N,N,12,0.0,0,169,N,2,2,2,2,94,62
29271,08-00803,18,1,6,0,1,N,N,3,0,3393.2,8680,14,7,0.0,0,N,N,2,2,2,2,75,0
29272,26-02702,13,2,N,0,1,6,8,1,1,4817.2,N,N,3,N,N,501,N,2,2,2,2,94,80
29273,19-01700,45,2,4,4,1,0,N,1,2,3572.3,8191,12,10,72000.0,8,501,N,2,2,2,2,119,119
29274,30-00600,9,1,N,0,1,3,5,1,1,16.3,N,N,3,N,N,198,N,2,2,2,2,60,79
29275,30-00600,65,1,1,0,1,0,2,1,1,16.3,1270,4,4,30000.0,5,425,N,2,2,2,2,45,45
29276,24-01004,89,2,2,0,1,N,N,2,0,4187.9,N,N,8,0.0,0,N,N,1,2,2,2,24,0
29277,40-00200,20,2,6,0,1,0,4,1,1,90.7,N,N,7,0.0,0,388,N,2,2,2,2,359,152
29278,19-01700,15,1,6,0,1,3,5,1,1,3572.3,9920,18,4,0.0,0,206,N,2,2,2,2,131,169
29279,38-00100,50,1,1,0,1,0,2,1,1,73.0,4490,5,5,53600.0,7,398,N,2,2,2,2,12,12
29280,30-00600,18,1,6,1,1,N,N,3,0,16.3,7870,11,7,2300.0,1,N,N,2,2,2,2,11,0
29281,24-01004,35,2,6,0,1,0,N,1,1,4187.9,8660,14,10,50000.0,6,379,N,2,2,2,2,62,62
29282,40-00200,9,2,N,1,1,4,8,1,2,90.7,N,N,3,N,N,37,N,2,2,2,2,20,47
29283,38-00100,24,2,6,0,1,0,4,1,1,73.0,8680,14,5,8000.0,1,170,N,2,2,2,2,94,138
29284,24-01004,74,2,6,0,1,N,N,3,0,4187.9,7870,11,9,20100.0,3,164,N,2,2,2,2,56,0
29285,06-08507,73,1,1,0,1,0,2,1,1,3305.1,N,N,9,83500.0,8,501,N,2,2,2,1,125,122
29286,01-01301,27,1,6,0,1,0,2,1,1,2731.2,8680,14,7,7500.0,2,56,N,2,2,2,2,124,129
29287,06-07502,65,2,4,0,1,0,N,1,1,33632.6,9160,15,9,81000.0,8,501,N,2,2,1,2,163,163
29288,24-01004,44,2,1,0,1,2,4,1,1,4187.9,N,N,9,20.0,1,501,N,2,2,2,2,11,11
29289,06-07502,29,1,1,0,1,0,2,1,2,33632.6,7380,10,9,147000.0,9,501,N,2,2,2,2,44,44
29290,38-00100,50,1,1,0,1,0,2,1,1,73.0,4490,5,5,53600.0,7,398,N,2,2,2,2,11,11
29291,51-51255,30,2,1,0,1,0,2,1,1,11224.3,7380,10,9,55000.0,6,501,N,2,2,2,2,211,215
29292,32-00405,58,1,1,1,1,0,4,1,2,7990.5,7860,11,9,8000.0,2,179,N,2,2,2,2,80,82
29293,32-00405,40,1,6,1,1,5,8,1,2,7990.5,770,3,8,23000.0,4,176,N,2,2,2,2,191,181
29294,26-02702,47,1,6,1,1,0,3,1,1,4817.2,7870,11,10,10000.0,2,501,N,2,2,2,2,78,56
29295,51-51255,31,2,6,0,1,0,N,1,1,11224.3,7390,10,9,134000.0,9,501,N,2,2,2,2,142,141
29296,38-00100,83,2,2,0,1,N,N,2,0,73.0,N,N,5,14400.0,2,N,N,1,1,2,2,12,0
29297,06-07502,72,2,3,0,1,0,N,1,1,33632.6,N,N,9,-2100.0,0,0,N,2,2,2,2,140,140
29298,51-01301,5,2,N,0,1,3,5,1,1,11162.8,N,N,2,N,N,501,N,2,2,2,2,100,106
29299,24-01004,52,1,1,0,1,0,2,1,1,4187.9,7380,10,10,200000.0,9,501,N,2,2,2,2,60,71
29300,38-00100,56,2,1,0,1,0,2,1,1,73.0,9490,16,9,45000.0,6,501,N,2,2,2,2,15,16
29301,06-07502,86,1,2,2,1,0,N,1,1,33632.6,N,N,7,68400.0,7,501,N,2,1,1,2,58,58
29302,24-01004,72,1,1,0,1,0,2,1,1,4187.9,7270,10,11,385200.0,9,501,N,2,2,2,2,52,53
29303,38-00100,48,1,1,0,1,3,6,1,1,73.0,8891,15,9,8000.0,1,266,N,2,2,2,2,44,44
29304,08-00803,18,1,6,0,1,N,N,3,0,3393.2,8590,14,5,2500.0,1,N,N,1,2,2,2,93,0
29305,08-00803,59,1,6,0,1,0,N,1,2,3393.2,N,N,9,9500.0,2,72,N,2,2,2,2,61,60
29306,29-01901,29,1,6,1,1,0,N,1,1,5434.8,7870,11,9,30000.0,5,229,N,2,2,2,2,141,141
29307,30-00600,37,1,1,0,1,2,4,1,1,16.3,9570,16,8,43800.0,6,501,N,2,2,2,2,30,9
29308,51-01301,11,1,N,0,1,2,4,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,66,42
29309,38-00100,52,2,1,0,1,0,3,1,1,73.0,8180,12,9,46000.0,6,470,N,2,2,2,2,40,39
29310,06-08507,66,1,1,0,1,0,2,1,1,3305.1,7390,10,9,111000.0,8,501,N,2,2,2,2,70,124
29311,38-00100,53,1,1,0,1,0,2,1,1,73.0,7690,10,6,73000.0,8,501,N,2,2,2,2,26,26
29312,30-00600,49,1,1,0,1,0,2,1,1,16.3,180,0,9,19050.0,4,266,N,2,2,2,2,69,80
29313,51-51255,35,2,1,0,1,2,4,1,1,11224.3,9570,16,10,26400.0,4,346,N,2,2,2,2,63,63
29314,38-00100,43,2,1,0,1,1,4,1,1,73.0,6992,9,9,53000.0,7,487,N,2,2,2,2,282,281
29315,38-00100,24,2,2,0,1,0,N,1,2,73.0,170,0,7,9800.0,2,74,N,2,2,2,2,601,1174
29316,40-00200,14,1,N,0,1,3,5,1,1,85.00292109809143,N,N,3,N,N,501,N,2,2,2,2,364,188
29317,08-00803,20,1,6,0,1,N,N,3,0,3393.2,8680,14,7,1700.0,1,N,N,2,2,2,2,81,0
29318,38-00100,65,1,4,0,1,0,N,1,1,73.0,4270,5,8,30100.0,4,249,N,2,2,2,2,81,82
29319,19-01700,73,2,1,0,1,0,2,1,2,3572.3,7490,10,10,22960.0,4,254,N,2,2,2,2,119,99
29320,36-03710,34,2,1,2,1,0,2,1,2,52864.7,7380,10,10,106000.0,8,501,N,2,2,2,2,51,51
29321,08-00803,70,1,1,0,1,0,4,1,1,3393.2,6870,9,9,213000.0,9,501,N,2,2,2,2,58,58
29322,06-07502,49,2,1,0,1,2,4,1,2,33632.6,7380,10,10,150000.0,9,501,N,2,2,2,2,115,157
29323,26-02702,14,2,6,0,1,0,N,1,1,4817.2,8680,14,7,14000.0,3,107,N,2,2,2,2,365,310
29324,38-00100,6,2,N,0,1,0,6,1,1,73.0,N,N,2,N,N,437,N,2,2,2,2,79,63
29325,19-01700,50,2,3,0,1,0,N,1,1,3572.3,N,N,9,1400.0,1,10,N,2,2,2,2,71,71
29326,08-00803,44,1,1,0,1,2,4,1,1,3393.2,9470,16,7,80000.0,8,501,N,2,2,2,2,62,63
29327,38-00100,36,2,1,0,1,2,4,1,1,73.0,9370,16,5,24000.0,4,305,N,2,2,2,2,21,22
29328,30-00600,60,1,1,0,1,1,3,1,1,16.3,170,0,5,70000.0,8,345,N,2,2,2,2,41,41
29329,06-08507,47,1,1,0,1,2,4,1,1,3305.1,8080,12,12,150000.0,9,501,N,2,2,2,2,50,58
29330,08-00803,19,2,6,0,1,N,N,3,0,3393.2,6470,8,7,700.0,1,N,N,2,2,2,2,11,0
29331,38-00100,53,2,1,0,1,0,2,1,1,73.0,9370,16,9,25000.0,4,469,N,2,2,2,2,99,99
29332,32-00405,31,2,6,1,1,3,4,1,1,7990.5,6390,7,4,35500.0,5,136,N,2,2,2,2,206,196
29333,24-01004,15,1,6,4,1,2,8,1,1,4187.9,5275,6,5,3000.0,1,332,N,2,2,2,2,133,150
29334,24-01004,77,1,1,0,1,0,2,1,1,4187.9,N,N,9,177100.0,9,501,3,2,2,2,2,69,59
29335,06-07502,29,1,1,0,1,0,2,1,2,33632.6,7380,10,9,147000.0,9,501,N,2,2,2,2,44,44
29336,06-08507,48,2,1,0,1,1,3,1,2,3305.1,7870,11,10,170000.0,9,501,N,2,2,2,2,57,59
29337,38-00100,13,1,N,1,1,3,6,1,2,73.0,N,N,3,N,N,123,N,2,2,2,2,60,21
29338,40-00200,25,1,1,0,1,1,3,1,2,90.7,7860,11,9,32000.0,6,255,N,2,2,2,2,242,220
29339,24-01004,45,1,1,0,1,3,5,1,1,4187.9,9170,15,10,190000.0,9,501,N,2,2,2,2,66,67
29340,06-08507,44,2,1,3,1,2,6,1,2,3305.1,7460,10,10,200000.0,9,501,N,2,2,2,2,120,116
29341,24-01004,58,1,1,2,1,1,4,1,1,4187.9,7870,11,11,250000.0,9,501,N,2,2,2,2,23,18
29342,19-01700,25,1,6,0,1,0,4,1,1,3572.3,6870,9,7,26000.0,4,315,N,2,2,2,2,132,113
29343,32-00405,38,2,6,1,1,1,4,1,2,7990.5,7690,10,3,10000.0,2,75,N,2,2,2,2,45,44
29344,26-02702,11,1,N,0,1,1,2,1,1,4817.2,N,N,3,N,N,501,N,2,2,2,2,114,89
29345,38-00100,76,2,3,0,1,0,N,1,2,73.0,8170,12,6,9500.0,2,78,N,2,2,2,2,35,35
29346,38-00100,69,2,1,0,1,0,2,1,1,73.0,N,N,9,12100.0,2,315,N,1,2,2,1,29,29
29347,26-02702,44,2,1,0,1,3,5,1,1,4817.2,7870,11,12,60000.0,7,501,N,2,2,2,2,74,71
29348,19-01700,46,1,1,0,1,0,3,1,1,3572.3,8680,14,7,28000.0,4,324,N,2,2,2,2,86,85
29349,08-00803,21,1,6,0,1,0,N,1,2,3393.2,7290,10,7,10600.0,2,80,N,2,2,2,2,101,100
29350,24-01004,10,2,N,0,1,3,4,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,53,55
29351,51-01301,7,1,N,0,1,2,4,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,130,112
29352,28-01100,63,1,4,3,1,0,N,1,2,2674.3,N,N,7,22900.0,5,172,N,2,1,2,2,62,63
29353,01-01301,21,1,6,0,1,N,N,3,0,2731.2,N,N,7,0.0,0,N,N,2,2,2,2,9,0
29354,36-03710,46,1,6,4,1,N,N,2,0,52864.7,5090,6,5,18600.0,3,N,N,2,2,2,2,62,0
29355,38-00100,16,1,6,0,1,0,9,1,1,73.0,4971,6,4,4800.0,1,78,N,2,2,2,2,43,53
29356,08-00803,18,1,6,4,1,N,N,3,0,3393.2,N,N,5,0.0,0,N,N,2,2,2,2,66,0
29357,30-00600,53,2,1,0,1,0,2,1,1,16.3,8090,12,10,65050.0,8,501,N,2,2,2,2,91,128
29358,06-08507,64,2,6,0,1,0,N,1,1,3305.1,7380,10,9,199000.0,9,501,N,2,1,2,2,48,46
29359,19-01700,6,1,N,4,1,3,4,1,1,3572.3,N,N,3,N,N,233,N,2,2,2,2,114,158
29360,29-01901,24,2,6,0,1,0,N,1,2,5434.8,7970,12,9,500.0,1,3,N,2,2,2,2,59,59
29361,30-00600,3,1,N,0,1,2,4,1,1,16.3,N,N,2,N,N,501,N,N,N,2,2,251,366
29362,51-51255,45,2,1,0,1,0,2,1,1,11224.3,7860,11,10,55000.0,6,472,N,2,2,2,2,67,66
29363,30-00600,6,1,N,0,1,0,6,1,1,16.3,N,N,2,N,N,365,N,2,2,2,2,28,16
29364,51-01301,68,2,1,0,1,0,2,1,1,11162.8,N,N,10,172000.0,9,501,N,2,2,2,2,95,95
29365,06-07502,43,2,1,0,1,3,5,1,1,33632.6,7460,10,11,177000.0,9,501,N,2,2,2,2,138,138
29366,51-01301,24,2,6,0,1,0,5,1,1,11162.8,N,N,7,0.0,0,471,N,2,2,2,2,116,146
29367,17-03529,20,1,6,0,1,N,N,3,0,15097.5,5280,6,7,2300.0,1,N,N,2,2,2,2,88,0
29368,38-00100,32,1,6,0,1,2,3,1,2,73.0,8470,13,7,30500.0,4,149,N,2,2,2,2,101,101
29369,30-00600,61,1,4,0,1,0,N,1,1,16.3,570,2,7,69000.0,8,501,N,2,2,2,2,23,23
29370,24-01004,24,1,6,2,1,0,4,1,1,4187.9,5170,6,7,170.0,1,501,N,2,2,2,2,124,96
29371,40-00200,58,2,1,0,1,0,2,1,1,90.7,8470,13,5,19400.0,4,356,N,2,2,2,2,25,31
29372,38-00100,54,1,1,0,1,0,2,1,1,73.0,490,1,4,100000.0,9,501,N,2,2,2,2,49,48
29373,08-00803,77,2,4,0,1,0,N,1,2,3393.2,N,N,7,13100.0,2,107,N,2,1,2,2,59,59
29374,38-00100,16,2,N,0,1,1,3,1,1,73.0,N,N,3,N,N,501,N,2,2,2,2,201,173
29375,28-01100,31,2,6,0,1,1,2,1,1,2674.3,7860,11,9,7820.0,2,44,N,2,2,2,2,107,108
29376,38-00100,46,2,6,0,1,0,2,1,1,73.0,N,N,5,140.0,0,140,N,2,2,2,2,5,26
29377,19-01700,2,1,N,0,1,4,6,1,1,3572.3,N,N,N,N,N,105,N,N,N,2,2,72,111
29378,19-01700,16,1,6,0,1,0,N,1,1,3572.3,4971,6,4,7000.0,1,53,N,2,2,2,2,73,95
29379,38-00100,70,2,1,0,1,0,2,1,1,73.0,N,N,9,11200.0,2,478,N,2,2,2,2,16,15
29380,38-00100,8,2,N,0,1,1,2,1,1,73.0,N,N,3,N,N,136,N,2,2,2,2,324,206
29381,17-03529,22,1,6,0,1,0,N,1,2,15097.5,7590,10,7,8000.0,2,61,N,2,2,2,2,44,35
29382,30-00600,5,2,N,0,1,2,3,1,2,16.3,N,N,1,N,N,176,N,2,2,2,2,143,127
29383,06-08507,27,1,5,0,1,0,4,1,1,3305.1,7380,10,9,125000.0,9,501,N,2,2,1,2,242,187
29384,38-00100,39,2,1,0,1,3,5,1,1,73.0,6370,7,8,32000.0,5,501,N,2,2,2,2,57,62
29385,30-00600,61,1,4,0,1,0,N,1,1,16.3,570,2,7,69000.0,8,501,N,2,2,2,2,23,23
29386,01-01301,21,2,6,0,1,N,N,3,0,2731.2,7870,11,7,430.0,1,N,N,2,2,2,2,49,0
29387,26-02702,73,1,1,0,1,0,2,1,1,4817.2,N,N,10,11200.0,2,144,N,2,2,2,2,50,50
29388,24-01004,59,2,1,0,1,0,6,1,1,4187.9,8290,12,7,20800.0,3,362,N,2,2,2,2,43,42
29389,30-00600,9,2,N,0,1,2,5,1,1,16.3,N,N,3,N,N,344,N,2,2,2,2,37,69
29390,08-00803,21,2,6,0,1,2,4,1,1,3393.2,9290,15,5,10000.0,2,75,N,2,2,2,2,172,101
29391,19-01700,55,2,1,0,1,0,2,1,1,3572.3,9490,16,10,93120.0,9,501,N,2,2,2,2,79,79
29392,19-01700,37,1,6,0,1,0,N,1,1,3572.3,6570,8,7,28800.0,4,217,N,2,2,2,2,103,103
29393,24-01004,75,2,1,0,1,0,2,1,1,4187.9,8564,14,9,202700.0,9,501,N,2,2,2,2,39,41
29394,36-03710,43,2,6,3,1,5,8,1,2,52864.7,8170,12,4,200.0,1,177,N,2,2,2,2,81,81
29395,30-00600,60,1,1,0,1,0,3,1,1,16.3,7980,12,11,83000.0,9,501,N,2,2,2,2,385,384
29396,24-01004,17,1,6,0,1,1,3,1,1,4187.9,N,N,4,0.0,0,501,N,2,2,2,2,66,56
29397,38-00100,79,2,1,0,1,0,2,1,1,73.0,N,N,5,85400.0,8,501,N,2,2,2,2,12,51
29398,51-51255,34,1,1,0,1,1,3,1,2,11224.3,5080,6,9,227000.0,9,501,N,2,2,2,2,89,95
29399,26-02702,25,2,6,0,1,0,N,1,1,4817.2,7980,12,11,34300.0,5,259,N,2,2,2,2,126,94
29400,17-03529,23,2,6,2,1,0,N,1,1,15097.5,7870,11,5,6000.0,1,45,N,2,2,2,2,98,52
29401,26-02702,29,2,1,4,1,0,2,1,1,4817.2,8191,12,11,76000.0,8,501,N,2,2,2,2,51,57
29402,26-02702,38,1,1,0,1,1,3,1,1,4817.2,7460,10,9,121000.0,9,501,N,2,2,2,2,95,96
29403,24-01004,43,1,1,0,1,2,4,1,1,4187.9,7460,10,12,120000.0,8,501,N,2,2,2,2,51,52
29404,38-00100,63,2,1,0,1,0,2,1,1,73.0,180,0,5,47200.0,6,276,N,2,2,2,2,139,139
29405,06-07502,53,2,1,0,1,0,2,1,2,33632.6,N,N,8,20000.0,4,501,N,2,2,2,2,114,120
29406,24-01004,44,1,6,0,1,0,N,1,1,4187.9,8680,14,5,35000.0,4,267,N,2,2,2,2,76,76
29407,38-00100,61,1,6,0,1,0,N,1,2,73.0,9080,15,5,100300.0,9,501,N,2,2,2,2,35,36
29408,30-00600,34,2,1,0,1,3,6,1,1,16.3,4870,6,7,50000.0,7,162,N,2,2,2,2,20,10
29409,40-00200,75,1,1,0,1,0,2,1,1,90.7,N,N,5,7800.0,2,101,N,1,1,2,1,68,59
29410,32-00405,32,1,6,0,1,3,4,1,2,7990.5,6991,9,5,35000.0,5,135,N,2,2,2,2,39,38
29411,26-02702,36,1,1,0,1,0,2,1,1,4817.2,8191,12,11,424000.0,9,501,N,2,2,2,2,98,98
29412,51-51255,16,1,6,0,1,1,3,1,1,11224.3,6570,8,4,4000.0,1,501,N,2,2,2,2,59,47
29413,26-02702,40,2,1,0,1,1,3,1,1,4817.2,6870,9,9,131200.0,9,501,N,2,2,2,2,88,103
29414,36-03710,14,1,N,0,1,N,N,2,0,52864.7,N,N,3,N,N,N,N,1,2,2,2,14,0
29415,30-00600,66,1,4,0,1,0,N,1,1,16.3,N,N,6,23600.0,4,195,N,2,2,2,2,298,302
29416,40-00200,69,2,1,0,1,0,2,1,1,90.7,N,N,7,13100.0,3,501,N,2,2,2,2,175,117
29417,17-03529,27,2,6,0,1,0,N,1,2,15097.5,7460,10,10,36500.0,5,279,N,2,2,2,2,63,63
29418,19-01700,63,2,4,0,1,0,N,1,1,3572.3,8990,15,7,88000.0,9,501,N,2,2,2,2,89,90
29419,06-08507,54,2,1,0,1,0,2,1,1,3305.1,7290,10,9,47000.0,6,501,N,2,2,2,2,44,45
29420,38-00100,54,1,1,0,1,0,2,1,1,73.0,1270,4,8,38000.0,5,501,N,2,2,2,2,57,37
29421,08-00803,20,2,6,0,1,N,N,3,0,3393.2,7870,11,7,1800.0,1,N,N,2,2,2,2,67,0
29422,19-01700,91,2,3,0,1,0,N,1,1,3572.3,N,N,7,34000.0,5,281,N,2,2,2,2,262,262
29423,24-01004,37,2,1,0,1,2,4,1,2,4187.9,8564,14,10,6000.0,1,412,N,2,2,2,2,63,70
29424,19-01700,35,1,6,0,1,0,N,1,1,3572.3,6991,9,8,47000.0,7,354,N,2,2,2,2,71,71
29425,38-00100,73,2,3,0,1,0,2,1,1,73.0,570,2,5,35700.0,5,501,N,2,2,2,2,12,12
29426,19-01700,83,2,3,0,1,0,2,1,1,3572.3,9160,15,5,61500.0,8,470,N,2,2,2,2,59,61
29427,51-51255,63,2,1,0,1,0,2,1,1,11224.3,N,N,10,0.0,0,501,N,2,2,2,2,67,62
29428,38-00100,4,1,N,0,1,3,5,1,1,76.08576768427326,N,N,1,N,N,409,N,N,N,2,2,156,76
29429,19-01700,63,2,6,0,1,0,N,1,1,3572.3,N,N,5,6000.0,1,45,N,1,2,2,1,85,85
29430,30-00600,8,2,N,0,1,2,4,1,1,16.3,N,N,3,N,N,277,N,2,2,2,2,46,16
29431,06-08507,64,2,1,0,1,0,2,1,1,3305.1,6992,9,11,671200.0,9,501,N,2,2,2,2,121,121
29432,08-00803,77,2,4,0,1,0,N,1,1,3393.2,6490,8,10,120000.0,9,501,N,2,2,2,2,152,158
29433,06-08507,70,1,3,0,1,0,N,1,1,3305.1,7270,10,11,133600.0,9,501,N,2,2,2,2,46,46
29434,06-07502,69,1,6,0,1,N,N,3,0,33632.6,9160,15,10,15600.0,3,129,N,1,1,2,2,4,0
29435,30-00600,67,1,6,0,1,0,N,1,1,16.3,670,2,5,78000.0,8,501,N,2,2,2,2,9,9
29436,24-01004,12,1,N,0,1,3,5,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,51,49
29437,06-08507,61,2,1,0,1,0,2,1,1,3305.1,4780,6,9,90000.0,8,501,N,2,2,2,2,50,50
29438,24-01004,60,1,1,0,1,0,2,1,2,4187.9,7380,10,9,98000.0,8,501,N,2,2,2,2,44,45
29439,40-00200,29,1,4,0,1,0,3,1,1,90.7,4670,6,5,27500.0,5,468,N,2,2,1,1,53,26
29440,30-00600,29,1,6,0,1,0,N,1,2,16.3,180,0,8,53000.0,7,399,N,2,2,2,2,24,24
29441,08-00803,62,2,1,1,1,0,2,1,1,3393.2,6970,9,10,155000.0,9,501,N,2,2,2,2,117,118
29442,30-00600,61,1,1,0,1,0,2,1,1,16.3,7860,11,9,76280.0,8,501,N,1,2,2,2,17,17
29443,24-01004,79,1,1,0,1,0,2,1,1,4187.9,770,3,12,564000.0,9,501,N,2,1,2,2,72,71
29444,51-51255,33,2,1,0,1,1,3,1,2,11224.3,9570,16,11,78000.0,7,501,N,2,2,2,2,33,33
29445,51-01301,68,2,1,0,1,0,2,1,1,11162.8,9370,16,9,75000.0,7,501,N,2,2,2,2,95,95
29446,24-01004,69,2,1,0,1,0,2,1,1,4187.9,7870,11,10,96200.0,8,501,N,2,2,2,1,68,68
29447,51-01301,45,2,1,0,1,3,5,1,1,11162.8,7380,10,10,148000.0,9,501,N,2,2,2,2,315,278
29448,36-04010,48,2,6,4,1,N,N,3,0,50441.6,N,N,3,0.0,0,0,N,2,2,2,2,9,0
29449,40-00200,5,1,1,0,1,1,3,1,1,90.7,7860,11,9,32000.0,6,255,N,2,2,2,2,227,205
29450,40-00200,19,1,6,0,1,0,N,1,2,90.7,8680,14,5,10000.0,3,76,N,2,2,2,2,94,89
29451,13-04600,29,1,6,1,1,0,N,1,2,3670.4,7290,10,9,65000.0,8,497,N,2,2,2,2,198,198
29452,08-00803,16,2,6,0,1,1,3,1,1,3393.2,N,N,4,0.0,0,243,N,2,2,2,2,49,51
29453,36-03710,32,2,6,0,1,0,N,1,2,52864.7,8180,12,8,66000.0,7,501,N,2,2,2,2,59,61
29454,24-01004,15,2,6,0,1,1,3,1,1,4187.9,N,N,4,0.0,0,501,N,2,2,2,2,111,76
29455,06-08507,73,1,1,0,1,0,5,1,1,3305.1,N,N,10,79300.0,8,427,N,2,2,2,2,45,45
29456,38-00100,67,2,1,0,1,0,2,1,1,73.0,8290,12,8,37100.0,5,501,N,2,1,2,2,76,62
29457,51-01301,40,2,6,0,1,0,N,1,1,11162.8,9370,16,10,140000.0,9,501,N,2,2,2,2,127,127
29458,29-01901,16,2,6,0,1,2,3,1,1,5434.8,N,N,4,0.0,0,63,N,2,2,2,2,65,32
29459,24-01004,25,2,6,3,1,0,6,1,1,4187.9,7870,11,7,1000.0,1,501,N,2,2,2,2,163,151
29460,08-00803,39,2,6,3,1,0,5,1,1,3393.2,7870,11,12,28000.0,4,501,N,2,2,2,2,73,79
29461,38-00100,83,2,3,0,1,0,N,1,1,73.0,N,N,6,13900.0,2,114,N,2,2,2,2,147,147
29462,51-01301,68,1,6,1,1,0,N,1,1,11162.8,7860,11,10,43900.0,6,364,N,2,2,2,2,173,172
29463,13-04600,23,2,6,0,1,0,N,1,2,3670.4,6670,8,9,30000.0,5,226,N,2,2,2,2,70,56
29464,40-00200,77,2,1,0,1,0,4,1,1,90.7,770,3,6,19800.0,4,225,N,2,2,2,2,26,25
29465,40-00200,64,1,4,0,1,0,N,1,1,90.7,N,N,5,20000.0,4,164,N,2,2,2,2,161,161
29466,08-00803,28,1,6,0,1,0,N,1,2,3393.2,7270,10,9,45000.0,6,342,N,2,2,2,2,316,370
29467,38-00100,69,1,6,0,1,0,N,1,1,73.0,380,1,9,52000.0,7,425,N,2,2,2,2,30,31
29468,51-01301,10,1,N,0,1,0,7,1,1,11162.8,N,N,3,N,N,324,N,1,2,2,2,116,72
29469,24-01004,29,2,6,3,1,0,N,1,2,4187.9,7570,10,9,86050.0,7,501,N,1,2,2,2,79,79
29470,24-01004,80,1,1,0,1,0,2,1,1,4187.9,9170,15,9,286000.0,9,501,N,2,1,2,2,16,16
