HISP,SEX,DEAR,PINCP,NOC,EDU,RAC1P,DEYE,DPHY,DENSITY,MSP,POVPIP,HOUSING_TYPE,OWN_RENT,NPF,AGEP,PINCP_DECILE,DVET,INDP_CAT,PUMA,DREM
0,1,2,185700.0,0,7,1,2,1,448.0,3,91,1,2,N,25,4,N,3,48-02102,1
0,2,2,219000.0,0,9,1,2,2,448.0,4,191,1,2,N,37,7,N,9,48-02101,2
0,1,2,4400.0,1,8,1,2,2,3904.0,6,501,1,1,3,40,0,N,N,48-02507,2
0,2,2,219700.0,1,5,1,2,2,3904.0,6,501,1,2,3,20,3,N,6,48-02507,2
0,2,2,40000.0,1,8,8,1,2,1984.0,6,362,1,1,3,67,0,N,18,48-02515,2
0,1,2,39930.0,1,7,1,2,2,448.0,1,362,1,2,2,68,5,N,10,48-02102,2
0,1,2,31960.0,0,8,2,2,2,1216.0,1,501,1,1,2,63,9,N,4,48-02516,2
0,1,2,105000.0,0,9,1,2,1,3136.0,1,501,1,1,2,28,8,N,10,48-02510,2
0,1,2,219700.0,0,6,1,2,2,1984.0,1,501,1,1,2,35,3,N,14,48-02515,2
0,2,1,219000.0,N,7,1,2,1,3904.0,3,501,2,0,N,23,4,N,N,48-02507,2
1,2,2,2800.0,0,5,1,2,2,1216.0,6,501,1,1,5,12,0,N,14,48-02516,2
0,2,2,N,0,3,1,2,2,448.0,N,287,1,2,2,57,N,N,N,48-02101,2
0,2,2,23700.0,0,9,2,2,2,448.0,1,226,1,1,5,40,2,N,6,48-02101,2
1,2,2,N,1,7,1,2,2,448.0,1,501,1,1,4,60,6,N,4,48-02101,2
0,1,2,980.0,2,5,1,2,2,448.0,1,290,1,1,3,33,8,N,N,48-02101,2
0,1,2,40000.0,0,9,1,2,2,3136.0,6,501,1,2,N,75,0,N,9,48-02510,2
1,1,2,108800.0,0,9,1,2,2,448.0,4,483,1,1,2,26,7,N,9,48-02101,2
4,1,2,160500.0,2,3,1,2,2,3136.0,N,501,1,1,4,54,N,N,N,48-02510,2
0,1,2,36600.0,0,9,1,2,2,2368.0,1,13,1,1,2,76,9,N,11,48-02510,2
1,1,2,N,0,5,1,2,2,448.0,6,434,1,2,7,38,8,N,6,48-02102,2
0,2,2,219000.0,3,3,2,2,2,448.0,N,264,1,1,5,65,N,N,N,48-02102,2
0,1,2,228100.0,0,7,1,2,2,3136.0,4,501,1,1,2,35,7,N,10,48-02510,2
0,1,2,19800.0,0,9,1,2,2,3904.0,4,239,1,2,N,33,2,N,7,48-02507,2
1,2,2,19800.0,0,3,1,2,2,1216.0,N,501,1,1,2,70,N,N,N,48-02516,2
0,1,2,108800.0,0,4,2,2,2,448.0,1,501,1,1,2,77,8,N,4,48-02102,2
0,1,2,219000.0,0,9,9,2,2,1984.0,4,226,1,2,2,46,8,N,12,48-02515,2
0,2,2,10520.0,0,5,2,2,2,448.0,4,261,1,2,N,11,0,N,13,48-02101,2
0,1,2,274000.0,2,5,1,2,2,1216.0,6,290,1,1,4,30,0,N,14,48-02516,2
0,1,2,219700.0,0,3,6,2,2,448.0,N,102,1,1,5,0,N,N,N,48-02102,2
0,2,2,219000.0,0,8,1,2,2,448.0,1,501,1,1,2,10,8,N,6,48-02101,2
0,2,1,N,0,3,1,2,2,448.0,1,13,1,1,2,21,8,N,4,48-02101,2
0,2,2,160500.0,0,4,2,2,2,1216.0,1,501,1,1,3,64,0,6,N,48-02516,2
3,2,2,40000.0,2,3,1,2,2,1216.0,N,501,1,2,5,69,N,N,N,48-02516,2
0,1,2,11300.0,2,1,1,2,2,3904.0,N,465,1,2,5,12,N,N,N,48-02507,N
0,1,2,370600.0,0,7,8,2,2,1216.0,1,337,1,1,3,43,7,N,8,48-02516,2
0,1,2,28030.0,0,5,2,2,2,3136.0,6,264,1,1,N,88,6,N,5,48-02510,2
0,2,2,79700.0,0,5,1,2,2,3904.0,4,496,1,2,N,84,0,N,18,48-02507,2
0,2,2,19800.0,0,7,1,2,2,3136.0,4,496,1,1,N,76,7,N,5,48-02510,2
0,2,2,9120.0,N,7,2,2,1,448.0,4,205,2,0,N,67,0,N,12,48-02102,1
0,2,2,105000.0,0,3,1,2,2,448.0,4,226,1,1,N,65,2,N,6,48-02102,2
0,2,2,219700.0,4,11,2,2,2,448.0,3,501,1,1,6,51,2,N,N,48-02102,2
0,2,2,32500.0,0,2,1,2,N,3136.0,N,501,1,1,3,71,N,N,N,48-02510,N
1,2,2,185700.0,0,4,1,2,2,3904.0,1,501,1,2,2,71,6,N,4,48-02507,2
0,2,2,219000.0,2,9,1,2,2,448.0,1,97,1,1,7,49,8,N,12,48-02102,2
0,2,2,61800.0,5,5,1,2,2,3136.0,4,501,1,2,6,45,4,N,11,48-02510,2
0,2,1,109000.0,1,9,1,2,2,1984.0,1,501,1,2,3,42,3,N,12,48-02515,1
0,1,2,152500.0,3,N,1,2,N,448.0,N,501,1,2,6,46,N,N,N,48-02101,N
0,2,2,N,0,7,1,2,2,448.0,1,429,1,1,3,55,5,N,16,48-02102,2
0,2,2,219700.0,0,10,1,2,2,448.0,1,305,1,2,7,17,7,N,6,48-02101,2
0,2,2,83000.0,0,3,1,2,2,3136.0,N,102,1,1,4,11,N,N,N,48-02510,2
0,2,1,80040.0,1,9,1,2,2,448.0,1,290,1,1,3,1,4,N,10,48-02101,2
0,2,2,0.0,0,4,1,2,2,1984.0,3,501,1,1,3,75,5,N,N,48-02515,2
0,1,2,170700.0,0,5,1,2,2,3136.0,1,136,1,1,3,24,5,N,10,48-02510,2
1,2,2,N,2,10,1,2,2,448.0,1,501,1,1,3,44,0,N,9,48-02101,2
0,1,2,83000.0,1,5,1,2,2,448.0,1,N,1,1,3,46,5,N,4,48-02101,2
0,2,2,39930.0,2,2,1,2,N,3136.0,N,501,1,1,3,76,N,3,N,48-02510,N
4,1,2,N,0,3,9,2,2,448.0,2,501,1,1,2,6,3,N,14,48-02102,2
0,1,1,28030.0,N,7,1,2,2,448.0,6,501,2,0,N,37,1,N,N,48-02102,2
0,1,2,228100.0,0,5,1,2,2,3904.0,1,443,1,2,2,77,9,N,7,48-02507,2
0,1,2,284300.0,2,4,8,2,2,448.0,6,324,1,1,4,64,5,N,N,48-02102,2
1,1,2,80040.0,0,4,9,2,2,448.0,6,501,1,1,3,33,2,N,10,48-02102,2
0,2,2,370600.0,0,9,1,2,2,448.0,1,475,1,1,4,79,0,N,7,48-02102,2
1,1,2,59800.0,0,2,1,2,N,448.0,N,136,1,1,7,33,N,N,N,48-02510,N
1,1,2,480700.0,0,3,1,2,1,448.0,2,102,1,1,7,17,2,N,N,48-02101,2
0,2,2,0.0,0,5,2,2,2,1984.0,6,501,1,1,N,39,0,N,14,48-02515,2
1,1,2,409000.0,2,5,1,2,2,1216.0,1,226,1,1,4,40,3,N,N,48-02516,2
3,2,2,N,0,4,6,2,2,448.0,6,501,1,1,N,17,2,N,6,48-02101,2
0,2,2,105000.0,0,9,1,2,2,448.0,4,226,1,2,2,37,7,N,13,48-02102,2
4,2,2,0.0,0,3,1,2,2,448.0,N,169,1,1,4,39,N,N,N,48-02101,2
0,2,2,95600.0,2,2,1,2,2,448.0,N,97,1,1,4,50,N,N,N,48-02102,2
0,2,2,53500.0,0,3,1,2,2,3904.0,1,462,1,1,2,55,8,N,6,48-02507,2
0,2,2,26700.0,0,9,1,2,2,1984.0,1,501,1,1,3,67,0,N,4,48-02515,2
0,2,2,7800.0,2,2,1,2,2,3136.0,N,136,1,1,5,24,N,6,N,48-02510,2
0,1,2,39930.0,4,5,1,2,2,1984.0,2,462,1,1,6,75,2,N,7,48-02515,2
1,2,2,0.0,2,3,1,2,2,3904.0,N,169,1,1,4,14,N,N,N,48-02507,2
0,1,2,108800.0,0,7,1,2,2,448.0,1,83,1,1,4,24,3,N,5,48-02101,2
0,1,2,0.0,0,9,1,2,2,3904.0,6,501,1,1,4,6,6,N,16,48-02507,2
0,1,2,480700.0,2,3,1,2,N,1216.0,N,428,1,1,3,35,N,N,11,48-02507,1
0,1,2,0.0,0,7,1,2,2,448.0,1,355,1,1,2,62,8,N,4,48-02101,2
0,2,2,N,2,2,1,2,N,3904.0,N,501,1,1,3,16,1,3,N,48-02507,N
3,1,2,N,1,2,1,2,N,448.0,N,290,1,1,4,42,N,N,N,48-02102,N
0,1,2,72600.0,1,5,1,2,2,3904.0,1,136,1,2,3,44,9,N,5,48-02507,2
0,1,2,93900.0,1,10,2,2,2,448.0,1,501,1,2,4,28,5,N,N,48-02101,2
0,2,2,N,0,1,1,2,2,3136.0,6,111,1,1,N,47,0,N,14,48-02510,2
1,1,2,N,1,7,1,2,2,448.0,1,305,1,1,3,33,8,N,11,48-02101,2
3,1,2,99000.0,0,4,1,2,2,3136.0,6,N,1,1,3,16,1,N,6,48-02510,2
0,2,2,108800.0,0,10,1,2,2,1216.0,1,501,1,1,4,34,7,N,5,48-02516,2
1,1,2,31960.0,1,5,1,2,2,448.0,1,456,1,1,2,84,9,N,6,48-02102,2
1,1,2,130600.0,4,9,2,2,2,448.0,1,493,1,1,6,15,3,N,N,48-02101,N
0,1,2,9120.0,0,7,1,2,2,3136.0,1,501,1,1,2,88,8,N,4,48-02510,2
0,1,2,19800.0,0,6,1,2,2,448.0,1,205,1,1,3,40,7,N,12,48-02101,2
0,2,2,N,1,2,1,2,2,3136.0,N,501,1,1,4,43,N,N,N,48-02510,2
0,1,2,28030.0,0,10,2,2,2,3136.0,1,501,1,1,5,11,8,N,10,48-02510,2
3,1,2,219700.0,0,5,1,2,2,3136.0,2,13,1,1,2,54,2,N,N,48-02510,2
1,1,1,0.0,0,7,1,2,2,3136.0,6,501,1,1,3,35,3,N,7,48-02510,2
0,1,2,95600.0,2,8,1,2,2,3136.0,1,501,1,2,4,49,9,N,3,48-02510,2
0,1,1,80040.0,0,9,1,2,2,1984.0,1,456,1,1,2,41,7,N,7,48-02515,2
0,1,2,20900.0,2,4,2,2,2,3136.0,6,114,1,1,4,32,6,N,N,48-02510,2
0,2,2,0.0,0,7,1,2,1,3904.0,3,501,1,1,N,11,7,N,N,48-02507,1
3,2,2,2800.0,0,5,1,2,1,448.0,2,501,1,2,2,9,2,N,12,48-02101,1
1,2,2,0.0,0,7,1,2,2,1216.0,6,226,1,1,N,22,2,N,14,48-02516,2
0,1,2,117040.0,0,7,1,2,2,1984.0,6,324,1,1,4,17,4,N,6,48-02515,2
0,2,2,31960.0,1,2,1,2,N,448.0,N,501,1,2,3,4,N,N,N,48-02102,N
0,1,2,11300.0,0,7,1,2,2,3904.0,1,501,1,1,4,39,5,N,10,48-02507,2
0,2,2,27100.0,2,3,2,2,2,448.0,N,501,1,2,7,46,N,N,N,48-02102,2
4,2,2,2800.0,0,5,1,2,2,3136.0,1,324,1,1,4,11,8,N,4,48-02510,2
0,1,2,10520.0,0,5,1,2,2,448.0,1,378,1,1,2,60,7,N,6,48-02101,2
0,2,2,80040.0,3,5,6,2,2,3136.0,1,65,1,2,6,62,3,N,11,48-02510,2
0,1,2,9200.0,0,7,1,2,2,3904.0,1,501,1,2,3,79,4,N,15,48-02507,2
0,1,2,N,0,10,9,2,2,3136.0,1,501,1,1,2,71,5,N,7,48-02510,2
0,1,2,N,3,3,1,2,2,448.0,N,114,1,1,5,4,N,N,N,48-02102,2
0,1,2,N,1,6,1,2,2,1216.0,1,501,1,1,4,56,6,N,14,48-02516,2
0,2,2,99000.0,1,9,1,2,2,1216.0,1,305,1,1,3,60,8,N,3,48-02516,2
0,1,2,99000.0,3,2,1,2,2,1216.0,N,205,1,1,5,64,N,N,N,48-02516,2
0,2,2,219000.0,0,9,1,2,2,3904.0,N,501,1,1,5,61,N,N,N,48-02507,1
0,1,2,N,0,4,1,2,2,448.0,1,N,1,1,2,57,3,N,7,48-02101,2
0,2,2,80040.0,0,6,1,2,2,1984.0,4,501,1,1,3,25,1,N,9,48-02515,2
0,2,2,274000.0,0,6,1,2,2,448.0,3,136,1,1,N,67,5,N,N,48-02102,2
0,1,2,N,1,6,1,2,2,3904.0,1,467,1,1,3,32,5,N,7,48-02507,2
0,1,2,N,0,4,1,2,2,3136.0,1,N,1,1,2,38,8,3,6,48-02510,2
0,1,2,140.0,2,5,8,2,2,3904.0,1,355,1,1,3,74,0,N,3,48-02507,2
0,2,2,32400.0,4,4,2,2,2,448.0,6,501,1,1,6,10,3,N,7,48-02101,2
0,1,2,32400.0,0,9,1,2,2,1216.0,6,501,1,1,N,43,2,N,14,48-02516,2
0,1,2,N,0,8,1,2,2,3904.0,1,169,1,1,4,19,4,N,6,48-02507,2
0,1,2,146000.0,0,4,1,2,2,1216.0,6,371,1,2,N,27,5,N,6,48-02516,2
1,1,2,39930.0,0,2,1,2,2,448.0,N,97,1,2,5,31,4,N,N,48-02102,2
1,1,2,219700.0,0,5,1,2,1,3904.0,2,501,1,1,2,14,2,N,14,48-02507,2
0,2,2,1200.0,0,8,1,2,2,448.0,1,264,1,1,2,10,7,N,6,48-02101,2
0,1,2,96000.0,0,9,2,1,2,448.0,6,N,1,1,N,44,6,N,3,48-02102,2
0,2,2,96000.0,0,5,9,2,2,448.0,1,305,1,1,2,33,6,N,14,48-02102,2
1,2,2,N,0,9,1,2,2,448.0,1,226,1,1,2,35,5,N,6,48-02101,2
0,1,2,54500.0,3,7,1,2,2,1984.0,6,1,1,1,6,35,8,N,3,48-02515,2
1,2,2,93900.0,0,9,1,2,2,448.0,1,226,1,1,2,32,0,3,12,48-02102,2
4,1,2,5450.0,2,5,1,2,2,448.0,1,462,1,1,4,37,5,N,6,48-02101,2
0,1,2,2430.0,0,10,1,2,2,3904.0,1,501,1,1,2,64,4,N,11,48-02507,2
0,2,2,32400.0,0,3,1,2,2,448.0,N,501,1,1,5,39,N,N,N,48-02101,2
0,1,2,370600.0,0,7,1,2,2,448.0,1,102,1,1,4,11,9,3,N,48-02102,2
0,1,2,N,0,4,1,2,2,1216.0,3,501,1,1,N,76,5,N,4,48-02516,2
0,2,2,N,0,4,1,2,2,3136.0,1,10,1,1,2,69,6,N,8,48-02510,2
1,1,2,96000.0,2,3,1,2,2,3904.0,N,501,1,1,5,18,N,N,N,48-02507,2
0,2,2,80040.0,0,4,1,2,2,1216.0,6,226,1,1,N,24,3,N,6,48-02516,2
1,1,2,31960.0,11,N,1,2,2,3904.0,2,355,1,1,13,56,2,N,N,48-02507,N
0,1,2,170700.0,4,2,1,2,2,448.0,N,501,1,1,6,37,N,N,N,48-02102,2
0,2,2,80040.0,3,7,1,2,2,448.0,1,N,1,1,6,5,2,N,15,48-02101,2
0,2,2,105000.0,1,10,1,2,2,448.0,1,136,1,1,4,37,0,N,6,48-02102,2
0,1,2,980.0,1,9,2,2,2,1216.0,N,456,1,2,4,2,N,N,N,48-02516,2
0,2,2,105000.0,3,5,1,2,2,3136.0,6,153,1,1,5,61,2,N,4,48-02510,2
0,2,2,121960.0,1,7,1,2,2,2368.0,3,111,1,1,2,48,5,N,N,48-02510,2
1,1,2,36600.0,3,3,1,2,2,448.0,N,501,1,1,5,53,N,N,N,48-02102,2
0,2,2,0.0,0,7,1,2,2,1984.0,1,501,1,1,2,75,7,N,N,48-02515,2
0,2,2,219700.0,0,5,2,2,2,448.0,1,501,1,1,2,41,7,N,6,48-02101,2
0,2,2,219000.0,1,3,1,2,2,448.0,N,501,1,1,3,58,N,N,N,48-02101,2
0,1,2,N,0,3,1,2,2,448.0,N,91,1,1,5,33,N,N,N,48-02102,2
1,2,2,95600.0,0,1,1,2,2,3136.0,6,136,1,1,7,47,0,N,6,48-02510,2
0,2,2,49100.0,0,4,9,2,2,448.0,3,336,1,1,N,28,4,N,N,48-02102,2
0,1,2,79700.0,0,9,1,2,2,448.0,1,258,1,1,2,48,9,N,11,48-02102,2
0,2,2,0.0,1,7,1,2,2,448.0,6,226,1,1,3,53,3,N,N,48-02102,2
0,2,2,0.0,0,7,2,2,2,3136.0,1,183,1,1,3,70,7,N,11,48-02510,2
0,1,2,0.0,0,10,1,2,2,448.0,1,467,1,2,2,46,7,N,14,48-02101,2
0,1,2,N,1,6,1,2,2,1984.0,1,305,1,2,4,41,9,N,11,48-02515,2
4,2,2,15710.0,11,3,1,2,2,1216.0,N,102,1,1,4,46,N,N,N,48-02516,2
1,1,2,23700.0,5,9,1,2,2,3904.0,N,226,1,2,6,33,N,N,N,48-02507,2
0,1,2,206600.0,2,9,1,2,2,448.0,6,501,1,1,4,51,4,N,7,48-02102,2
0,1,2,31960.0,0,4,1,2,2,1984.0,6,226,1,1,N,46,0,N,N,48-02515,2
0,1,2,0.0,0,7,2,2,2,1984.0,1,226,1,1,7,69,7,N,5,48-02515,2
0,2,2,40000.0,1,7,1,2,2,3904.0,1,226,1,1,3,15,9,N,11,48-02507,2
0,1,2,N,1,5,1,2,2,448.0,1,501,1,1,2,14,7,N,10,48-02102,2
0,2,2,47290.0,2,9,1,2,2,448.0,4,501,1,1,N,88,4,N,12,48-02102,2
0,2,2,109000.0,0,5,1,2,2,448.0,1,501,1,1,4,52,5,N,N,48-02102,2
1,2,2,17300.0,4,7,1,2,2,448.0,6,205,1,2,6,92,5,N,N,48-02101,2
0,2,2,219700.0,0,8,1,2,2,448.0,1,501,1,1,2,88,7,N,4,48-02101,2
0,2,2,N,0,9,1,2,1,1984.0,1,261,1,2,2,11,4,N,11,48-02515,2
0,2,2,248000.0,0,4,1,2,2,1216.0,3,336,1,2,N,30,7,N,N,48-02516,2
0,2,2,790.0,0,7,1,2,1,448.0,1,501,1,1,2,10,7,N,11,48-02101,2
1,2,1,N,0,7,1,2,1,1216.0,1,499,1,2,2,52,6,N,N,48-02507,2
0,1,2,80040.0,0,5,1,2,2,1984.0,1,371,1,1,2,75,9,N,4,48-02515,2
0,1,2,230000.0,0,7,1,2,2,1216.0,1,32,1,1,7,10,0,N,15,48-02516,2
0,1,2,2800.0,0,5,1,2,2,448.0,2,501,1,1,2,28,2,N,7,48-02102,2
0,1,2,39930.0,0,3,1,2,2,1984.0,N,501,1,1,4,26,N,N,N,48-02515,2
0,2,2,9200.0,0,7,1,2,2,1216.0,4,501,1,2,2,48,2,N,N,48-02516,2
0,2,2,86300.0,0,5,1,2,2,448.0,1,501,1,2,2,7,8,N,N,48-02101,2
0,1,2,80040.0,3,5,9,2,2,3136.0,1,456,1,1,6,69,5,N,9,48-02510,2
0,2,2,31960.0,0,9,1,2,2,448.0,1,153,1,1,2,48,0,N,N,48-02101,2
0,1,2,170700.0,0,2,1,2,2,448.0,N,501,1,1,5,0,N,N,N,48-02101,2
0,2,2,80040.0,3,5,1,2,1,448.0,5,169,1,1,5,12,2,N,3,48-02101,1
0,2,2,28030.0,0,6,1,2,2,448.0,1,239,1,1,2,54,5,N,N,48-02102,2
0,1,2,219700.0,0,9,1,2,2,1216.0,1,493,1,1,3,86,8,N,14,48-02516,2
0,2,2,145100.0,0,7,1,2,2,448.0,3,501,1,1,N,3,5,N,N,48-02101,2
1,2,2,0.0,1,3,1,2,N,3904.0,N,378,1,1,4,5,N,N,N,48-02507,2
0,2,2,0.0,1,5,1,2,2,448.0,1,83,1,1,3,41,2,N,N,48-02101,2
0,1,2,27100.0,0,5,1,2,2,3136.0,6,91,1,1,3,70,4,N,N,48-02510,2
0,2,2,0.0,0,5,1,2,2,448.0,6,136,1,1,N,58,1,N,14,48-02101,2
0,2,2,0.0,2,9,1,2,2,1216.0,1,205,1,1,5,5,3,N,9,48-02516,2
0,2,2,300.0,4,5,1,2,2,448.0,6,136,1,1,6,19,3,N,14,48-02102,2
0,2,2,117040.0,0,3,1,2,2,3136.0,N,226,1,2,4,92,N,N,N,48-02510,2
0,2,2,7800.0,0,7,1,2,2,3136.0,4,501,1,1,N,44,0,N,11,48-02510,2
0,2,2,0.0,3,5,1,2,2,1216.0,4,258,1,2,5,12,1,N,10,48-02516,2
0,2,2,96000.0,1,7,1,2,2,3904.0,6,501,1,2,4,13,3,N,N,48-02507,2
0,1,2,59400.0,0,7,1,2,2,1216.0,6,205,1,1,5,36,4,N,16,48-02516,2
1,1,2,N,0,3,9,2,1,1216.0,2,474,1,2,2,52,2,N,14,48-02516,2
0,1,1,140.0,0,9,1,2,2,448.0,4,32,1,2,N,9,9,N,N,48-02102,2
0,2,2,26600.0,2,9,1,2,2,3904.0,1,136,1,1,4,63,4,N,15,48-02507,2
0,2,2,N,0,9,1,2,2,3904.0,1,205,1,2,5,64,6,N,N,48-02507,2
0,1,2,18700.0,0,6,1,2,2,1984.0,1,501,1,1,2,71,0,N,4,48-02515,2
0,2,2,0.0,0,9,1,2,2,448.0,1,169,1,1,2,14,5,N,9,48-02101,2
0,2,1,274000.0,0,5,1,2,1,448.0,5,336,1,1,N,39,2,N,0,48-02101,2
3,2,2,2800.0,2,N,1,2,N,448.0,N,65,1,1,4,16,N,N,N,48-02102,N
0,2,2,7800.0,0,9,1,2,2,3904.0,1,474,1,1,2,57,2,N,N,48-02507,2
0,2,2,7800.0,0,7,1,2,2,3904.0,1,443,1,1,4,15,0,N,N,48-02507,2
0,1,2,59800.0,0,9,1,2,2,448.0,1,501,1,1,7,57,6,N,11,48-02101,2
0,1,2,0.0,3,5,2,2,2,3904.0,6,102,1,2,3,14,0,N,N,48-02507,2
0,2,2,0.0,0,7,1,2,2,1216.0,1,309,1,1,2,38,7,N,11,48-02516,2
0,1,2,18700.0,0,7,1,2,2,1216.0,1,264,1,1,2,30,8,N,5,48-02516,2
0,1,2,185000.0,2,5,1,2,2,3136.0,N,355,1,1,4,10,N,N,N,48-02510,2
0,1,2,219000.0,0,5,1,2,2,3136.0,6,169,1,1,2,61,3,N,6,48-02510,2
0,1,2,N,0,3,1,2,2,1216.0,1,290,1,1,3,66,1,N,4,48-02516,2
0,1,2,N,N,4,6,2,2,3904.0,6,1,2,0,N,14,8,N,11,48-02507,2
0,2,2,N,1,9,2,2,N,448.0,N,13,1,2,3,68,N,N,N,48-02102,N
0,1,2,302000.0,3,5,1,2,2,448.0,1,501,1,1,5,6,7,N,N,48-02101,2
0,2,2,15710.0,0,7,1,2,2,3136.0,1,91,1,1,6,59,2,N,9,48-02510,2
0,2,2,18700.0,0,5,1,2,2,448.0,4,501,1,1,N,14,4,N,7,48-02101,2
0,2,2,23700.0,0,5,2,2,2,3904.0,1,467,1,1,2,32,6,N,N,48-02507,2
0,2,2,44100.0,0,7,1,2,2,3136.0,1,1,1,1,3,56,5,N,12,48-02510,2
0,1,2,N,0,12,6,2,2,3904.0,1,239,1,1,3,19,9,N,3,48-02507,2
0,1,2,0.0,0,N,1,2,N,448.0,N,226,1,2,6,63,1,N,N,48-02102,N
1,2,2,219000.0,0,8,1,2,2,1984.0,4,501,1,2,N,52,7,N,9,48-02515,2
1,2,2,13000.0,1,10,1,2,2,448.0,1,501,1,1,2,69,4,N,6,48-02102,2
0,1,2,146000.0,0,5,2,2,2,3136.0,1,501,1,1,4,64,5,N,4,48-02510,2
0,1,2,0.0,0,N,9,2,N,448.0,N,102,1,1,5,56,N,N,N,48-02102,N
0,2,2,47290.0,0,5,9,2,2,1216.0,1,355,1,1,2,59,3,N,N,48-02516,2
0,1,2,219000.0,2,1,8,2,2,448.0,6,243,1,2,3,63,6,N,6,48-02102,2
0,2,2,105000.0,0,7,8,2,2,3136.0,1,473,1,1,5,56,8,N,10,48-02510,2
0,2,2,26700.0,0,7,1,2,2,448.0,1,226,1,1,3,19,1,N,9,48-02101,2
0,1,2,80040.0,0,5,1,2,2,3136.0,1,305,1,1,2,61,6,N,N,48-02510,2
0,2,2,N,0,7,2,2,2,3136.0,3,1,1,2,N,22,7,N,N,48-02510,2
0,2,2,N,0,5,1,2,2,1216.0,6,259,1,1,6,12,2,N,14,48-02516,2
0,2,2,300.0,0,5,1,2,2,3136.0,1,501,1,1,3,72,7,N,N,48-02510,2
0,1,1,248000.0,0,5,1,2,1,1984.0,2,310,1,1,N,62,3,N,12,48-02515,1
0,2,2,117040.0,2,2,1,2,2,1216.0,N,496,1,1,4,45,N,N,N,48-02516,2
0,1,2,9200.0,0,10,1,2,2,448.0,1,336,1,1,2,4,9,N,5,48-02101,2
0,1,2,13000.0,3,10,1,2,2,448.0,1,501,1,2,6,5,3,N,9,48-02510,2
1,2,2,980.0,0,7,1,2,2,3904.0,4,501,1,2,2,35,1,N,10,48-02507,2
0,1,2,17300.0,0,9,1,2,2,3904.0,1,475,1,1,3,13,8,N,N,48-02507,2
0,2,2,96000.0,0,3,1,2,2,448.0,N,316,1,2,5,67,N,N,N,48-02101,2
0,2,1,219000.0,3,9,1,2,2,1216.0,4,501,1,1,8,44,7,N,N,48-02516,1
0,2,2,129900.0,4,9,2,2,1,1984.0,1,501,1,1,8,54,1,N,16,48-02515,2
0,1,2,146000.0,2,4,2,2,2,448.0,6,501,1,2,4,33,4,N,N,48-02101,2
1,1,2,26600.0,0,5,1,2,1,448.0,1,305,1,1,2,3,5,N,3,48-02102,2
0,2,2,0.0,2,N,1,2,N,1984.0,N,136,1,2,4,31,N,N,N,48-02515,N
0,1,2,26600.0,0,3,1,2,2,448.0,N,309,1,1,3,30,N,N,N,48-02102,2
0,1,2,39930.0,2,4,6,2,2,3904.0,6,191,1,2,4,32,0,N,14,48-02507,2
0,1,2,284300.0,0,9,2,2,2,3904.0,1,501,1,1,2,7,8,N,12,48-02507,2
0,2,2,26600.0,0,7,1,2,2,448.0,1,N,1,1,2,7,0,N,N,48-02101,2
0,2,2,0.0,2,5,2,2,2,1216.0,1,493,1,2,4,11,1,N,11,48-02516,2
0,2,2,28030.0,4,5,1,2,2,448.0,6,114,1,2,6,54,2,N,12,48-02101,2
0,2,2,11300.0,0,5,1,2,2,1984.0,1,243,1,1,2,40,0,N,11,48-02515,2
0,1,2,2800.0,0,9,1,2,2,448.0,1,501,1,1,2,42,3,N,14,48-02101,2
0,2,2,28030.0,0,5,1,2,2,1984.0,1,474,1,2,4,44,6,N,8,48-02515,2
0,2,2,N,0,10,1,2,2,1216.0,1,501,1,1,2,24,6,N,14,48-02516,2
1,2,2,0.0,11,2,1,2,2,448.0,N,226,1,1,4,4,N,N,N,48-02101,2
0,2,2,80040.0,0,5,1,2,2,448.0,1,501,1,1,5,63,4,N,10,48-02101,2
0,2,2,99000.0,0,5,1,2,2,448.0,1,501,1,1,2,7,7,N,N,48-02101,2
3,1,2,160500.0,0,5,1,2,1,448.0,2,290,1,2,2,11,2,N,6,48-02101,2
0,1,2,39930.0,2,8,1,2,2,1984.0,6,290,1,2,4,56,7,N,N,48-02515,2
0,1,2,0.0,0,9,6,2,2,3136.0,4,287,1,2,N,10,7,N,9,48-02510,2
0,2,2,56750.0,0,7,1,2,2,448.0,3,324,1,1,N,84,4,N,N,48-02101,2
0,1,2,160500.0,N,5,1,2,2,3136.0,6,239,2,0,N,11,5,N,6,48-02510,2
1,1,2,N,3,3,1,2,2,448.0,1,191,1,1,4,43,9,N,14,48-02101,2
0,1,2,19800.0,1,4,1,2,2,448.0,6,1,1,2,5,11,4,N,15,48-02101,2
1,1,2,0.0,0,9,1,2,2,448.0,1,362,1,1,2,73,0,N,9,48-02101,2
0,2,2,300.0,1,7,1,2,2,1984.0,6,226,1,1,4,42,0,N,13,48-02515,2
0,2,2,0.0,1,4,1,2,2,448.0,6,501,1,1,4,30,0,N,6,48-02102,2
2,1,2,20900.0,2,9,1,2,2,1984.0,1,239,1,1,4,11,9,N,6,48-02515,2
0,2,2,83000.0,0,7,1,2,2,448.0,3,102,1,2,N,27,7,N,11,48-02101,2
0,1,2,61800.0,2,5,9,2,2,1984.0,6,501,1,1,4,34,2,N,N,48-02515,2
0,1,2,10520.0,1,9,1,2,N,2368.0,N,183,1,1,4,43,N,N,N,48-02510,N
1,1,2,26100.0,2,2,1,2,2,3904.0,N,91,1,2,5,32,N,N,N,48-02507,N
