,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
477,9,0,10,6,1,1,36-04010,2,2,9,0.0
478,10,0,8,1,1,9,26-02702,1,2,4,0.0
479,4,0,14,6,2,7,19-01700,2,1,1,0.0
480,7,0,14,6,2,1,38-00100,3,2,0,0.0
481,6,0,N,6,1,0,17-03529,2,2,3,0.0
482,10,0,N,6,1,0,06-08507,6,2,3,0.0
483,7,0,15,6,2,1,36-04010,2,1,5,0.0
484,1,0,N,6,2,0,36-03710,2,2,0,100.0
485,8,0,N,3,1,7,06-08507,1,2,3,0.0
486,9,0,6,6,1,9,06-08507,6,1,8,0.0
487,9,0,13,6,1,9,08-00803,1,1,5,0.0
488,10,0,10,1,2,9,40-00200,1,1,7,0.0
489,4,0,N,1,1,1,13-04600,1,2,0,0.0
490,10,0,12,1,1,8,13-04600,1,1,8,100.0
491,10,0,10,6,2,2,28-01100,1,1,5,0.0
492,10,0,9,6,1,4,29-01901,2,2,6,0.0
493,3,0,N,N,2,N,32-00405,1,2,N,100.0
494,8,0,12,6,1,4,17-03529,2,2,6,0.0
495,9,0,14,6,2,4,06-08507,6,1,1,0.0
496,2,4,N,N,2,N,36-03710,2,2,N,100.0
497,1,0,N,6,1,2,28-01100,2,1,0,0.0
498,5,0,10,6,2,5,17-03531,2,2,4,0.0
499,10,0,4,1,1,6,24-01004,6,2,9,0.0
500,5,0,11,1,2,4,38-00100,1,2,4,100.0
501,7,0,12,6,2,1,13-04600,2,1,4,0.0
502,9,0,6,6,2,8,51-01301,6,2,1,0.0
503,9,0,N,2,0,2,13-04600,2,2,2,100.0
504,7,0,10,4,0,3,40-00200,3,1,3,100.0
505,11,0,4,1,1,8,26-02702,1,1,9,0.0
506,7,2,14,6,2,5,36-03710,8,1,2,0.0
507,7,0,N,4,2,5,51-51255,2,2,2,0.0
508,9,0,11,1,1,5,06-08507,2,2,7,0.0
509,9,0,N,1,1,0,28-01100,2,1,6,0.0
510,4,1,N,1,1,0,32-00405,8,1,3,0.0
511,8,0,N,1,2,3,51-51255,1,2,0,0.0
512,5,0,7,4,1,7,30-00600,1,1,9,0.0
513,9,0,16,1,1,9,51-01301,6,2,9,100.0
514,7,0,7,6,2,6,29-01901,2,2,6,100.0
515,10,0,16,1,1,8,29-01901,2,1,7,0.0
516,4,0,N,3,2,3,30-00600,3,2,2,0.0
517,9,0,5,6,2,3,24-01004,1,1,6,0.0
518,7,0,11,4,1,3,38-00100,1,2,2,0.0
519,5,0,12,4,1,4,17-03531,2,2,4,100.0
520,9,0,16,1,2,7,36-04010,2,1,7,100.0
521,10,0,4,2,1,8,19-01700,1,2,9,0.0
522,5,0,N,6,2,2,17-03529,6,1,0,0.0
523,5,0,10,6,2,6,28-01100,2,1,6,100.0
524,5,0,13,1,1,1,17-03531,2,2,2,0.0
525,9,0,6,6,2,1,30-00600,1,2,7,0.0
526,9,0,11,6,2,1,06-07502,6,1,6,0.0
527,10,0,10,1,1,8,17-03529,2,2,0,0.0
528,9,0,4,6,1,5,24-01004,6,2,5,100.0
529,4,0,N,4,1,1,36-04010,2,1,3,0.0
530,10,0,11,6,1,1,32-00405,1,2,8,0.0
531,10,0,9,6,1,6,51-01301,1,1,9,0.0
532,4,0,3,1,1,7,28-01100,2,1,3,0.0
533,7,0,10,6,1,6,30-00600,1,1,4,0.0
534,9,1,10,1,2,8,24-01004,1,1,5,0.0
535,10,0,11,4,1,4,01-01301,2,2,8,0.0
536,4,1,N,3,1,3,32-00405,1,2,4,0.0
537,7,0,15,6,2,3,08-00803,1,2,1,0.0
538,7,4,N,6,0,3,08-00803,1,1,0,0.0
539,10,0,N,1,2,8,06-08507,1,1,0,0.0
540,9,0,10,1,1,7,24-01004,2,1,9,0.0
541,9,0,15,6,2,2,29-01901,2,1,2,100.0
542,7,0,12,4,1,5,40-00200,1,2,2,0.0
543,3,0,N,3,2,2,36-04010,2,2,3,0.0
544,9,0,6,6,1,5,30-00600,1,2,5,100.0
545,9,0,N,6,0,2,01-01301,2,1,5,0.0
546,9,0,N,3,1,8,17-03529,2,2,5,0.0
547,5,0,14,1,1,2,32-00405,1,1,8,0.0
548,4,0,4,6,2,3,26-02702,1,1,1,0.0
549,10,0,10,4,2,5,17-03529,1,2,3,0.0
550,9,0,6,1,2,2,24-01004,1,2,1,0.0
551,3,0,N,1,1,2,06-07502,6,2,2,100.0
552,1,0,N,N,1,N,19-01700,2,2,N,100.0
553,4,0,N,6,2,0,06-08507,9,1,0,100.0
554,9,0,14,1,1,6,06-08507,6,1,2,0.0
555,8,0,12,1,2,2,38-00100,1,2,8,0.0
556,8,0,N,6,1,0,36-04010,2,1,0,100.0
557,5,0,N,6,2,0,36-03710,2,2,3,0.0
558,11,0,12,1,1,9,06-07502,1,1,9,100.0
559,1,2,N,N,2,N,36-03710,2,2,N,100.0
560,6,1,3,6,2,4,32-00405,1,1,5,0.0
561,5,0,16,1,1,7,30-00600,1,1,9,0.0
562,10,0,15,1,1,2,30-00600,1,2,8,0.0
563,6,0,6,1,1,1,19-01700,1,1,3,0.0
564,3,0,N,6,1,3,38-00100,3,1,0,0.0
565,N,0,N,N,2,N,26-02702,6,1,N,100.0
566,3,4,N,N,1,N,19-01700,1,2,N,100.0
567,4,0,11,1,1,5,38-00100,1,2,9,0.0
568,5,0,N,6,2,3,51-51255,2,2,3,100.0
569,9,0,3,1,1,9,17-03529,1,1,1,0.0
570,3,1,N,1,1,3,32-00405,1,2,0,0.0
571,5,0,N,6,0,0,40-00200,1,1,0,100.0
572,10,0,16,1,1,8,51-51255,2,1,8,100.0
573,9,0,N,3,1,6,40-00200,1,2,9,0.0
574,9,0,11,6,2,4,30-00600,1,2,6,0.0
575,9,0,14,1,2,1,51-01301,1,2,3,0.0
576,N,0,N,N,2,N,26-02702,9,1,N,100.0
577,10,0,4,1,1,7,51-01301,1,2,9,0.0
578,7,0,14,4,2,7,08-00803,1,1,1,0.0
579,7,0,15,1,1,5,24-01004,1,2,8,0.0
580,10,0,N,6,2,6,17-03529,6,1,4,0.0
581,N,0,N,N,2,N,17-03529,6,1,N,100.0
582,5,0,12,6,2,2,28-01100,1,2,2,100.0
583,12,0,11,4,1,9,51-01301,1,1,9,100.0
584,5,0,11,3,2,4,36-04010,2,2,5,0.0
585,10,0,10,1,1,7,51-51255,9,1,5,0.0
586,4,0,12,1,1,1,40-00200,1,2,2,0.0
587,8,0,N,4,1,3,38-00100,1,1,5,0.0
588,11,0,N,1,1,2,29-01901,1,1,9,0.0
589,9,0,N,2,1,2,08-00803,1,2,5,0.0
590,5,0,3,6,0,1,29-01901,1,1,1,100.0
591,5,0,N,3,2,2,06-08507,6,2,0,0.0
592,7,0,15,1,1,7,01-01301,2,2,5,0.0
593,7,0,14,1,1,3,51-51255,1,1,6,0.0
594,8,0,7,4,2,3,38-00100,1,2,8,0.0
595,4,1,N,6,0,0,32-00405,8,1,0,100.0
596,1,0,N,N,1,N,51-01301,6,2,N,100.0
597,7,2,N,1,1,2,36-03710,2,1,8,0.0
598,5,0,16,6,1,9,29-01901,1,1,8,0.0
599,11,0,16,6,1,9,08-00803,1,2,7,0.0
600,7,0,10,1,2,6,51-51255,1,1,8,0.0
601,10,0,16,1,1,7,28-01100,1,1,9,0.0
602,9,0,15,1,1,6,51-01301,9,2,3,0.0
603,7,0,8,6,2,8,13-04600,1,1,6,0.0
604,5,0,16,1,2,8,36-04010,2,1,5,0.0
605,8,0,12,4,1,7,36-04010,2,2,8,0.0
606,5,0,N,6,2,1,40-00200,1,2,0,0.0
607,7,0,12,1,2,6,17-03531,2,2,8,0.0
608,9,0,6,1,1,5,29-01901,1,2,9,0.0
609,3,4,N,N,1,N,08-00803,1,2,N,100.0
610,9,0,9,6,1,9,06-08507,6,1,1,0.0
611,4,0,7,6,2,3,38-00100,1,1,8,0.0
612,7,0,12,3,1,8,40-00200,1,2,7,0.0
613,6,0,7,6,2,2,19-01700,1,1,1,0.0
614,10,0,9,6,1,8,17-03529,2,2,7,0.0
615,8,0,N,1,1,6,51-51255,1,1,8,0.0
616,10,0,16,4,1,7,51-51255,1,1,9,0.0
617,5,0,13,1,1,7,40-00200,1,1,8,0.0
618,10,0,N,6,2,7,17-03529,2,1,3,0.0
619,4,0,3,6,2,5,38-00100,1,2,1,0.0
620,7,0,6,6,2,5,06-07502,6,1,6,0.0
621,7,0,9,6,1,4,38-00100,1,1,9,0.0
622,5,4,14,6,2,2,36-03710,2,2,3,0.0
623,10,0,N,1,2,8,06-07502,1,1,7,0.0
624,7,0,10,6,1,4,17-03531,2,2,3,0.0
625,8,0,6,6,1,1,17-03529,2,2,0,0.0
626,7,0,10,6,1,3,40-00200,9,2,4,0.0
627,9,0,10,4,2,7,17-03529,2,2,4,0.0
628,N,0,N,N,1,N,01-01301,1,2,N,100.0
629,10,0,10,4,2,3,51-51255,1,1,5,0.0
630,3,1,3,6,2,6,32-00405,1,1,4,0.0
631,2,4,N,N,2,N,06-08507,1,1,N,100.0
632,4,0,N,6,1,0,38-00100,5,2,0,100.0
633,9,0,3,1,1,8,06-07502,1,1,7,0.0
634,7,0,N,6,2,0,30-00600,3,2,0,100.0
635,3,1,N,3,2,8,32-00405,1,1,3,0.0
636,5,1,10,5,2,1,36-03710,8,2,3,0.0
637,10,0,11,1,2,4,24-01004,6,2,1,0.0
638,8,0,15,1,1,7,51-51255,1,2,4,0.0
639,7,0,N,2,0,0,01-01301,1,2,0,100.0
640,8,0,N,4,2,0,13-04600,2,1,3,0.0
641,4,0,10,6,2,1,38-00100,1,1,2,0.0
642,12,0,10,4,1,5,08-00803,1,2,9,0.0
643,7,0,4,6,1,3,28-01100,2,1,7,0.0
644,9,0,15,6,2,1,24-01004,6,2,7,0.0
645,5,1,6,1,2,8,32-00405,1,1,9,0.0
646,7,0,11,1,2,7,06-07502,1,2,2,0.0
647,10,0,N,3,1,9,06-08507,1,2,6,0.0
648,9,0,11,4,1,8,38-00100,1,2,8,100.0
649,7,0,7,6,2,7,29-01901,1,1,6,0.0
650,4,0,4,6,1,3,19-01700,1,1,1,0.0
651,7,0,14,6,1,7,01-01301,2,1,0,0.0
652,4,0,3,6,1,3,30-00600,1,1,7,0.0
653,10,0,11,1,2,5,19-01700,1,2,3,0.0
654,5,0,16,1,1,3,28-01100,1,2,9,0.0
655,4,0,N,5,2,3,01-01301,2,1,3,100.0
656,4,0,N,6,1,0,32-00405,9,1,0,100.0
657,5,0,12,6,2,1,38-00100,1,2,3,0.0
658,9,0,N,6,2,9,06-07502,2,1,0,0.0
659,5,0,N,4,1,7,32-00405,1,2,3,0.0
660,7,0,6,1,1,5,30-00600,3,2,2,0.0
661,10,0,N,6,1,0,17-03529,1,2,8,0.0
662,9,0,9,3,2,8,19-01700,1,2,9,0.0
663,1,0,10,6,1,5,19-01700,1,1,2,0.0
664,9,0,7,1,1,9,40-00200,1,2,9,100.0
665,5,0,N,2,1,2,17-03531,2,1,2,100.0
666,5,0,9,6,2,6,17-03529,1,2,1,0.0
667,5,0,12,1,1,6,32-00405,1,2,9,0.0
668,7,0,16,4,2,3,30-00600,1,2,7,0.0
669,10,0,N,6,1,0,17-03529,2,1,8,0.0
670,5,2,N,6,0,0,36-03710,8,1,2,0.0
671,8,0,9,6,1,8,17-03529,2,2,6,0.0
672,5,0,15,6,2,2,19-01700,1,1,7,0.0
673,4,0,14,6,1,1,19-01700,1,2,0,0.0
674,4,0,16,1,1,7,36-04010,2,1,8,0.0
675,5,0,10,6,2,3,40-00200,3,1,5,0.0
676,8,0,10,1,1,3,13-04600,2,1,6,0.0
677,9,0,10,6,2,9,17-03529,1,1,8,0.0
678,3,1,N,N,2,N,38-00100,1,2,N,100.0
679,10,0,11,1,1,7,17-03531,2,1,8,0.0
680,7,0,10,6,2,3,24-01004,1,1,2,0.0
681,5,0,12,1,2,4,36-03710,2,2,1,0.0
682,10,0,8,6,1,9,08-00803,1,1,8,0.0
683,2,0,N,N,1,N,24-01004,6,1,N,100.0
684,5,0,16,4,1,7,40-00200,1,1,2,0.0
685,3,1,N,N,2,N,38-00100,3,1,N,100.0
686,9,0,N,4,2,2,19-01700,1,1,4,0.0
687,9,0,6,1,1,1,17-03529,2,2,1,100.0
688,5,0,N,4,2,4,32-00405,2,1,2,0.0
689,12,0,N,6,1,0,51-51255,1,1,7,0.0
690,8,0,N,4,2,1,01-01301,2,1,2,0.0
691,5,2,N,1,2,5,36-03710,2,1,3,0.0
692,7,0,6,4,1,3,30-00600,1,2,6,0.0
693,4,1,10,6,1,0,32-00405,8,1,6,0.0
694,10,0,10,6,2,4,17-03529,1,2,5,0.0
695,10,0,12,4,1,8,51-01301,1,2,9,0.0
696,11,0,15,1,1,9,26-02702,1,2,7,0.0
697,9,0,16,6,1,9,38-00100,1,1,9,100.0
698,3,0,N,3,1,4,51-51255,1,2,5,0.0
699,6,0,N,2,1,2,28-01100,2,1,2,100.0
700,9,0,10,4,1,8,32-00405,1,1,9,0.0
701,5,0,4,6,2,4,30-00600,1,1,7,0.0
702,8,0,15,1,1,6,19-01700,1,1,2,0.0
703,6,0,3,6,2,5,19-01700,1,1,5,100.0
704,4,0,10,6,2,3,28-01100,1,1,2,0.0
705,7,1,7,6,2,7,32-00405,8,1,6,0.0
706,7,0,6,1,2,3,26-02702,1,2,4,0.0
707,10,0,3,1,1,8,51-01301,1,1,9,0.0
708,7,0,15,6,1,7,06-08507,1,1,4,0.0
709,N,0,N,N,1,N,36-04010,2,2,N,100.0
710,7,0,9,1,1,9,40-00200,1,1,7,0.0
711,8,0,6,6,1,5,38-00100,1,1,1,0.0
712,9,0,10,6,1,6,28-01100,2,2,1,0.0
713,5,0,N,6,0,3,38-00100,1,2,3,100.0
714,10,0,6,1,1,9,38-00100,1,2,5,0.0
715,4,0,N,N,1,N,19-01700,1,2,N,100.0
716,5,0,9,6,2,2,32-00405,1,1,4,0.0
717,10,0,N,6,1,9,26-02702,6,1,1,0.0
718,9,0,10,1,1,4,26-02702,6,2,1,0.0
719,12,0,16,1,2,9,24-01004,1,1,9,100.0
720,10,0,N,3,1,5,17-03529,2,2,1,0.0
721,5,2,N,6,2,0,36-03710,1,2,1,0.0
722,8,0,6,6,2,3,01-01301,2,2,7,0.0
723,10,0,14,1,1,6,06-08507,1,2,9,0.0
724,3,0,N,N,1,N,32-00405,6,1,N,100.0
725,10,0,11,6,1,6,36-04010,2,1,7,0.0
726,9,0,14,6,2,8,51-51255,2,1,8,100.0
727,7,0,N,4,2,2,19-01700,1,2,3,0.0
728,10,0,15,1,1,8,26-02702,1,2,4,0.0
729,7,4,12,6,2,0,36-03710,8,2,5,0.0
730,5,0,5,1,1,7,36-04010,2,1,5,0.0
731,6,0,N,1,1,2,01-01301,2,1,3,0.0
732,7,0,13,1,1,6,01-01301,2,2,5,0.0
733,9,0,6,6,2,2,51-51255,2,1,3,0.0
734,5,0,14,6,2,4,38-00100,9,2,1,0.0
735,8,0,14,1,2,4,36-04010,2,2,7,0.0
736,9,0,10,6,2,7,08-00803,6,2,3,0.0
737,12,0,11,6,2,7,26-02702,1,2,9,0.0
738,9,0,12,4,1,7,24-01004,1,2,4,0.0
739,9,0,4,6,1,7,29-01901,1,1,8,0.0
740,9,0,16,1,2,5,24-01004,1,2,7,0.0
741,9,0,15,6,1,4,17-03529,2,2,6,0.0
742,10,0,15,1,1,9,08-00803,1,1,5,0.0
743,7,0,N,4,2,1,06-07502,1,2,3,0.0
744,9,0,11,6,0,3,24-01004,1,2,3,100.0
745,5,0,7,6,2,7,51-51255,2,1,7,100.0
746,3,0,N,N,2,N,26-02702,2,1,N,100.0
747,8,0,6,6,2,1,36-04010,2,2,3,0.0
748,7,0,14,6,1,7,26-02702,1,1,1,0.0
749,5,0,12,6,2,1,06-07502,6,2,2,0.0
750,4,0,14,6,1,2,01-01301,2,1,1,0.0
751,5,0,12,6,2,1,17-03529,1,1,6,0.0
752,5,0,N,4,0,5,29-01901,1,1,3,0.0
753,10,0,11,6,2,7,17-03529,6,1,5,0.0
754,4,0,N,N,2,N,40-00200,3,1,N,100.0
755,7,1,6,6,2,7,36-03710,1,1,5,0.0
756,5,0,4,6,2,5,01-01301,2,1,4,0.0
757,3,0,N,N,1,N,06-07502,9,1,N,100.0
758,N,1,N,N,1,N,38-00100,3,2,N,100.0
759,9,0,4,6,1,8,51-01301,1,1,9,0.0
760,5,0,14,1,1,5,24-01004,1,2,1,0.0
761,5,4,10,6,2,3,36-04010,2,2,2,0.0
762,4,0,N,1,2,0,19-01700,2,2,3,0.0
763,10,0,N,1,2,2,06-07502,1,2,6,0.0
764,10,0,12,4,2,5,29-01901,2,2,5,100.0
765,7,0,10,6,1,6,13-04600,2,2,4,0.0
766,9,0,7,6,1,8,36-04010,2,1,7,0.0
767,5,0,6,3,1,3,19-01700,1,2,3,100.0
768,9,0,9,1,1,9,24-01004,6,1,9,100.0
769,7,4,6,6,2,4,36-03710,1,1,4,100.0
770,8,0,N,6,1,0,28-01100,2,2,5,0.0
771,6,0,N,6,1,2,38-00100,1,2,2,100.0
772,7,0,10,6,0,9,06-07502,1,1,2,0.0
773,9,0,12,6,2,7,29-01901,2,1,8,0.0
774,12,0,12,1,1,9,29-01901,1,1,8,0.0
775,7,0,14,1,2,3,13-04600,2,2,2,0.0
776,9,0,6,3,1,9,24-01004,1,2,9,100.0
777,6,0,9,1,1,9,38-00100,1,1,6,0.0
778,3,1,N,1,2,2,32-00405,8,2,0,0.0
779,1,0,N,1,1,9,06-07502,6,1,4,0.0
780,7,0,0,1,1,1,40-00200,3,1,3,0.0
781,10,0,N,1,1,8,36-04010,2,1,7,0.0
782,9,0,9,6,2,1,13-04600,2,1,5,0.0
783,7,0,16,6,2,7,30-00600,1,2,5,0.0
784,8,0,11,1,1,3,08-00803,1,2,0,0.0
785,7,0,11,4,2,3,38-00100,1,2,2,0.0
786,7,0,N,5,2,2,28-01100,2,1,7,0.0
787,5,0,4,6,1,4,24-01004,1,1,2,0.0
788,9,0,11,6,1,5,24-01004,6,2,1,0.0
789,5,0,N,6,2,0,29-01901,1,1,0,100.0
790,10,0,11,1,2,4,38-00100,1,1,6,0.0
791,3,2,N,3,2,3,36-03710,1,2,2,0.0
792,4,0,N,4,2,2,30-00600,1,2,5,0.0
793,11,0,11,4,1,6,08-00803,1,2,9,0.0
794,5,2,N,4,2,3,36-03710,8,2,2,0.0
795,9,0,9,6,2,7,19-01700,1,2,7,100.0
796,6,0,N,4,0,2,38-00100,1,2,2,100.0
797,4,0,10,6,2,2,17-03529,2,1,2,100.0
798,8,0,9,1,1,6,17-03531,2,1,3,0.0
799,9,0,14,1,1,6,19-01700,1,2,7,0.0
800,5,0,6,4,2,5,36-03710,2,2,4,0.0
801,5,0,10,4,1,5,17-03531,2,1,8,0.0
802,10,0,10,4,1,9,06-08507,1,1,9,100.0
803,10,0,N,3,2,5,51-01301,1,2,8,0.0
804,5,1,6,1,2,4,32-00405,1,2,1,0.0
805,8,0,7,3,1,8,38-00100,1,1,4,0.0
806,10,0,10,1,2,9,26-02702,1,1,8,0.0
807,8,0,N,3,1,3,28-01100,2,2,4,0.0
808,7,0,3,1,2,5,36-04010,2,1,8,0.0
809,5,0,11,4,2,5,36-04010,2,2,5,100.0
810,6,0,14,1,1,4,40-00200,1,2,3,0.0
811,11,0,N,3,1,9,17-03529,1,2,6,0.0
812,5,0,N,6,0,0,51-01301,1,1,3,0.0
813,5,0,N,5,1,1,28-01100,2,1,2,0.0
814,7,0,10,5,2,4,17-03529,2,2,4,100.0
815,10,0,9,6,1,9,17-03529,1,2,7,0.0
816,12,0,4,1,2,9,06-08507,1,1,9,100.0
817,7,0,16,1,2,5,17-03529,2,2,7,0.0
818,5,1,N,1,1,6,32-00405,1,1,2,0.0
819,12,0,N,1,2,0,26-02702,1,2,0,100.0
820,9,0,N,6,2,4,26-02702,6,1,0,0.0
821,5,0,4,6,1,6,17-03531,2,1,1,0.0
822,10,0,15,6,1,7,38-00100,1,1,1,0.0
823,4,1,6,6,2,1,32-00405,8,2,4,0.0
824,4,0,N,2,0,2,36-03710,2,1,2,100.0
825,5,0,14,1,2,1,36-04010,2,2,0,0.0
826,7,0,4,6,2,6,26-02702,1,1,2,0.0
827,6,1,7,1,1,9,32-00405,1,1,7,0.0
828,7,0,N,1,2,0,51-51255,1,2,0,100.0
829,5,0,N,3,1,3,32-00405,2,2,3,100.0
830,4,0,11,6,2,7,29-01901,2,2,3,0.0
831,N,0,N,N,0,N,17-03529,2,1,N,100.0
832,7,1,6,1,2,9,19-01700,1,1,9,100.0
833,4,0,14,6,2,4,01-01301,2,1,2,0.0
834,5,3,6,6,2,8,32-00405,1,1,1,0.0
835,9,0,10,4,2,7,08-00803,1,1,9,0.0
836,8,0,13,6,1,2,17-03531,2,2,8,0.0
837,10,0,10,1,2,7,24-01004,6,2,4,0.0
838,9,0,6,1,1,7,38-00100,3,2,0,0.0
839,12,0,10,1,1,9,06-08507,1,2,7,0.0
840,8,0,6,6,1,9,38-00100,1,2,6,0.0
841,8,0,N,6,2,2,01-01301,2,2,4,0.0
842,7,0,10,5,2,2,36-04010,2,2,4,0.0
843,7,0,11,4,1,4,08-00803,1,2,4,100.0
844,7,0,14,6,2,1,06-08507,6,1,2,0.0
845,3,0,N,N,1,N,13-04600,6,1,N,100.0
846,2,0,N,N,2,N,06-07502,9,2,N,100.0
847,2,1,N,N,1,N,24-01004,1,2,N,100.0
848,5,0,7,6,1,7,32-00405,2,1,2,0.0
849,7,0,N,4,0,5,19-01700,1,1,0,0.0
850,5,1,7,6,2,3,32-00405,8,2,4,0.0
851,10,0,16,1,1,9,38-00100,1,2,2,0.0
852,9,0,0,1,1,1,40-00200,1,2,8,0.0
853,7,0,16,1,1,8,29-01901,2,1,9,0.0
854,7,1,6,6,2,1,38-00100,1,2,5,0.0
855,3,0,N,N,2,N,36-04010,1,1,N,100.0
856,2,4,N,N,2,N,32-00405,1,2,N,100.0
857,10,0,10,1,2,8,24-01004,6,1,6,0.0
858,10,0,10,6,2,5,36-04010,2,2,3,0.0
859,7,0,9,1,1,9,26-02702,1,1,7,0.0
860,11,0,9,6,1,9,06-08507,6,1,9,100.0
861,10,0,4,6,1,7,24-01004,1,2,9,0.0
862,1,1,3,4,1,9,32-00405,1,1,6,0.0
863,5,0,N,2,1,2,36-04010,2,2,5,0.0
864,5,0,12,6,2,1,36-04010,2,1,3,0.0
865,1,0,N,N,1,N,13-04600,1,1,N,100.0
866,12,0,15,1,1,2,06-08507,6,1,9,0.0
867,11,0,10,1,2,6,51-01301,1,2,9,0.0
868,11,0,11,3,1,8,51-51255,1,2,8,100.0
869,7,0,10,6,2,6,51-51255,9,1,8,0.0
870,9,0,9,6,2,1,38-00100,1,2,3,0.0
871,10,0,6,1,1,9,06-08507,1,2,2,0.0
872,5,0,N,3,2,6,36-03710,2,2,3,0.0
873,5,1,12,6,2,3,32-00405,1,2,3,100.0
874,10,0,N,3,1,9,19-01700,1,1,7,0.0
875,9,0,14,1,2,4,51-51255,1,2,0,0.0
876,10,0,8,6,2,6,08-00803,1,2,9,0.0
877,9,0,8,6,1,9,29-01901,1,1,8,0.0
878,1,0,N,2,2,0,17-03529,2,2,2,0.0
879,5,0,9,3,1,6,30-00600,1,2,2,0.0
880,9,0,12,3,2,8,08-00803,1,2,1,0.0
881,5,0,5,1,1,3,19-01700,1,2,3,100.0
882,7,0,6,6,2,8,17-03529,6,2,1,0.0
883,5,1,5,1,2,7,32-00405,1,1,5,0.0
884,5,0,N,4,2,2,17-03529,2,1,0,0.0
885,7,0,14,1,1,2,19-01700,1,2,5,0.0
886,4,0,N,6,2,0,08-00803,1,2,2,0.0
887,9,0,9,6,2,4,17-03529,6,2,7,0.0
888,7,0,16,1,2,9,28-01100,1,1,9,100.0
889,9,0,9,6,2,5,17-03531,2,2,6,0.0
890,7,0,N,6,0,2,32-00405,1,2,0,0.0
891,5,0,N,2,0,0,24-01004,1,1,2,0.0
892,N,0,N,N,1,N,24-01004,9,2,N,100.0
893,3,1,N,3,2,2,32-00405,8,2,2,100.0
894,9,0,0,4,1,5,38-00100,1,1,9,0.0
895,9,0,9,1,2,7,24-01004,1,2,9,0.0
896,5,0,10,6,2,6,06-07502,1,1,5,0.0
897,6,0,N,3,1,9,38-00100,1,1,0,0.0
898,9,0,12,6,2,8,26-02702,1,1,6,0.0
899,7,0,N,3,1,5,08-00803,1,2,9,0.0
900,1,0,N,3,2,1,13-04600,2,2,2,0.0
901,5,0,N,6,1,2,26-02702,6,1,0,0.0
902,3,4,N,N,2,N,36-03710,9,1,N,100.0
903,5,0,4,4,1,7,38-00100,1,1,4,0.0
904,5,0,12,6,1,1,17-03531,2,2,3,0.0
905,9,0,9,1,2,9,24-01004,6,1,3,0.0
906,5,0,N,2,0,0,01-01301,2,2,2,0.0
907,7,0,12,1,2,5,17-03529,1,2,5,100.0
908,3,0,N,N,2,N,13-04600,6,1,N,100.0
909,6,4,10,5,2,2,36-03710,8,2,3,0.0
910,10,0,N,1,1,8,01-01301,2,1,9,0.0
911,8,0,N,3,1,8,19-01700,1,2,3,0.0
912,9,0,12,3,2,5,36-04010,2,2,6,0.0
913,10,0,11,1,1,8,17-03531,2,2,7,0.0
914,4,0,14,6,2,2,40-00200,1,1,0,0.0
915,10,0,6,1,2,3,06-08507,1,2,9,0.0
916,7,0,11,1,1,6,40-00200,1,1,6,100.0
917,3,4,N,N,2,N,36-04010,8,1,N,100.0
918,4,0,14,6,1,1,06-08507,1,2,1,100.0
919,10,0,10,6,1,8,51-51255,6,2,7,0.0
920,9,0,12,6,2,7,24-01004,6,2,5,0.0
921,9,0,10,4,2,9,51-01301,1,1,9,100.0
922,11,0,16,1,1,8,06-07502,1,1,9,0.0
923,7,0,6,4,2,4,30-00600,1,2,6,0.0
924,9,1,11,6,2,3,32-00405,1,2,1,0.0
925,6,1,14,6,2,5,32-00405,1,2,2,0.0
926,11,0,10,1,1,6,13-04600,1,1,9,0.0
927,9,0,12,4,1,7,36-04010,2,2,8,0.0
928,7,0,7,1,1,8,28-01100,2,2,6,0.0
929,7,0,N,4,2,2,32-00405,2,2,2,100.0
930,7,0,4,6,0,3,13-04600,1,1,4,0.0
931,5,0,N,4,1,1,19-01700,2,1,3,0.0
932,5,0,15,1,1,8,28-01100,1,2,6,0.0
933,9,0,14,4,1,3,19-01700,1,2,8,0.0
934,8,0,N,4,1,2,17-03531,2,2,4,0.0
935,6,0,N,6,2,2,13-04600,1,2,6,0.0
936,11,0,16,4,1,8,51-01301,1,2,9,0.0
937,7,0,9,1,1,9,40-00200,1,2,5,0.0
938,12,0,6,1,1,4,08-00803,1,2,9,0.0
939,7,0,16,1,1,6,40-00200,1,1,6,100.0
940,4,0,3,6,1,1,36-04010,2,1,9,0.0
941,11,0,10,4,1,9,08-00803,1,1,9,100.0
942,10,0,10,1,2,9,51-01301,6,1,6,0.0
943,5,0,13,6,1,7,19-01700,1,2,2,0.0
944,7,0,N,1,1,0,24-01004,6,2,1,0.0
945,9,0,12,6,2,8,06-08507,1,2,2,0.0
946,5,0,12,6,1,6,38-00100,1,1,4,0.0
947,N,0,N,N,2,N,28-01100,1,1,N,100.0
948,9,0,9,6,1,7,36-04010,2,1,3,0.0
949,11,0,N,3,1,9,24-01004,1,1,4,0.0
950,9,0,10,6,0,9,17-03529,1,1,1,0.0
951,9,0,15,1,1,8,17-03531,2,1,7,0.0
952,5,0,15,6,2,6,06-08507,1,2,6,100.0
953,7,0,9,6,2,1,19-01700,1,1,5,0.0
954,7,0,5,6,2,1,08-00803,1,1,1,100.0
955,4,0,12,6,2,0,06-07502,6,2,4,0.0
956,7,0,7,6,1,7,29-01901,2,1,8,0.0
