AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE
63,8,6,1,1,2,N,2
36,8,6,2,1,2,N,2
76,8,3,2,1,1,N,2
17,8,6,1,1,2,N,2
59,8,1,1,1,1,N,2
23,8,6,2,1,1,N,2
68,8,3,1,1,2,N,2
20,8,6,2,1,2,N,2
59,8,1,1,1,1,N,2
30,8,6,1,1,2,N,2
73,8,1,1,1,2,N,2
51,8,6,1,1,1,N,2
38,8,1,1,1,1,N,2
31,8,6,1,1,2,N,2
40,8,1,2,1,2,N,2
23,8,1,1,1,2,N,2
10,8,N,1,1,2,N,2
29,8,1,1,1,1,N,2
68,8,3,2,1,1,N,2
15,8,6,1,1,2,N,2
50,8,1,2,1,1,N,2
9,8,N,1,1,2,N,2
22,8,6,2,1,2,N,2
3,8,N,2,1,1,N,2
7,8,N,2,1,1,N,2
81,8,1,1,1,2,N,2
42,8,4,2,1,1,N,2
22,8,6,2,1,2,N,2
62,8,4,2,1,2,N,2
0,8,N,1,1,2,N,2
37,8,1,1,1,1,N,2
12,8,N,2,1,2,N,2
43,8,1,1,1,1,N,2
5,8,N,1,1,1,N,2
6,8,N,1,1,1,N,2
