,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
10125,48-02102,16,2,6,0,1,2,4,1,1,450.9,N,N,4,0.0,0,390,N,2,2,2,2,107,113
10126,48-02102,37,1,1,0,1,0,3,1,1,450.9,7690,10,3,41500.0,6,501,N,2,2,2,2,113,71
10127,48-02507,51,1,1,0,1,0,3,1,1,3731.1,4265,5,7,30000.0,5,254,N,2,2,2,2,48,47
10128,48-02507,49,1,1,0,1,1,5,1,1,3731.1,7380,10,10,145100.0,9,501,N,2,2,2,2,56,56
10129,48-02101,59,1,6,0,1,0,2,1,1,357.4,7390,10,9,154000.0,9,501,N,2,2,2,2,110,58
10130,48-02507,65,2,6,0,1,0,N,1,1,3731.1,8191,12,9,221000.0,9,501,N,2,1,2,2,20,20
10131,48-02102,66,1,1,0,1,0,3,1,1,450.9,3580,4,10,75000.0,8,501,N,2,2,2,2,53,53
10132,48-02101,14,1,N,0,1,3,4,1,1,357.4,N,N,3,N,N,234,N,2,2,2,2,14,12
10133,48-02101,80,2,1,0,1,0,2,1,1,357.4,N,N,5,30000.0,5,335,N,2,2,2,2,35,30
10134,48-02515,24,2,6,0,1,0,4,1,1,2134.8,6970,9,9,34000.0,5,501,N,2,2,2,2,125,78
10135,48-02507,56,2,3,0,1,0,N,1,1,3731.1,N,N,7,50000.0,7,379,N,2,1,1,2,45,45
10136,48-02101,63,2,1,0,1,0,2,1,1,357.4,7860,11,6,9600.0,2,291,N,2,1,2,2,43,46
10137,48-02101,67,2,4,0,1,0,N,1,1,357.4,6870,9,5,39200.0,6,324,N,2,2,2,2,55,55
10138,48-02507,59,1,3,0,1,0,N,1,1,3731.1,N,N,9,44200.0,6,337,N,2,1,2,2,28,25
10139,48-02102,55,1,4,0,1,0,N,1,1,450.9,7690,10,7,14000.0,3,105,N,2,2,2,1,48,48
10140,48-02102,48,1,1,0,1,1,4,1,1,450.9,2070,4,5,75000.0,8,294,N,2,2,2,2,99,88
10141,48-02101,12,2,N,1,1,4,6,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,14,14
10142,48-02102,66,1,4,0,1,0,N,1,1,450.9,770,3,7,45600.0,6,372,N,2,2,2,2,100,99
10143,48-02515,69,2,4,0,1,0,N,1,1,2134.8,7071,9,7,201300.0,9,501,N,2,2,2,2,48,48
10144,48-02507,73,1,1,0,1,0,2,1,1,3731.1,N,N,10,455600.0,9,501,N,2,2,2,2,80,80
10145,48-02102,70,2,4,0,1,0,2,1,1,450.9,8191,12,8,175400.0,9,501,N,2,2,2,2,80,80
10146,48-02516,15,1,6,2,1,2,4,1,1,1338.4,N,N,3,0.0,0,501,N,2,2,2,2,84,95
10147,48-02507,80,1,1,0,1,0,3,1,1,3731.1,9170,15,7,50000.0,7,441,N,2,2,2,1,57,58
10148,48-02102,76,2,3,0,1,0,3,1,1,450.9,7860,11,10,35600.0,6,378,N,2,2,2,2,49,49
10149,48-02101,66,1,1,0,1,0,3,1,1,357.4,6290,7,5,57200.0,7,414,N,2,2,2,1,33,33
10150,48-02507,2,2,N,0,1,1,3,1,1,3731.1,N,N,N,N,N,435,N,N,N,2,2,37,32
10151,48-02102,28,2,1,1,1,3,5,1,2,450.9,4270,5,7,55000.0,7,285,N,2,2,2,2,37,38
10152,48-02507,72,1,4,0,1,0,2,1,1,3731.1,4880,6,7,52000.0,7,501,N,2,1,2,2,38,39
10153,48-02515,55,1,4,0,1,0,7,1,1,2134.8,N,N,4,12000.0,3,488,N,2,1,2,2,35,25
10154,48-02101,40,2,6,0,1,0,2,1,1,357.4,4690,6,5,16000.0,3,152,N,2,2,2,2,54,53
10155,48-02102,16,1,6,0,1,1,4,1,1,450.9,8680,14,5,900.0,1,120,N,2,2,2,2,59,73
10156,48-02515,53,2,1,0,1,0,2,1,1,2134.8,4195,5,9,785000.0,9,501,N,2,2,2,2,12,11
10157,48-02102,11,1,N,0,1,0,5,1,1,450.9,N,N,3,N,N,191,N,1,2,2,2,49,46
10158,48-02515,26,1,6,0,1,0,N,1,2,2134.8,2370,4,9,100000.0,9,501,N,2,2,2,2,54,56
10159,48-02515,41,1,1,0,1,1,3,1,1,2134.8,3580,4,9,140000.0,9,501,N,2,2,2,2,54,54
10160,48-02515,41,2,1,1,1,1,4,1,1,2134.8,770,3,5,36000.0,6,235,N,2,2,2,2,32,33
10161,48-02102,33,2,2,1,1,4,6,1,1,450.9,3170,4,7,15600.0,3,262,N,2,2,2,2,125,125
10162,48-02102,2,1,N,0,1,1,3,1,2,450.9,N,N,1,N,N,470,N,N,N,2,2,104,149
10163,48-02102,55,2,6,0,1,0,N,1,1,450.9,7270,10,11,149000.0,9,501,N,2,2,2,2,93,94
10164,48-02101,63,2,6,0,1,0,N,1,1,357.4,8990,15,5,62000.0,7,470,N,2,2,2,2,18,18
10165,48-02101,11,2,N,0,1,3,5,1,2,357.4,N,N,3,N,N,317,N,2,2,2,2,95,97
10166,48-02510,9,1,N,0,1,4,6,1,1,3092.4,N,N,3,N,N,501,N,2,2,2,2,59,58
10167,48-02102,32,2,4,0,1,3,4,1,1,450.9,6290,7,5,53000.0,7,401,N,2,2,2,2,53,46
10168,48-02101,68,2,1,0,1,0,2,1,1,357.4,9370,16,5,22700.0,4,501,N,2,2,2,2,27,35
10169,48-02510,43,2,4,0,1,1,2,1,1,3092.4,7970,12,9,86300.0,8,495,N,2,2,2,2,94,89
10170,48-02101,34,2,1,0,1,1,3,1,1,357.4,7860,11,8,52000.0,7,469,N,2,2,2,2,65,65
10171,48-02101,2,2,N,0,1,0,7,1,1,357.4,N,N,2,N,N,44,N,N,N,2,2,113,88
10172,48-02101,43,1,1,1,1,1,4,1,1,357.4,770,3,1,30000.0,5,113,N,2,2,2,2,21,20
10173,48-02101,60,1,1,0,1,0,2,1,1,357.4,7970,12,11,279580.0,9,501,N,2,2,2,2,102,81
10174,48-02515,18,1,1,1,1,2,4,1,2,2134.8,770,3,5,36000.0,6,145,N,2,2,2,2,145,145
10175,48-02102,21,2,6,1,1,0,4,1,2,450.9,8870,15,5,25000.0,4,384,N,2,2,2,2,323,176
10176,48-02510,60,2,1,0,1,0,2,1,1,3092.4,8564,14,12,5500.0,2,472,N,2,2,2,2,79,85
10177,48-02510,57,1,4,0,1,0,3,1,1,3092.4,4971,6,6,3600.0,2,83,N,1,1,2,2,75,74
10178,48-02102,79,1,1,0,1,0,2,1,1,450.9,N,N,3,20400.0,4,199,N,2,2,2,2,5,6
10179,48-02516,11,2,N,2,1,2,4,1,1,1338.4,N,N,3,N,N,460,N,2,2,2,2,99,95
10180,48-02102,53,1,4,0,1,0,4,1,1,450.9,4690,6,5,42000.0,6,320,N,2,2,2,2,39,34
10181,48-02510,64,1,1,0,1,0,2,1,1,3092.4,N,N,9,189400.0,9,501,N,2,2,2,2,46,47
10182,48-02102,4,1,N,0,1,3,5,1,1,450.9,N,N,1,N,N,501,N,N,N,2,2,42,58
10183,48-02510,42,1,1,0,1,0,2,1,1,3092.4,N,N,9,27000.0,5,501,N,2,2,2,2,56,58
10184,48-02516,56,2,1,0,1,0,4,1,2,1338.4,N,N,7,0.0,0,501,N,2,2,2,2,36,39
10185,48-02101,71,2,1,0,1,0,2,1,1,357.4,8980,15,4,15000.0,3,452,N,2,2,2,2,67,50
10186,48-02516,52,2,1,4,1,1,3,1,1,1338.4,5391,6,8,12000.0,3,501,N,2,2,2,2,16,16
10187,48-02101,51,2,4,1,1,0,3,1,1,357.4,4270,5,4,14400.0,3,290,N,2,2,2,2,10,10
10188,48-02510,14,2,N,0,1,3,6,1,1,3092.4,N,N,3,N,N,501,N,2,2,2,2,75,56
10189,48-02507,4,1,N,0,1,1,3,1,2,3731.1,N,N,3,N,N,501,N,2,2,2,2,169,168
10190,48-02516,58,2,1,4,1,0,4,1,1,1338.4,7390,10,5,12430.0,3,501,N,2,2,2,2,69,71
10191,48-02516,42,1,1,0,1,2,4,1,1,1338.4,6991,9,9,168000.0,9,501,N,2,2,2,2,271,261
10192,48-02515,59,2,4,1,1,0,N,1,1,2134.8,N,N,9,0.0,0,0,N,2,2,2,2,54,55
10193,48-02515,44,1,4,3,1,N,N,2,0,2134.8,8680,14,5,44000.0,6,N,N,2,2,2,2,93,0
10194,48-02515,5,1,N,1,1,3,5,1,2,2134.8,N,N,N,N,N,209,N,N,N,2,2,460,285
10195,48-02102,25,1,4,0,1,1,2,1,2,450.9,7970,12,9,60000.0,7,343,N,2,2,2,2,19,21
10196,48-02516,77,1,3,0,1,0,N,1,1,1338.4,N,N,8,120800.0,9,501,N,2,2,2,2,84,84
10197,48-02101,53,1,1,0,1,0,6,1,1,357.4,8370,13,9,45000.0,6,476,N,2,2,2,2,108,108
10198,48-02516,68,1,1,0,1,0,2,1,1,1338.4,9160,15,12,101500.0,9,501,N,2,2,2,2,122,122
10199,48-02102,11,1,N,1,1,3,6,1,1,450.9,N,N,3,N,N,501,N,2,2,2,2,73,62
10200,48-02507,13,1,N,0,1,2,4,1,1,3731.1,N,N,3,N,N,373,N,2,2,2,2,119,106
10201,48-02507,65,2,1,0,1,0,2,1,1,3731.1,N,N,5,10900.0,3,501,N,2,2,2,2,24,30
10202,48-02507,37,1,4,1,1,2,3,1,1,3731.1,770,3,5,28000.0,5,137,N,2,2,2,2,38,45
10203,48-02102,46,1,1,0,1,1,3,1,1,450.9,9480,16,10,34000.0,5,475,N,2,2,2,2,38,35
10204,48-02102,6,2,N,1,1,6,8,1,1,450.9,N,N,3,N,N,28,N,2,2,2,2,355,353
10205,48-02101,88,2,1,0,1,0,3,1,1,357.4,1990,4,5,20730.0,4,184,N,2,1,2,2,56,57
10206,48-02516,13,1,N,0,1,2,4,1,1,1338.4,N,N,3,N,N,501,N,2,2,2,2,153,149
10207,48-02510,42,1,4,0,1,0,3,1,1,3092.4,7860,11,10,60000.0,7,501,N,2,2,2,2,73,38
10208,48-02102,33,1,1,0,1,2,4,1,1,450.9,6890,9,9,70000.0,8,468,N,2,2,2,2,296,260
10209,48-02516,37,2,1,0,1,2,4,1,1,1338.4,7071,9,6,0.0,0,501,N,2,2,2,2,92,90
10210,48-02515,3,2,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,501,N,N,N,2,2,78,54
10211,48-02101,28,1,1,0,1,2,4,1,1,357.4,770,3,9,0.0,0,429,N,2,2,2,2,82,93
10212,48-02510,65,1,1,0,1,0,2,1,1,3092.4,9370,16,8,29100.0,5,501,N,2,2,2,2,58,60
10213,48-02101,60,1,1,0,1,0,2,1,1,357.4,9370,16,7,174000.0,9,501,N,2,2,2,2,78,78
10214,48-02516,9,1,N,0,1,2,4,1,1,1338.4,N,N,3,N,N,501,N,2,2,2,2,99,98
10215,48-02101,60,1,6,0,1,0,2,1,1,357.4,7390,10,9,154000.0,9,501,N,2,2,2,2,110,59
10216,48-02516,4,1,N,0,1,3,5,1,1,1338.4,N,N,N,N,N,361,N,N,N,2,2,37,38
10217,48-02515,26,1,1,0,1,0,2,1,2,2134.8,7380,10,9,100000.0,9,501,N,2,2,2,2,82,83
10218,48-02507,81,2,3,0,1,0,3,1,1,3731.1,N,N,11,39600.0,6,412,N,2,1,2,2,61,61
10219,48-02102,58,2,6,0,1,N,N,3,0,450.9,N,N,6,520.0,1,3,N,1,2,2,1,6,0
10220,48-02507,38,2,1,0,1,2,5,1,1,3731.1,7870,11,10,6000.0,2,501,N,2,2,2,2,50,50
10221,48-02510,46,2,1,0,1,0,2,1,1,3092.4,N,N,9,0.0,0,383,N,2,2,2,2,97,76
10222,48-02507,10,2,N,3,1,2,4,1,2,3731.1,N,N,3,N,N,131,N,2,2,2,2,68,74
10223,48-02515,69,1,1,0,1,0,2,1,2,2134.8,N,N,9,19900.0,4,250,2,1,2,1,1,35,35
10224,48-02102,57,2,1,0,1,0,2,1,1,450.9,N,N,7,15000.0,3,176,N,2,2,2,2,105,104
10225,48-02101,0,1,N,0,1,3,5,1,2,357.4,N,N,N,N,N,315,N,N,N,2,2,80,85
10226,48-02101,59,2,1,0,1,0,2,1,1,357.4,N,N,5,0.0,0,166,N,1,1,2,2,171,172
10227,48-02101,60,2,3,0,1,0,N,1,1,357.4,4690,6,5,68700.0,8,501,N,2,2,2,2,44,44
10228,48-02516,29,1,1,0,1,0,2,1,1,1338.4,9590,16,9,35000.0,5,302,N,2,2,2,2,75,48
10229,48-02516,6,2,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,311,N,2,2,2,2,96,92
10230,48-02516,6,1,N,0,1,2,4,1,1,1338.4,N,N,2,N,N,501,N,1,1,1,2,16,21
10231,48-02102,12,1,N,0,1,0,7,1,2,450.9,N,N,3,N,N,121,N,2,2,2,2,96,96
10232,48-02515,65,1,1,0,1,0,2,1,1,2134.8,9370,16,10,50120.0,7,325,N,2,2,2,2,54,53
10233,48-02507,40,2,1,0,1,4,7,1,1,3731.1,9160,15,8,44700.0,6,474,N,2,2,2,2,52,52
10234,48-02507,71,2,1,1,1,0,3,1,1,3731.1,8191,12,10,517700.0,9,501,N,2,2,2,2,138,80
10235,48-02102,58,1,5,0,1,0,N,1,1,450.9,6170,7,5,40000.0,6,304,N,2,2,2,2,153,153
10236,48-02101,65,2,1,0,1,0,2,1,1,357.4,8180,12,8,16800.0,3,211,N,2,2,2,2,25,23
10237,48-02101,71,1,1,0,1,0,2,1,1,357.4,2570,4,7,101000.0,9,501,N,2,2,2,2,33,33
10238,48-02516,36,1,1,0,1,2,4,1,1,1338.4,7980,12,9,250000.0,9,501,N,2,2,2,2,269,285
10239,48-02102,33,2,1,0,1,0,2,1,1,450.9,5580,6,7,18000.0,4,328,N,2,2,2,2,303,338
10240,48-02507,31,2,1,0,1,2,4,1,2,3731.1,N,N,9,0.0,0,251,N,2,2,2,2,243,197
10241,48-02101,58,1,1,1,1,0,2,1,1,357.4,6570,8,9,100000.0,9,501,N,2,2,2,2,104,103
10242,48-02510,51,2,1,0,1,0,2,1,1,3092.4,8680,14,9,593000.0,9,501,N,2,2,2,2,57,57
10243,48-02515,56,2,6,2,1,0,2,1,1,2134.8,4380,5,5,24000.0,4,140,N,2,2,2,2,150,150
10244,48-02515,19,1,6,1,1,4,6,1,1,2134.8,N,N,4,0.0,0,89,N,2,2,2,2,124,104
10245,48-02515,33,2,1,0,1,1,3,1,1,2134.8,370,1,9,60000.0,7,501,N,2,2,2,2,55,55
10246,48-02510,22,2,6,0,1,0,3,1,1,3092.4,N,N,7,0.0,0,501,N,2,2,2,2,98,75
10247,48-02507,43,1,1,0,1,2,4,1,1,3731.1,7870,11,10,92000.0,8,501,N,2,2,2,2,28,28
10248,48-02507,51,1,1,0,1,0,3,1,1,3731.1,6970,9,10,120000.0,9,501,N,2,2,2,2,92,117
10249,48-02101,20,1,6,0,1,0,3,1,1,357.4,N,N,7,0.0,0,418,N,2,2,2,2,107,56
10250,48-02515,38,1,1,0,1,2,4,1,1,2134.8,770,3,5,53000.0,7,205,N,2,2,2,2,94,95
10251,48-02516,36,2,5,0,1,2,3,1,2,1338.4,1990,4,7,50000.0,7,382,N,2,2,2,2,68,67
10252,48-02102,78,1,3,0,1,0,N,1,1,450.9,N,N,9,18900.0,4,155,N,2,2,2,2,7,6
10253,48-02102,43,1,1,0,1,3,6,1,1,450.9,6170,7,7,30000.0,5,88,N,2,2,2,2,58,59
10254,48-02102,39,2,4,0,1,0,5,2,0,450.9,770,3,4,32000.0,5,247,N,2,2,1,2,14,0
10255,48-02516,70,1,3,0,1,0,3,1,1,1338.4,N,N,4,10000.0,2,501,N,2,2,2,2,423,372
10256,48-02507,65,1,6,0,1,0,N,1,1,3731.1,290,0,9,7000.0,2,53,N,2,2,2,2,25,25
10257,48-02101,28,1,1,0,1,1,3,1,1,357.4,770,3,5,43000.0,6,469,N,2,2,2,2,61,68
10258,48-02516,66,1,3,0,1,0,N,1,1,1338.4,N,N,5,6200.0,2,47,N,2,2,2,2,63,63
10259,48-02102,4,1,N,0,1,2,4,1,1,450.9,N,N,1,N,N,253,N,N,N,2,2,158,237
10260,48-02516,57,1,1,0,1,1,3,1,1,1338.4,3580,4,10,278500.0,9,501,N,2,2,2,2,79,79
10261,48-02102,53,1,1,0,1,0,3,1,1,450.9,7860,11,10,105000.0,9,501,N,2,2,2,2,13,12
10262,48-02101,27,1,1,1,1,0,8,1,1,357.4,5070,6,5,40000.0,6,384,N,2,2,2,2,375,264
10263,48-02101,60,1,1,0,1,0,3,1,2,357.4,N,N,4,21200.0,4,238,N,2,2,2,2,60,59
10264,48-02101,79,2,1,0,1,0,2,1,1,357.4,N,N,7,6000.0,2,71,N,1,2,2,1,53,47
10265,48-02102,17,1,6,0,1,3,5,1,1,450.9,N,N,4,0.0,0,501,N,2,2,2,2,57,113
10266,48-02102,63,1,5,0,1,0,N,1,1,450.9,7680,10,5,40590.0,6,308,N,2,2,2,2,72,75
10267,48-02510,15,2,6,0,1,0,N,1,1,3092.4,N,N,4,0.0,0,0,N,2,2,2,2,74,55
10268,48-02102,54,1,1,0,1,1,4,1,1,450.9,6890,9,8,74000.0,8,455,N,2,2,2,2,76,94
10269,48-02515,28,2,6,0,1,0,N,1,2,2134.8,770,3,4,23000.0,4,175,N,2,2,2,2,106,106
10270,48-02510,28,1,6,0,1,0,3,1,1,3092.4,8770,15,7,5000.0,2,423,N,2,2,2,2,111,75
10271,48-02507,38,2,1,0,1,2,5,1,1,3731.1,7870,11,10,6000.0,2,501,N,2,2,2,2,50,50
10272,48-02510,68,1,1,0,1,0,2,1,1,3092.4,N,N,10,185700.0,9,501,N,2,2,2,2,50,50
10273,48-02507,44,2,1,0,1,1,5,1,1,3731.1,6991,9,7,42500.0,6,176,N,2,2,2,2,53,57
10274,48-02102,75,1,1,0,1,0,2,1,2,450.9,N,N,5,18000.0,4,263,N,2,2,2,1,87,87
10275,48-02515,39,2,1,1,1,1,3,1,1,2134.8,3580,4,9,140000.0,9,501,N,2,2,2,2,54,53
10276,48-02102,62,1,1,0,1,0,3,1,1,450.9,4090,5,5,127000.0,9,501,N,2,2,2,2,78,92
10277,48-02101,4,1,N,0,1,3,5,1,2,357.4,N,N,1,N,N,317,N,N,N,2,2,142,98
10278,48-02507,70,1,1,0,1,0,2,1,1,3731.1,N,N,7,52280.0,7,415,N,2,2,2,2,23,26
10279,48-02515,46,2,1,0,1,0,2,1,1,2134.8,8191,12,6,29000.0,5,424,N,2,2,2,2,387,387
10280,48-02515,67,2,6,0,1,N,N,2,0,2134.8,N,N,9,11400.0,3,N,N,1,1,2,1,33,0
10281,48-02101,75,1,1,0,1,0,2,1,1,357.4,6170,7,11,205200.0,9,501,N,2,2,2,2,30,30
10282,48-02507,43,1,1,0,1,2,4,1,1,3731.1,7870,11,10,92000.0,8,501,N,2,2,2,2,28,28
10283,48-02507,4,1,N,0,1,1,3,1,1,3731.1,N,N,N,N,N,435,N,N,N,2,2,36,34
10284,48-02510,50,2,4,0,1,0,N,1,2,3092.4,4070,5,5,93000.0,8,501,N,2,2,2,2,47,47
10285,48-02510,31,2,1,0,1,1,3,1,1,3092.4,7860,11,9,55000.0,7,501,N,2,2,2,2,68,61
10286,48-02102,67,1,4,1,1,0,N,1,1,450.9,770,3,7,45600.0,6,372,N,2,2,2,2,100,100
10287,48-02516,73,1,3,0,1,0,N,1,1,1338.4,7890,11,7,16800.0,3,137,N,2,2,2,2,81,81
10288,48-02102,53,1,1,0,1,0,2,1,1,450.9,4470,5,7,68000.0,8,501,N,2,2,2,2,63,79
10289,48-02516,23,2,6,0,1,0,N,1,1,1338.4,8770,15,10,75000.0,8,501,N,2,2,2,2,45,53
10290,48-02102,3,1,N,0,1,3,5,1,1,450.9,N,N,N,N,N,501,N,N,N,2,2,80,109
10291,48-02507,7,1,N,0,1,2,6,1,1,3731.1,N,N,1,N,N,205,N,N,N,2,2,172,172
10292,48-02515,31,1,6,1,1,0,N,1,2,2134.8,7072,9,11,85000.0,8,501,N,2,2,2,2,102,103
10293,48-02102,36,1,1,0,1,3,6,1,1,450.9,5391,6,5,60000.0,7,171,N,2,2,2,2,212,212
10294,48-02101,15,2,6,0,1,3,5,1,1,357.4,N,N,4,0.0,0,299,N,2,2,2,2,178,117
10295,48-02510,10,1,N,0,1,3,5,1,2,3092.4,N,N,3,N,N,340,N,2,2,2,2,59,60
10296,48-02101,81,1,1,0,1,0,5,1,1,357.4,7670,10,10,77100.0,8,284,N,2,1,2,2,30,30
10297,48-02507,31,2,1,1,1,3,6,1,2,3731.1,8170,12,7,15000.0,3,449,N,2,2,2,2,68,68
10298,48-02516,31,2,1,0,1,3,5,1,1,1338.4,8191,12,10,50100.0,7,409,N,2,2,2,2,82,82
10299,48-02507,11,1,N,0,1,3,5,1,1,3731.1,N,N,3,N,N,132,N,2,2,2,2,65,52
10300,48-02102,71,1,2,0,1,N,N,2,0,450.9,N,N,4,9600.0,2,N,N,1,1,2,2,11,0
10301,48-02102,27,2,1,0,1,2,4,1,2,450.9,N,N,5,0.0,0,97,N,2,2,2,2,295,295
10302,48-02510,28,2,1,0,1,2,4,1,1,3092.4,6970,9,9,96000.0,8,501,N,2,2,2,2,161,172
10303,48-02510,30,2,1,0,1,2,4,1,2,3092.4,7860,11,9,51000.0,7,399,N,2,2,2,2,54,54
10304,48-02510,6,1,N,0,1,2,4,1,1,3092.4,N,N,2,N,N,501,N,2,2,2,2,97,94
10305,48-02102,45,2,1,0,1,2,5,1,1,450.9,8680,14,5,10000.0,2,200,N,2,2,2,2,149,177
10306,48-02101,0,1,N,0,1,1,6,1,1,357.4,N,N,N,N,N,501,N,N,N,2,2,62,42
10307,48-02507,71,2,4,0,1,0,2,1,1,3731.1,8170,12,9,26800.0,5,501,N,2,1,1,2,142,142
10308,48-02516,27,2,1,0,1,1,3,1,1,1338.4,8680,14,9,10000.0,2,290,N,2,2,2,2,73,71
10309,48-02516,55,1,4,1,1,0,N,1,1,1338.4,8770,15,7,60000.0,7,456,N,2,2,2,2,523,523
10310,48-02101,29,2,1,1,1,3,5,1,1,357.4,7860,11,7,26000.0,5,308,N,2,2,2,2,95,74
10311,48-02510,27,2,1,0,1,0,5,1,1,3092.4,5391,6,5,0.0,0,501,N,2,2,2,2,141,89
10312,48-02510,71,1,1,0,1,0,2,1,1,3092.4,7580,10,9,93000.0,8,501,N,2,2,2,2,46,48
10313,48-02515,55,2,4,2,1,0,N,1,1,2134.8,3580,4,5,70000.0,8,501,N,2,2,2,2,150,149
10314,48-02101,62,2,6,0,1,0,N,1,1,357.4,8990,15,5,62000.0,7,470,N,2,2,2,2,18,19
10315,48-02515,45,1,4,0,1,0,N,1,2,2134.8,7780,10,7,80000.0,8,501,N,2,2,2,2,112,112
10316,48-02102,40,2,2,1,1,0,N,1,1,450.9,5275,6,3,35000.0,5,264,N,2,2,2,2,98,102
10317,48-02102,48,2,1,0,1,1,3,1,1,450.9,N,N,7,0.0,0,501,N,2,2,1,2,76,76
10318,48-02507,43,2,1,0,1,1,3,1,1,3731.1,7860,11,9,54000.0,7,501,N,2,2,2,2,78,78
10319,48-02102,75,1,2,0,1,0,N,1,2,450.9,N,N,7,6000.0,2,49,N,1,1,2,1,87,87
10320,48-02101,3,2,N,1,1,2,4,1,1,357.4,N,N,1,N,N,86,N,N,N,2,2,158,104
10321,48-02507,9,1,N,0,1,2,4,1,1,3731.1,N,N,3,N,N,289,N,2,2,2,2,33,27
10322,48-02510,21,2,6,0,1,3,5,1,1,3092.4,5170,6,7,2500.0,1,18,N,2,2,2,2,101,110
10323,48-02510,63,2,1,0,1,0,2,1,1,3092.4,6670,8,8,90000.0,8,501,N,2,2,2,2,309,327
10324,48-02510,8,1,N,0,1,1,5,1,1,3092.4,N,N,2,N,N,244,N,2,2,2,2,70,65
10325,48-02515,38,2,1,0,1,0,2,1,1,2134.8,N,N,5,0.0,0,158,N,2,2,2,2,188,202
10326,48-02507,6,1,N,1,1,2,4,1,1,3731.1,N,N,2,N,N,140,N,2,2,2,2,222,160
10327,48-02516,34,1,1,0,1,1,3,1,1,1338.4,3580,4,9,93000.0,8,501,N,2,2,2,2,76,76
10328,48-02507,47,2,1,0,1,1,3,1,2,3731.1,7860,11,9,54000.0,7,501,N,2,2,2,2,80,79
10329,48-02516,9,2,N,1,1,3,5,1,1,1338.4,N,N,3,N,N,118,N,2,2,2,2,175,159
10330,48-02510,33,2,1,0,1,0,2,1,1,3092.4,6970,9,9,51000.0,7,501,N,2,2,2,2,81,72
10331,48-02510,0,1,N,0,1,1,3,1,1,3092.4,N,N,N,N,N,441,N,N,N,2,2,64,53
10332,48-02510,58,1,1,0,1,0,2,1,1,3092.4,1880,4,8,108500.0,9,501,N,2,2,2,2,93,85
10333,48-02507,70,2,1,0,1,0,2,1,1,3731.1,4265,5,5,52000.0,7,501,N,2,2,2,2,74,71
10334,48-02101,70,2,1,0,1,0,2,1,1,357.4,180,0,7,48600.0,7,501,5,2,2,2,2,39,39
10335,48-02102,18,1,6,0,1,1,4,1,2,450.9,8680,14,5,12500.0,3,252,N,2,2,2,2,67,100
10336,48-02510,69,2,3,0,1,0,N,1,1,3092.4,N,N,4,11000.0,3,91,N,2,2,2,2,55,56
10337,48-02102,77,1,1,0,1,0,2,1,1,450.9,N,N,8,22400.0,4,244,N,2,2,2,2,6,6
10338,48-02515,34,2,1,0,1,2,4,1,1,2134.8,N,N,10,12000.0,3,298,N,2,2,2,2,81,81
10339,48-02510,26,2,1,0,1,0,5,1,1,3092.4,5391,6,5,0.0,0,501,N,2,2,2,2,146,95
10340,48-02102,42,1,2,0,1,1,5,1,1,450.9,8770,15,9,32000.0,5,390,N,2,2,1,2,142,117
10341,48-02510,15,2,6,0,1,2,3,1,1,3092.4,N,N,4,0.0,0,501,N,2,2,2,2,95,74
10342,48-02515,91,2,4,1,1,N,N,2,0,2134.8,N,N,3,8600.0,2,N,N,1,1,2,2,19,0
10343,48-02101,70,2,1,0,1,0,3,1,1,357.4,N,N,4,33900.0,5,290,4,2,2,2,2,7,10
10344,48-02515,59,2,1,0,1,1,3,1,2,2134.8,9080,15,9,70000.0,8,501,N,2,2,2,2,39,39
10345,48-02102,92,2,3,0,1,0,N,1,1,450.9,N,N,6,30000.0,5,247,N,2,2,2,1,8,9
10346,48-02516,44,2,1,0,1,2,4,1,1,1338.4,6370,7,9,94000.0,8,501,N,2,2,2,2,17,17
10347,48-02516,10,2,N,0,1,3,6,1,2,1338.4,N,N,3,N,N,172,N,2,2,2,2,24,24
10348,48-02510,58,1,6,0,1,2,3,1,1,3092.4,5391,6,9,50000.0,7,245,N,2,2,2,2,82,82
10349,48-02507,77,2,1,0,1,0,2,1,1,3731.1,8590,14,9,29000.0,5,501,N,2,2,2,2,45,47
10350,48-02510,9,1,N,0,1,3,5,1,1,3092.4,N,N,3,N,N,478,N,2,2,2,2,59,59
10351,48-02510,60,2,1,0,1,0,6,1,1,3092.4,5391,6,5,22060.0,4,501,N,2,2,2,2,88,93
10352,48-02102,1,1,N,0,1,6,8,1,1,450.9,N,N,N,N,N,184,N,N,N,2,2,40,67
10353,48-02102,12,1,N,0,1,3,5,1,1,450.9,N,N,3,N,N,353,N,2,2,2,2,58,68
10354,48-02515,27,1,1,0,1,0,2,1,1,2134.8,3580,4,7,68000.0,8,501,N,2,2,2,2,17,16
10355,48-02510,66,2,1,0,1,0,2,1,1,3092.4,N,N,9,5700.0,2,98,N,2,2,2,2,70,70
10356,48-02515,36,2,6,0,1,1,2,1,1,2134.8,8070,12,5,0.0,0,0,N,2,2,2,2,87,94
10357,48-02510,53,2,1,0,1,0,4,1,1,3092.4,7970,12,12,250000.0,9,501,N,2,2,2,2,47,46
