,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
14014,48-02101,54,2,1,0,1,0,7,1,1,357.4,7860,11,7,17000.0,3,44,N,2,2,2,2,79,87
17919,48-02507,13,2,N,0,6,1,3,1,1,3731.1,N,N,3,N,N,49,N,2,2,2,2,56,42
14487,48-02510,58,1,6,0,1,0,N,1,1,3092.4,5391,6,7,19600.0,4,149,N,2,1,2,2,50,49
1096,48-02510,49,2,1,2,1,1,3,1,1,3092.4,N,N,9,0.0,0,501,N,2,2,2,2,100,99
17260,48-02510,7,2,N,0,2,3,5,1,1,3092.4,N,N,3,N,N,501,N,2,2,2,2,79,58
771,48-02101,43,2,1,0,1,2,6,1,2,357.4,7970,12,7,34200.0,5,500,N,2,2,2,2,33,31
13282,48-02507,79,1,1,0,1,0,2,1,1,3731.1,N,N,9,20000.0,4,228,N,2,2,2,1,182,182
10454,48-02516,41,1,4,0,1,2,3,1,1,1338.4,6890,9,9,126000.0,9,501,N,2,2,2,2,160,162
2874,48-02516,43,2,1,0,1,3,6,1,2,1338.4,9480,16,7,14000.0,3,172,N,2,2,2,2,24,24
14577,48-02101,11,1,N,0,1,2,4,1,1,357.4,N,N,3,N,N,468,N,2,2,2,2,169,150
12127,48-02515,23,2,5,0,1,0,2,1,1,2134.8,4880,6,7,7200.0,2,311,N,2,2,2,2,77,47
3780,48-02507,83,1,1,0,1,0,2,1,1,3731.1,N,N,8,11900.0,3,235,N,2,2,2,2,42,42
4566,48-02102,85,2,3,0,1,0,3,1,1,450.9,N,N,3,9500.0,2,142,N,1,1,1,2,16,16
4888,48-02102,31,1,4,0,1,0,N,1,1,450.9,3080,4,6,45000.0,6,340,N,2,2,2,2,17,17
12634,48-02516,43,2,1,0,1,3,6,1,1,1338.4,8470,13,9,2200.0,1,258,N,2,2,2,2,142,142
13784,48-02102,16,1,6,1,1,0,2,1,1,450.9,N,N,4,8300.0,2,63,N,1,2,2,2,112,100
9343,48-02102,11,2,N,0,1,3,5,1,2,450.9,N,N,3,N,N,166,N,2,2,2,2,215,201
4167,48-02510,63,2,1,0,1,0,2,1,1,3092.4,7890,11,9,42200.0,6,501,N,2,2,2,2,52,56
16094,48-02507,81,1,1,0,1,0,2,1,2,3731.1,N,N,7,24400.0,4,249,N,1,1,2,1,90,89
5743,48-02516,43,1,5,0,1,2,3,1,2,1338.4,1990,4,7,50000.0,7,382,N,2,2,2,2,71,69
2768,48-02101,36,1,1,0,1,1,4,1,1,357.4,2190,4,7,82800.0,8,501,5,2,2,2,2,141,159
16716,48-02101,36,2,1,0,1,4,7,1,1,357.4,5190,6,9,12000.0,3,501,N,2,2,2,2,55,55
3844,48-02101,34,1,1,0,1,2,4,1,1,357.4,4795,6,7,85000.0,8,501,N,2,2,2,2,126,110
5757,48-02102,64,1,5,0,1,0,N,1,1,450.9,770,3,9,48000.0,6,367,N,2,2,2,2,39,39
15760,48-02101,6,2,N,0,1,1,3,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,82,83
12440,48-02101,12,2,N,0,1,3,5,1,1,357.4,N,N,3,N,N,290,N,2,2,2,2,73,73
4760,48-02515,77,2,3,0,1,0,3,1,1,2134.8,5090,6,7,27500.0,5,391,N,2,2,2,2,17,17
7012,48-02507,17,1,6,0,6,1,5,1,1,3731.1,N,N,5,10.0,1,501,N,2,2,2,2,42,60
11805,48-02516,8,2,N,0,1,2,4,1,1,1338.4,N,N,2,N,N,501,N,2,2,2,2,270,257
11932,48-02507,11,2,6,1,1,2,5,1,2,3731.1,N,N,3,0.0,0,200,N,2,2,2,2,82,98
18231,48-02515,62,1,6,2,8,N,N,2,0,2134.8,N,N,6,0.0,0,N,N,2,2,1,2,98,0
11545,48-02510,48,1,1,0,1,0,2,1,1,3092.4,3580,4,10,6500.0,2,501,N,2,2,2,2,73,74
5002,48-02102,56,2,4,1,7,0,N,1,1,450.9,6390,7,5,26700.0,5,202,N,2,2,2,2,155,155
1841,48-02101,48,2,1,1,1,0,5,1,1,357.4,7860,11,7,48000.0,6,376,N,2,2,2,2,63,30
16533,48-02101,35,1,1,0,1,2,4,1,1,357.4,6290,7,7,150000.0,9,501,N,2,2,2,2,92,103
13588,48-02101,89,2,3,0,1,0,3,1,1,357.4,N,N,7,22900.0,4,501,N,1,1,2,1,72,110
8367,48-02507,2,2,N,0,1,1,3,1,2,3731.1,N,N,N,N,N,38,N,N,N,2,2,63,53
10930,48-02516,66,1,1,0,1,0,2,1,1,1338.4,4490,5,8,80000.0,8,501,N,2,2,2,2,120,130
13553,48-02516,25,1,6,0,1,0,N,1,1,1338.4,8770,15,10,75000.0,8,501,N,2,2,2,2,49,53
6376,48-02516,24,1,6,0,1,2,3,1,2,1338.4,3580,4,9,63000.0,7,307,N,2,2,2,2,73,75
5409,48-02507,48,2,4,0,1,0,2,1,1,3731.1,8680,14,7,20400.0,4,293,N,2,2,2,2,82,39
12597,48-02102,14,2,N,0,1,2,5,1,1,450.9,N,N,3,N,N,161,N,2,2,2,2,8,11
9660,48-02515,47,1,1,0,1,0,2,1,1,2134.8,3580,4,9,93980.0,8,501,N,2,2,2,2,100,100
16363,48-02515,12,1,N,0,1,3,5,1,2,2134.8,N,N,3,N,N,58,N,1,2,2,2,28,26
14817,48-02101,33,1,1,0,1,3,5,1,1,357.4,N,N,9,0.0,0,501,N,2,2,2,2,80,71
5253,48-02101,60,2,4,0,1,0,N,1,1,357.4,8191,12,9,87000.0,8,501,N,2,2,2,2,27,26
10107,48-02510,68,1,1,0,1,0,2,1,1,3092.4,N,N,10,112900.0,9,501,N,2,2,2,2,50,50
11838,48-02102,60,1,4,0,1,0,N,1,1,450.9,7860,11,5,60000.0,7,456,N,2,1,2,2,83,83
15919,48-02516,57,1,4,0,1,0,2,1,1,1338.4,4971,6,5,30000.0,5,226,N,2,2,2,1,17,15
5488,48-02507,40,1,4,0,5,0,N,1,1,3731.1,N,N,5,0.0,0,0,N,2,2,2,2,105,77
3516,48-02516,65,1,1,0,1,0,2,1,1,1338.4,7970,12,11,9200.0,2,460,N,2,2,2,1,14,13
1961,48-02510,48,1,1,0,2,3,5,1,1,3092.4,5190,6,9,135000.0,9,501,N,2,2,2,2,58,58
9960,48-02507,76,2,1,0,1,0,2,1,1,3731.1,N,N,9,13000.0,3,183,N,2,2,2,2,49,50
10601,48-02101,37,1,1,0,1,3,5,1,2,357.4,9670,17,7,20000.0,4,193,5,1,2,2,1,49,49
12125,48-02101,43,1,1,1,1,0,5,1,1,357.4,8980,15,7,6500.0,2,412,N,1,1,2,2,46,87
17297,48-02516,6,2,N,0,2,0,6,1,1,1338.4,N,N,2,N,N,240,N,N,N,2,2,219,356
9930,48-02101,80,2,1,0,1,0,2,1,1,357.4,N,N,7,0.0,0,214,N,1,1,1,1,41,41
10095,48-02510,28,1,1,0,1,0,5,1,1,3092.4,5391,6,5,0.0,0,501,N,2,2,2,2,139,86
5312,48-02101,32,2,4,0,1,0,6,1,1,357.4,5170,6,5,23000.0,4,197,N,2,2,2,2,46,35
15165,48-02515,60,1,1,0,1,0,3,1,1,2134.8,8270,12,7,39000.0,6,501,N,2,2,2,2,43,42
17586,48-02516,8,1,N,0,2,0,6,1,1,1338.4,N,N,3,N,N,240,N,1,2,2,2,216,356
9944,48-02515,16,1,6,0,1,1,2,1,1,2134.8,8680,14,6,10000.0,2,501,N,2,2,2,2,82,90
6603,48-02515,16,1,6,0,1,3,6,1,1,2134.8,N,N,4,0.0,0,124,N,2,2,2,2,50,47
5238,48-02516,68,1,4,0,1,0,N,1,1,1338.4,4170,5,10,167000.0,9,501,N,2,2,2,2,15,15
18462,48-02510,2,1,N,0,9,2,6,1,2,3092.4,N,N,2,N,N,501,N,2,2,2,2,93,67
14750,48-02101,10,2,N,0,1,3,5,1,1,357.4,N,N,3,N,N,279,N,2,2,2,2,119,133
5844,48-02507,17,1,6,1,1,2,3,1,1,3731.1,8680,14,4,2470.0,1,115,N,2,2,2,2,86,89
8894,48-02101,4,1,N,0,1,4,7,1,1,357.4,N,N,1,N,N,221,N,N,N,2,2,175,117
10876,48-02101,1,1,N,1,1,6,7,1,1,357.4,N,N,N,N,N,35,N,N,N,2,2,72,167
5975,48-02516,17,2,6,1,1,3,5,1,1,1338.4,N,N,4,0.0,0,141,N,2,2,2,2,358,316
8277,48-02102,13,2,N,0,1,0,6,1,1,450.9,N,N,3,N,N,138,N,2,2,2,2,89,90
11126,48-02507,71,2,1,1,1,0,3,1,1,3731.1,8191,12,10,517700.0,9,501,N,2,2,2,2,137,81
17219,48-02507,55,2,5,0,2,0,N,1,2,3731.1,7590,10,7,13800.0,3,104,N,2,2,2,2,85,85
142,48-02102,32,2,1,1,1,0,4,1,1,450.9,7071,9,5,18000.0,4,328,N,2,2,2,2,379,291
13887,48-02507,32,2,6,2,1,0,N,1,2,3731.1,8680,14,5,15000.0,3,113,N,2,2,2,2,299,227
16059,48-02101,77,2,1,0,1,0,3,1,1,357.4,N,N,5,17800.0,4,501,N,2,2,2,2,9,9
4564,48-02515,76,2,3,0,1,0,N,1,1,2134.8,N,N,5,35200.0,6,289,N,2,2,2,2,50,50
15979,48-02510,54,1,1,0,1,0,2,1,1,3092.4,8191,12,10,135000.0,9,501,N,2,2,2,2,56,56
2937,48-02101,47,2,1,0,3,0,4,1,1,357.4,9170,15,7,14400.0,3,328,N,2,2,2,2,111,112
4170,48-02507,51,2,1,0,1,1,4,1,1,3731.1,N,N,7,0.0,0,501,N,2,2,2,2,43,49
6155,48-02507,21,2,6,1,8,0,6,1,1,3731.1,6870,9,7,30700.0,5,501,N,2,2,2,2,46,31
8655,48-02507,12,2,N,0,1,3,5,1,1,3731.1,N,N,3,N,N,501,N,2,2,2,2,58,57
5287,48-02510,55,2,4,0,1,0,3,1,1,3092.4,1880,4,9,76000.0,8,481,N,2,2,2,2,48,48
12398,48-02102,70,2,1,0,1,0,3,1,1,450.9,5690,6,9,18000.0,4,220,N,1,1,2,1,49,49
9088,48-02101,12,1,N,1,1,2,4,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,200,162
5440,48-02507,55,1,4,0,8,0,N,1,1,3731.1,6370,7,7,60000.0,7,456,N,2,2,2,1,146,146
11550,48-02102,12,1,N,0,1,5,7,1,1,450.9,N,N,3,N,N,238,N,2,2,2,2,135,153
9909,48-02101,20,1,6,1,1,0,5,1,1,357.4,5391,6,5,0.0,0,473,N,2,2,2,2,21,21
4425,48-02101,54,2,2,0,2,0,2,1,1,357.4,7870,11,7,500.0,1,2,N,2,2,2,2,146,146
11065,48-02515,5,2,N,1,1,3,5,1,2,2134.8,N,N,2,N,N,83,N,2,2,2,2,98,107
11978,48-02101,0,1,N,1,1,1,3,1,1,357.4,N,N,N,N,N,182,N,N,N,2,2,78,86
14338,48-02102,74,1,1,0,1,0,2,1,2,450.9,N,N,7,1500.0,1,96,N,2,1,2,2,49,54
16240,48-02101,72,2,1,0,1,0,2,1,1,357.4,7980,12,4,24000.0,4,471,N,2,2,2,2,10,6
12406,48-02101,39,1,6,0,1,0,N,1,1,357.4,8191,12,9,90000.0,8,501,N,2,2,2,2,18,18
13589,48-02101,58,2,1,0,1,0,2,1,1,357.4,3770,4,10,0.0,0,356,N,2,1,2,2,32,32
6805,48-02101,35,2,6,0,1,1,2,1,1,357.4,4870,6,7,29000.0,5,166,N,2,2,2,2,96,94
12864,48-02101,54,2,1,0,1,0,2,1,1,357.4,7860,11,7,50000.0,7,501,N,2,2,2,2,81,97
28,48-02102,64,1,1,0,1,0,2,1,1,450.9,N,N,10,24000.0,4,275,N,2,2,2,2,227,224
12169,48-02101,27,2,5,0,1,1,3,1,2,357.4,7590,10,7,13000.0,3,64,N,2,2,2,2,44,25
12010,48-02515,23,2,1,0,1,0,2,1,1,2134.8,8980,15,7,22000.0,4,480,N,2,2,2,2,104,93
9348,48-02101,33,1,1,0,1,2,4,1,1,357.4,9470,16,5,50000.0,7,239,N,2,2,2,2,73,65
18335,48-02507,20,1,6,0,9,0,4,1,1,3731.1,9920,18,8,0.0,0,385,N,1,2,2,2,131,87
1915,48-02507,72,1,1,0,1,0,2,1,1,3731.1,7990,12,11,500500.0,9,501,N,2,2,2,2,65,65
14518,48-02515,7,2,N,0,1,2,4,1,1,2134.8,N,N,2,N,N,501,N,2,2,2,2,18,22
13241,48-02102,76,2,1,0,1,0,2,1,2,450.9,7860,11,5,23900.0,4,292,N,2,1,2,2,114,110
5729,48-02101,25,2,5,0,1,1,3,1,2,357.4,7590,10,7,13000.0,3,64,N,2,2,2,2,49,26
5040,48-02101,73,2,4,0,1,0,N,1,2,357.4,4971,6,5,28400.0,5,235,N,2,2,2,2,147,146
8037,48-02102,14,1,N,0,1,0,11,1,1,450.9,N,N,3,N,N,241,N,2,2,2,2,75,60
986,48-02515,41,2,1,0,2,2,5,1,1,2134.8,7870,11,8,120000.0,9,413,N,2,2,2,2,68,65
18439,48-02510,58,2,1,0,9,1,3,2,0,3092.4,7390,10,9,150020.0,9,501,N,2,2,2,1,27,11
2369,48-02101,49,1,1,0,1,3,5,1,1,357.4,9370,16,7,48000.0,6,394,N,2,2,2,2,55,55
13052,48-02102,0,1,N,1,1,3,5,1,2,450.9,N,N,N,N,N,285,N,N,N,2,2,58,38
13048,48-02507,92,1,1,0,1,0,2,1,1,3731.1,N,N,9,196100.0,9,501,4,2,1,2,1,55,47
14357,48-02507,33,2,1,3,1,2,4,1,2,3731.1,6390,7,7,4000.0,2,131,N,2,2,2,2,93,72
13910,48-02515,31,1,1,1,1,3,5,1,1,2134.8,2870,4,7,63300.0,7,211,2,2,2,2,2,123,122
9788,48-02515,36,2,6,1,1,0,N,1,1,2134.8,5593,6,9,60000.0,7,455,N,2,2,2,2,194,194
13492,48-02515,2,1,N,0,1,1,3,1,1,2134.8,N,N,N,N,N,102,N,N,N,2,2,357,241
16035,48-02507,15,2,6,0,1,1,3,1,2,3731.1,1190,4,4,1200.0,1,501,N,2,2,2,2,79,79
13017,48-02516,66,2,1,0,1,0,3,1,1,1338.4,770,3,5,55900.0,7,501,N,2,2,2,2,83,75
17412,48-02101,13,1,N,0,2,4,6,1,1,357.4,N,N,N,N,N,228,N,N,N,2,2,239,415
15746,48-02507,71,2,1,0,1,0,2,1,1,3731.1,N,N,5,8400.0,2,501,N,2,2,2,2,46,46
12603,48-02507,30,1,1,2,1,0,2,1,1,3731.1,7860,11,9,69000.0,8,501,N,2,2,2,2,76,76
7565,48-02515,23,1,6,0,1,0,4,1,1,2134.8,9160,15,10,14000.0,3,501,N,2,2,2,2,17,13
1104,48-02515,32,1,1,0,1,1,3,1,1,2134.8,4580,5,9,60300.0,7,321,N,2,2,2,2,47,47
10263,48-02510,15,1,6,0,1,2,5,1,1,3092.4,N,N,4,0.0,0,501,N,2,2,2,2,90,90
6575,48-02507,33,2,6,0,2,0,3,1,1,3731.1,6570,8,9,20000.0,4,501,N,2,2,2,2,58,40
9071,48-02510,6,2,N,1,1,3,5,1,1,3092.4,N,N,1,N,N,305,N,2,2,2,2,278,231
12631,48-02102,60,1,4,0,1,0,3,1,1,450.9,8660,14,5,37000.0,6,279,N,2,2,2,2,7,7
2975,48-02102,44,2,1,2,2,3,5,1,1,450.9,7690,10,8,600.0,1,73,N,2,2,2,2,75,75
11663,48-02510,48,1,1,0,1,0,2,1,1,3092.4,3580,4,10,6500.0,2,501,N,2,2,2,2,73,74
3248,48-02510,61,1,1,0,1,0,3,1,1,3092.4,N,N,9,0.0,0,501,N,2,2,2,2,142,142
13618,48-02516,43,1,6,1,1,0,N,1,1,1338.4,8380,13,7,24300.0,4,184,N,2,2,2,2,160,160
18410,48-02510,31,2,1,0,9,0,2,1,2,3092.4,7680,10,5,43300.0,6,501,N,2,2,2,2,67,60
9063,48-02102,4,2,N,1,1,6,8,1,2,450.9,N,N,3,N,N,28,N,2,2,2,2,446,365
12558,48-02102,77,2,1,0,1,0,2,1,1,450.9,N,N,9,33300.0,5,501,N,2,2,2,2,49,48
14844,48-02102,8,1,N,0,1,3,5,1,1,450.9,N,N,3,N,N,449,N,2,2,2,2,89,82
12875,48-02515,71,1,1,0,1,0,2,1,1,2134.8,2880,4,9,497400.0,9,501,N,2,2,2,2,38,37
5754,48-02102,48,1,5,0,1,2,3,1,1,450.9,8660,14,7,6200.0,2,30,N,2,2,2,2,61,59
8618,48-02102,12,2,N,1,1,3,4,1,2,450.9,N,N,3,N,N,92,N,2,2,2,2,185,169
1955,48-02510,47,1,1,0,7,2,4,1,1,3092.4,4070,5,7,118000.0,9,501,N,2,2,2,2,104,103
18407,48-02507,3,1,N,0,9,4,5,1,2,3731.1,N,N,1,N,N,87,N,N,N,2,2,124,94
6735,48-02101,28,1,6,0,1,1,6,1,1,357.4,5391,6,5,800.0,1,501,N,1,2,2,2,90,35
13865,48-02102,47,2,1,0,1,0,2,1,2,450.9,6680,8,6,78000.0,8,501,N,2,2,2,2,47,47
12319,48-02101,6,2,N,0,1,2,4,1,1,357.4,N,N,2,N,N,409,N,2,2,2,2,462,471
14908,48-02515,47,1,6,0,1,0,N,1,1,2134.8,6890,9,9,24000.0,4,182,N,2,2,2,2,189,189
13908,48-02102,68,2,4,0,1,0,N,1,1,450.9,N,N,7,13300.0,3,110,N,2,2,2,2,44,44
2574,48-02101,63,2,1,0,2,0,2,1,1,357.4,4670,6,5,22200.0,4,459,N,2,2,2,2,110,110
9588,48-02102,30,2,1,0,1,1,3,1,1,450.9,6390,7,9,79200.0,8,501,2,2,2,2,2,44,34
14636,48-02510,85,2,1,0,1,0,2,1,1,3092.4,N,N,5,2900.0,1,158,N,2,2,2,1,60,60
8301,48-02510,7,1,N,0,9,2,3,1,2,3092.4,N,N,2,N,N,300,N,2,2,2,2,59,58
13814,48-02101,43,1,1,1,1,0,5,1,1,357.4,770,3,7,47000.0,6,412,N,2,2,2,2,44,87
9870,48-02101,26,2,6,0,1,1,5,1,1,357.4,8090,12,7,40000.0,6,501,N,2,2,2,2,196,120
12038,48-02515,17,2,6,0,1,2,5,1,1,2134.8,8680,14,5,4500.0,2,501,N,2,2,2,2,86,71
11251,48-02101,24,1,6,1,1,0,6,1,1,357.4,6170,7,5,25000.0,4,501,N,2,2,2,2,133,110
13208,48-02101,26,1,6,0,1,1,6,1,1,357.4,5391,6,5,800.0,1,501,N,1,2,2,2,87,36
9772,48-02516,44,1,1,0,1,0,2,1,1,1338.4,570,2,4,100000.0,9,501,N,2,2,2,2,502,563
15355,48-02102,70,1,1,0,1,0,4,1,1,450.9,7680,10,9,32200.0,5,293,N,2,2,2,2,16,17
659,48-02516,50,1,1,0,1,2,5,1,2,1338.4,6080,7,8,60000.0,7,218,N,2,2,2,2,15,14
17249,48-02516,13,1,N,0,2,3,7,1,1,1338.4,N,N,3,N,N,95,N,2,2,2,2,88,148
2976,48-02101,61,2,1,0,2,0,3,1,1,357.4,7860,11,10,50000.0,7,501,N,2,2,2,2,69,77
11450,48-02516,16,2,N,0,1,2,4,1,1,1338.4,N,N,3,N,N,501,N,1,2,2,2,257,243
7067,48-02102,19,2,6,0,1,3,5,1,1,450.9,8680,14,4,9300.0,2,398,N,2,2,2,2,59,59
6095,48-02507,22,2,6,1,8,0,6,1,1,3731.1,6870,9,7,30700.0,5,501,N,2,2,2,2,45,31
1546,48-02515,36,1,1,0,1,0,2,1,1,2134.8,4680,6,9,300000.0,9,501,N,2,2,2,2,50,50
14990,48-02102,56,2,1,0,1,0,3,1,1,450.9,4290,5,4,10000.0,2,172,N,2,2,2,2,73,61
11150,48-02507,1,2,N,1,1,2,5,1,1,3731.1,N,N,N,N,N,80,N,N,N,2,2,309,175
8304,48-02516,7,2,N,0,1,0,5,1,1,1338.4,N,N,3,N,N,296,N,2,2,2,2,48,46
4139,48-02507,82,1,1,0,1,0,2,1,1,3731.1,N,N,8,11900.0,3,235,N,2,2,2,2,42,42
16044,48-02102,55,2,4,0,1,0,4,1,1,450.9,6170,7,4,50000.0,7,379,N,2,2,2,2,240,240
893,48-02515,56,2,1,0,1,0,3,1,1,2134.8,4490,5,5,5300.0,2,412,N,2,2,2,2,38,38
7013,48-02516,19,1,6,0,1,1,5,1,1,1338.4,8590,14,5,22000.0,4,501,N,2,2,2,2,26,28
12914,48-02515,75,2,3,1,1,0,N,1,2,2134.8,N,N,3,14800.0,3,122,N,2,1,2,2,149,149
459,48-02102,59,1,1,0,1,0,3,1,1,450.9,1990,4,4,45000.0,6,501,N,2,2,2,2,155,182
11524,48-02101,3,1,N,0,1,0,6,1,1,357.4,N,N,1,N,N,174,N,N,N,2,2,105,62
4758,48-02507,82,2,3,0,1,0,3,1,1,3731.1,N,N,11,39600.0,6,412,N,2,1,2,2,63,63
13461,48-02516,52,2,1,0,1,0,2,1,1,1338.4,6680,8,7,133000.0,9,501,N,2,1,2,2,19,19
4110,48-02101,36,1,1,0,1,5,8,1,2,357.4,1490,4,4,35000.0,5,501,N,2,2,2,2,15,15
17133,48-02507,76,1,3,0,2,0,2,1,2,3731.1,N,N,5,21900.0,4,310,N,2,2,2,2,88,81
15726,48-02102,38,2,1,0,1,2,4,1,1,450.9,3291,4,7,152500.0,9,501,N,2,2,2,2,34,34
5439,48-02101,55,1,4,0,2,0,2,1,1,357.4,5391,6,4,34020.0,5,195,N,2,2,2,2,153,153
12516,48-02516,73,1,1,0,1,0,2,1,1,1338.4,N,N,9,13000.0,3,479,N,2,2,2,2,13,14
2275,48-02510,40,1,1,1,1,1,3,1,2,3092.4,5593,6,7,39700.0,6,448,N,2,2,2,2,97,93
2894,48-02507,41,2,1,0,1,0,2,1,1,3731.1,N,N,8,0.0,0,501,N,2,2,2,2,21,24
8709,48-02101,13,2,N,0,1,3,5,1,1,357.4,N,N,3,N,N,287,N,2,2,2,2,102,99
3007,48-02101,47,1,1,0,1,1,3,1,2,357.4,8770,15,5,78000.0,8,501,N,2,2,2,2,85,83
7370,48-02507,41,1,6,0,2,0,2,1,1,3731.1,2290,4,5,11400.0,3,129,N,1,2,2,2,101,55
2797,48-02515,61,1,1,0,1,2,8,1,1,2134.8,6170,7,4,52000.0,7,259,N,2,2,2,2,38,36
3323,48-02102,60,1,1,0,1,0,2,1,1,450.9,8590,14,10,79600.0,8,468,N,2,2,2,2,26,28
4670,48-02515,75,2,3,0,1,0,N,1,2,2134.8,6890,9,6,44300.0,6,363,N,2,2,2,2,36,24
9500,48-02507,52,1,1,0,1,0,2,1,1,3731.1,7380,10,8,120000.0,9,501,N,2,2,2,2,49,49
17153,48-02507,53,2,3,0,2,1,2,1,1,3731.1,8290,12,7,21200.0,4,121,N,2,2,2,2,67,67
17493,48-02515,47,1,1,0,2,1,3,1,1,2134.8,7280,10,9,144000.0,9,501,5,2,2,2,2,95,90
16321,48-02101,26,2,6,0,1,0,2,1,1,357.4,7470,10,11,75000.0,8,501,N,2,2,2,2,154,81
2834,48-02507,51,1,1,0,1,0,3,1,1,3731.1,6970,9,10,120000.0,9,501,N,2,2,2,2,95,122
16190,48-02102,65,1,1,0,1,0,2,1,1,450.9,9470,16,10,62000.0,7,458,N,2,2,2,2,10,7
1118,48-02102,56,1,1,0,1,0,2,1,1,450.9,4680,6,5,43100.0,6,315,N,2,2,2,2,9,12
15157,48-02102,42,2,4,0,1,1,2,1,2,450.9,7380,10,7,2000.0,1,11,N,2,2,2,2,38,38
7497,48-02507,21,1,6,0,1,0,3,1,1,3731.1,8680,14,5,1500.0,1,501,N,2,2,2,2,49,36
14346,48-02515,34,2,6,0,1,0,3,1,2,2134.8,4795,6,7,19000.0,4,501,N,2,2,2,2,148,93
3704,48-02101,72,1,1,0,1,0,2,1,1,357.4,7770,10,7,16700.0,3,501,N,2,2,2,2,107,110
15423,48-02510,38,1,1,0,1,3,5,1,1,3092.4,4490,5,10,212600.0,9,501,N,2,2,2,2,45,44
4809,48-02510,89,1,3,0,1,0,N,1,2,3092.4,N,N,9,49210.0,7,407,N,2,1,2,2,86,87
14488,48-02102,34,2,1,0,1,0,2,1,1,450.9,6991,9,9,68000.0,8,501,N,2,2,2,2,40,40
14031,48-02516,63,2,1,0,1,0,3,1,1,1338.4,4770,6,8,26700.0,5,501,N,2,2,2,2,76,76
8904,48-02101,3,1,N,0,1,2,4,1,1,357.4,N,N,1,N,N,501,N,N,N,2,2,141,101
9183,48-02516,12,1,N,0,6,2,4,1,1,1338.4,N,N,3,N,N,358,N,2,2,2,2,150,142
8586,48-02102,7,2,N,0,1,6,8,1,2,450.9,N,N,3,N,N,184,N,2,2,2,2,55,65
16788,48-02507,58,1,4,0,1,0,N,1,2,3731.1,N,N,6,0.0,0,0,N,2,2,2,2,232,178
6682,48-02510,26,1,6,0,6,0,5,1,1,3092.4,8990,15,7,41400.0,6,501,N,2,2,1,2,143,94
11018,48-02101,73,1,1,0,1,0,2,1,1,357.4,7770,10,7,34300.0,5,373,N,2,2,2,2,17,17
5051,48-02516,71,1,4,0,1,0,N,1,1,1338.4,9470,16,10,27100.0,5,221,N,2,2,2,2,74,74
2377,48-02101,35,1,1,0,1,3,6,1,1,357.4,7890,11,7,60000.0,7,260,N,2,2,2,2,14,12
5633,48-02516,64,2,4,0,1,0,N,1,1,1338.4,9480,16,5,31100.0,5,237,N,2,2,2,2,66,61
3078,48-02510,41,2,1,1,1,0,4,1,2,3092.4,8970,15,5,8400.0,2,342,N,2,2,2,2,132,127
10499,48-02516,2,2,N,0,1,3,5,1,1,1338.4,N,N,N,N,N,409,N,N,N,2,2,88,82
9256,48-02101,13,1,N,0,1,3,5,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,99,87
9871,48-02510,63,2,1,0,1,0,2,1,1,3092.4,7890,11,9,42200.0,6,501,N,2,2,2,2,52,58
11042,48-02102,63,2,4,0,1,N,N,3,0,450.9,N,N,4,520.0,1,3,N,1,1,1,1,3,0
1084,48-02507,38,2,1,0,1,2,5,1,1,3731.1,7870,11,10,6000.0,2,501,N,2,2,2,2,50,50
9821,48-02515,75,2,4,0,1,0,N,1,1,2134.8,N,N,9,315600.0,9,501,N,2,2,2,2,50,50
14820,48-02101,54,2,6,0,1,0,N,1,1,357.4,5070,6,8,70100.0,8,501,N,2,2,2,2,46,46
1818,48-02516,65,2,1,0,1,0,2,1,1,1338.4,N,N,5,27500.0,5,279,N,2,2,2,2,17,16
4602,48-02510,73,2,3,0,1,0,N,1,1,3092.4,7860,11,9,81600.0,8,501,N,2,2,2,1,84,85
6863,48-02515,22,1,6,1,1,0,N,1,2,2134.8,9470,16,5,45600.0,6,344,N,2,2,2,2,40,52
1366,48-02516,70,1,1,1,5,0,2,1,1,1338.4,770,3,4,86000.0,8,501,N,2,2,2,2,328,241
82,48-02102,70,2,1,0,1,0,3,1,1,450.9,5690,6,9,18000.0,4,220,N,1,1,2,1,49,49
3760,48-02102,73,2,1,0,1,0,2,1,1,450.9,N,N,10,67140.0,8,501,N,2,2,1,2,84,87
16200,48-02101,79,2,1,0,1,0,2,1,2,357.4,N,N,11,1800.0,1,184,N,2,2,2,2,35,34
8264,48-02515,7,1,N,0,1,3,5,1,1,2134.8,N,N,3,N,N,239,N,1,2,2,2,60,56
2355,48-02102,54,2,1,0,1,0,2,1,1,450.9,7780,10,6,11300.0,3,493,N,2,2,2,2,122,98
12543,48-02102,55,2,4,0,1,0,N,1,1,450.9,7390,10,7,17500.0,4,133,N,2,1,2,2,78,79
13153,48-02507,19,2,6,1,1,0,3,1,1,3731.1,8770,15,5,12000.0,3,501,N,2,2,2,2,87,67
4797,48-02515,65,2,3,0,1,0,N,1,1,2134.8,7780,10,8,88000.0,8,501,N,2,1,2,1,40,40
