,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
10675,48-02516,33,1,1,0,1,2,4,1,1,1338.4,6890,9,7,125000.0,9,501,N,1,2,2,2,242,242
10676,48-02507,39,2,1,0,2,3,5,1,1,3731.1,8170,12,10,15000.0,3,280,N,2,2,2,2,83,84
10677,48-02516,46,1,1,0,1,3,7,1,1,1338.4,7380,10,7,75000.0,8,323,N,2,2,2,2,117,117
10678,48-02102,45,2,1,0,1,1,3,1,1,450.9,9480,16,10,34000.0,5,475,N,2,2,2,2,37,36
10679,48-02101,35,2,1,0,1,0,3,1,1,357.4,7860,11,9,48000.0,6,421,N,2,2,2,2,54,53
10680,48-02101,62,2,1,0,1,0,2,1,1,357.4,9080,15,5,46000.0,6,483,N,2,2,2,2,11,12
10681,48-02101,53,2,1,0,1,0,3,1,2,357.4,6991,9,5,30000.0,5,501,N,2,2,2,2,60,68
10682,48-02510,61,1,1,0,6,0,4,1,1,3092.4,7970,12,11,503000.0,9,501,N,2,2,2,2,43,43
10683,48-02515,41,1,1,0,1,2,4,1,1,2134.8,4490,5,8,30000.0,5,346,N,2,2,2,2,20,19
10684,48-02507,67,1,1,0,1,0,2,1,1,3731.1,5580,6,9,29900.0,5,449,N,2,2,2,2,40,40
10685,48-02510,41,2,1,2,2,3,5,1,1,3092.4,6890,9,9,150000.0,9,501,N,2,2,2,2,72,58
10686,48-02515,48,1,1,0,1,0,2,1,1,2134.8,7380,10,9,140000.0,9,501,N,2,2,2,2,64,47
10687,48-02510,52,1,1,0,1,0,4,1,1,3092.4,7570,10,7,80000.0,8,376,N,2,2,2,2,50,67
10688,48-02102,28,1,1,0,1,0,2,1,1,450.9,770,3,9,60000.0,7,501,N,2,2,2,2,67,67
10689,48-02507,61,2,1,0,1,0,2,1,1,3731.1,7970,12,8,40000.0,6,501,N,2,2,2,2,66,76
10690,48-02515,52,1,1,0,2,0,2,1,1,2134.8,9590,16,8,80000.0,8,501,5,2,2,2,2,51,52
10691,48-02507,61,2,1,0,1,0,2,1,1,3731.1,N,N,7,0.0,0,243,N,2,2,2,2,48,54
10692,48-02102,56,1,1,0,2,0,2,1,2,450.9,8191,12,9,120000.0,9,501,N,2,2,2,2,51,51
10693,48-02510,66,2,1,0,1,0,2,1,1,3092.4,770,3,4,65000.0,8,501,N,2,1,2,2,86,79
10694,48-02516,48,2,1,0,1,0,2,1,2,1338.4,4690,6,7,44000.0,6,501,N,2,2,2,2,21,15
10695,48-02102,81,2,1,0,1,0,2,1,1,450.9,N,N,7,67300.0,8,501,N,2,2,2,2,62,59
10696,48-02101,82,1,1,0,1,0,2,1,1,357.4,N,N,7,24400.0,4,234,N,2,2,2,1,9,9
10697,48-02101,75,1,1,0,1,0,2,1,1,357.4,N,N,7,51900.0,7,340,N,2,2,2,2,55,56
10698,48-02102,39,2,1,0,1,0,3,1,1,450.9,7680,10,7,29000.0,5,501,N,2,2,2,2,105,82
10699,48-02102,40,1,1,0,1,2,4,1,1,450.9,6170,7,3,100000.0,9,390,N,2,2,2,2,113,113
10700,48-02510,43,1,1,0,2,0,4,1,1,3092.4,8970,15,5,8400.0,2,342,N,2,2,2,2,132,126
10701,48-02516,56,2,1,0,1,0,3,1,2,1338.4,7860,11,7,20000.0,4,501,N,2,2,2,2,67,71
10702,48-02510,71,1,1,0,1,0,2,1,1,3092.4,N,N,7,47400.0,6,451,N,2,2,2,2,53,53
10703,48-02507,76,2,1,0,1,0,2,1,1,3731.1,N,N,7,9500.0,2,501,N,2,2,2,2,32,33
10704,48-02516,34,2,1,1,1,0,2,1,1,1338.4,4265,5,7,36000.0,6,421,N,2,2,2,2,16,16
10705,48-02510,75,1,1,0,1,0,2,1,1,3092.4,5391,6,7,48300.0,7,472,N,2,2,2,2,62,61
10706,48-02101,71,1,1,0,1,0,2,1,2,357.4,N,N,8,6000.0,2,38,N,2,2,2,2,21,21
10707,48-02101,77,2,1,0,1,0,3,1,1,357.4,N,N,5,17800.0,4,501,N,2,2,2,2,9,9
10708,48-02101,68,2,1,0,1,0,3,1,1,357.4,5391,6,5,20400.0,4,372,N,2,2,2,2,53,70
10709,48-02510,50,1,1,0,4,0,2,1,1,3092.4,6992,9,10,256000.0,9,501,N,2,2,2,2,148,146
10710,48-02516,52,1,1,0,1,0,3,1,1,1338.4,9190,15,10,50000.0,7,501,N,2,2,2,2,140,114
10711,48-02101,39,1,1,0,1,2,4,1,2,357.4,6570,8,9,56000.0,7,465,N,2,2,2,2,91,112
10712,48-02507,57,1,1,0,1,1,3,1,1,3731.1,9470,16,11,186300.0,9,501,N,2,2,2,2,23,23
10713,48-02507,44,2,1,1,6,1,3,1,1,3731.1,7670,10,9,10000.0,2,408,N,2,2,2,2,46,55
10714,48-02515,83,2,1,0,1,0,2,1,1,2134.8,N,N,12,101200.0,9,501,N,2,2,2,2,93,88
10715,48-02507,42,2,1,0,5,0,5,1,2,3731.1,5381,6,7,15000.0,3,306,N,2,2,2,2,240,194
10716,48-02515,37,1,1,0,1,0,5,1,1,2134.8,3580,4,10,89000.0,8,501,1,2,2,2,2,76,46
10717,48-02101,51,2,1,0,1,3,5,1,1,357.4,7860,11,9,40000.0,6,232,N,2,2,2,2,31,37
10718,48-02102,55,2,1,0,1,0,2,1,1,450.9,6880,9,6,45050.0,6,501,N,2,2,2,2,81,81
10719,48-02101,57,1,1,0,1,0,2,1,1,357.4,8191,12,5,37700.0,6,451,N,2,2,2,2,46,39
10720,48-02515,45,1,1,0,1,3,5,1,1,2134.8,3291,4,7,100000.0,9,333,N,2,2,2,2,51,51
10721,48-02101,54,2,1,0,1,0,6,1,1,357.4,N,N,3,0.0,0,501,N,2,2,2,2,88,106
10722,48-02515,46,2,1,0,1,0,3,1,1,2134.8,5490,6,5,0.0,0,208,N,1,2,2,2,49,49
10723,48-02507,65,2,1,0,1,0,2,1,1,3731.1,7860,11,5,25000.0,4,501,N,2,2,2,2,69,69
10724,48-02510,61,2,1,0,1,0,2,1,1,3092.4,7860,11,10,0.0,0,501,N,2,2,2,2,90,96
10725,48-02101,52,1,1,0,1,0,2,1,1,357.4,4870,6,7,106700.0,9,501,5,2,1,2,2,52,53
10726,48-02507,50,2,1,0,1,0,3,1,2,3731.1,1990,4,7,70000.0,8,501,N,2,2,2,2,58,65
10727,48-02101,60,1,1,0,1,0,2,1,1,357.4,770,3,9,483000.0,9,501,N,2,2,2,2,48,48
10728,48-02102,55,1,1,0,1,0,2,1,1,450.9,4680,6,5,43100.0,6,315,N,2,2,2,2,9,11
10729,48-02102,51,1,1,0,1,0,3,1,2,450.9,8680,14,5,60000.0,7,501,N,2,2,2,2,30,26
10730,48-02507,66,1,1,0,1,0,2,1,1,3731.1,7490,10,5,46000.0,6,501,N,2,2,2,2,19,19
10731,48-02101,54,2,1,0,1,0,2,1,1,357.4,6690,8,5,65000.0,8,501,N,2,2,2,2,63,75
10732,48-02516,27,1,1,0,1,1,3,1,2,1338.4,8980,15,5,45000.0,6,365,N,2,2,2,2,148,148
10733,48-02516,43,2,1,0,1,0,2,1,1,1338.4,7480,10,5,25000.0,4,402,N,2,2,2,2,87,87
10734,48-02101,69,1,1,0,1,0,2,1,1,357.4,N,N,8,185800.0,9,501,N,2,2,2,1,14,14
10735,48-02101,60,2,1,0,1,0,3,1,1,357.4,7490,10,10,33600.0,5,323,N,2,2,2,2,41,23
10736,48-02515,29,2,1,0,1,0,2,1,1,2134.8,7390,10,10,40000.0,6,501,N,2,2,2,2,61,60
10737,48-02101,61,1,1,0,1,0,2,1,1,357.4,3570,4,5,63000.0,7,428,N,2,1,2,2,16,13
10738,48-02510,44,1,1,0,8,0,3,1,1,3092.4,6290,7,7,25000.0,4,227,N,2,2,2,2,68,56
10739,48-02101,40,2,1,0,1,0,2,1,2,357.4,6880,9,10,52000.0,7,501,N,2,2,2,2,95,87
10740,48-02101,60,1,1,0,2,0,3,1,1,357.4,3095,4,8,64000.0,7,501,N,2,2,2,2,141,141
10741,48-02102,51,2,1,0,1,1,3,1,1,450.9,8980,15,7,20000.0,4,501,N,2,2,2,2,155,155
10742,48-02101,56,2,1,0,1,0,2,1,1,357.4,9470,16,9,128000.0,9,501,N,2,2,2,2,55,55
10743,48-02101,54,2,1,0,2,0,2,1,1,357.4,7390,10,9,62000.0,7,501,N,2,2,2,2,111,135
10744,48-02102,27,1,1,1,8,1,3,1,1,450.9,7860,11,9,41000.0,6,461,N,2,2,2,2,98,116
10745,48-02102,71,1,1,0,1,0,2,1,2,450.9,N,N,12,4800.0,2,241,N,2,1,2,2,60,59
10746,48-02101,71,1,1,0,1,0,2,1,1,357.4,7390,10,10,70100.0,8,501,N,2,2,2,2,52,52
10747,48-02101,36,1,1,0,1,3,5,1,2,357.4,9670,17,7,20000.0,4,193,5,1,2,2,1,49,48
10748,48-02510,41,2,1,0,1,2,4,1,1,3092.4,7860,11,5,18000.0,4,206,N,2,2,2,2,60,57
10749,48-02102,61,2,1,1,1,0,4,1,1,450.9,6170,7,7,25000.0,4,501,N,2,2,2,2,125,69
10750,48-02102,46,1,1,0,1,1,3,1,1,450.9,3580,4,7,62000.0,7,475,N,2,2,2,2,49,37
10751,48-02507,31,2,1,0,1,2,4,1,2,3731.1,8770,15,7,100000.0,9,392,N,2,2,2,2,60,59
10752,48-02515,80,2,1,0,1,0,2,1,1,2134.8,N,N,9,4920.0,2,136,N,2,2,2,2,98,96
10753,48-02515,39,1,1,1,1,0,3,1,2,2134.8,770,3,4,22000.0,4,207,N,2,2,2,2,409,409
10754,48-02516,79,2,1,0,1,0,2,1,1,1338.4,N,N,9,13600.0,3,501,N,2,2,2,2,117,79
10755,48-02102,59,2,1,0,1,0,2,1,1,450.9,6480,8,5,70000.0,8,501,N,2,2,2,2,47,39
10756,48-02102,46,1,1,0,1,1,3,1,1,450.9,7290,10,8,160000.0,9,501,N,2,2,2,2,102,76
10757,48-02101,62,1,1,0,1,0,5,1,1,357.4,3370,4,7,78000.0,8,295,N,2,2,2,2,53,53
10758,48-02507,49,1,1,0,1,1,5,1,1,3731.1,3580,4,10,120000.0,9,440,N,2,2,2,2,208,208
10759,48-02101,58,2,1,0,6,0,4,1,1,357.4,3895,4,4,50000.0,7,413,N,2,2,2,2,27,27
10760,48-02507,45,1,1,0,5,2,4,1,1,3731.1,8470,13,7,5050.0,2,317,N,2,2,2,2,74,73
10761,48-02102,38,1,1,2,1,3,5,1,2,450.9,7860,11,9,52200.0,7,349,5,2,2,2,2,67,53
10762,48-02516,43,2,1,0,1,0,2,1,1,1338.4,7480,10,5,25000.0,4,402,N,2,2,2,2,87,87
10763,48-02101,65,2,1,0,1,0,2,1,1,357.4,N,N,5,8500.0,2,383,N,2,2,2,2,72,94
10764,48-02101,25,2,1,2,1,0,6,1,1,357.4,770,3,5,40000.0,6,245,N,2,2,2,2,59,57
10765,48-02101,36,2,1,0,1,3,5,1,1,357.4,N,N,6,0.0,0,237,N,2,2,2,2,41,42
10766,48-02507,62,1,1,0,1,0,2,1,1,3731.1,7071,9,5,27600.0,5,457,N,2,2,2,2,29,29
10767,48-02507,41,2,1,0,1,0,2,1,1,3731.1,N,N,8,0.0,0,501,N,2,2,2,2,22,24
10768,48-02102,78,2,1,0,1,0,2,1,1,450.9,N,N,10,33500.0,5,448,N,2,2,2,2,44,43
10769,48-02101,64,2,1,0,2,0,2,1,1,357.4,N,N,8,42600.0,6,501,N,2,2,2,2,95,65
10770,48-02515,38,1,1,0,1,3,6,1,1,2134.8,6380,7,5,80000.0,8,412,N,2,2,2,2,61,55
10771,48-02507,62,1,1,1,1,0,2,1,2,3731.1,4971,6,9,12700.0,3,501,N,2,1,2,2,98,98
10772,48-02516,34,2,1,0,6,1,3,1,2,1338.4,6080,7,9,90000.0,8,501,N,2,2,2,2,79,88
10773,48-02102,30,2,1,0,1,1,3,1,1,450.9,490,1,9,77000.0,8,501,N,2,2,2,2,130,129
10774,48-02507,67,1,1,0,1,0,2,1,1,3731.1,7690,10,8,39100.0,6,260,N,2,2,2,2,50,50
10775,48-02510,50,2,1,0,1,0,2,1,2,3092.4,2280,4,5,90000.0,8,501,N,2,2,2,2,90,84
10776,48-02515,43,2,1,0,1,1,5,1,1,2134.8,8170,12,7,6600.0,2,437,N,2,2,2,2,50,64
10777,48-02507,70,1,1,0,1,0,2,1,1,3731.1,N,N,1,40800.0,6,406,N,2,2,2,2,37,41
10778,48-02507,53,1,1,0,1,0,2,1,1,3731.1,7071,9,7,60000.0,7,501,N,2,2,2,2,73,72
10779,48-02510,50,2,1,0,1,0,3,1,1,3092.4,N,N,9,13200.0,3,492,N,2,2,2,2,75,75
10780,48-02102,45,1,1,0,1,0,3,1,2,450.9,9370,16,5,45020.0,6,501,N,2,2,2,2,73,72
10781,48-02102,56,1,1,0,2,0,2,1,2,450.9,8191,12,9,120000.0,9,501,N,2,2,2,2,51,51
10782,48-02101,56,2,1,1,1,0,2,1,2,357.4,N,N,7,44400.0,6,501,N,2,2,2,2,188,232
10783,48-02515,58,1,1,1,1,0,2,1,1,2134.8,6970,9,9,205000.0,9,501,N,2,2,2,2,53,54
10784,48-02516,53,1,1,0,1,1,3,1,1,1338.4,770,3,5,50000.0,7,501,N,2,2,2,2,218,250
10785,48-02510,56,2,1,0,1,0,2,1,1,3092.4,8564,14,9,5500.0,2,392,N,2,2,2,2,80,87
10786,48-02102,75,2,1,0,1,0,2,1,1,450.9,N,N,5,30500.0,5,304,N,2,2,2,2,6,6
10787,48-02102,42,2,1,0,1,2,5,1,2,450.9,7970,12,8,60000.0,7,480,N,2,2,2,2,72,77
10788,48-02510,32,2,1,0,1,2,4,1,1,3092.4,7860,11,9,51000.0,7,399,N,2,2,2,2,54,54
10789,48-02510,45,1,1,0,1,0,6,1,1,3092.4,N,N,1,12000.0,3,287,N,1,1,2,2,106,107
10790,48-02101,76,2,1,0,1,0,2,1,1,357.4,N,N,5,11300.0,3,234,N,2,2,2,2,8,9
10791,48-02510,57,1,1,0,1,0,2,1,1,3092.4,8680,14,6,530.0,1,121,N,2,2,2,2,68,62
10792,48-02507,72,1,1,0,1,0,2,1,1,3731.1,N,N,7,34700.0,5,304,N,1,1,2,2,42,41
10793,48-02102,58,2,1,0,4,0,2,1,1,450.9,N,N,7,0.0,0,501,N,2,2,2,2,80,67
10794,48-02102,32,2,1,0,1,2,4,1,1,450.9,8680,14,5,7000.0,2,37,N,2,2,2,2,91,88
10795,48-02510,49,1,1,3,1,0,2,1,1,3092.4,N,N,8,25000.0,4,501,N,1,2,2,2,94,95
10796,48-02516,60,1,1,0,1,0,2,1,2,1338.4,9470,16,7,44890.0,6,353,3,2,2,2,2,97,98
10797,48-02101,50,2,1,0,1,0,2,1,1,357.4,3490,4,7,98000.0,8,501,N,2,2,2,2,49,56
10798,48-02101,62,1,1,0,1,0,2,1,1,357.4,6380,7,9,40200.0,6,501,N,2,2,2,2,79,65
10799,48-02510,49,1,1,0,3,4,6,1,1,3092.4,6991,9,10,175000.0,9,501,5,2,2,2,2,78,60
10800,48-02510,33,1,1,0,1,2,4,1,1,3092.4,8660,14,8,80000.0,8,501,N,2,2,2,2,56,54
10801,48-02510,61,2,1,0,1,0,2,1,1,3092.4,N,N,7,0.0,0,487,N,2,1,2,2,83,89
10802,48-02102,82,1,1,0,1,0,2,1,1,450.9,3990,4,5,428000.0,9,501,N,2,2,2,2,81,81
10803,48-02101,38,2,1,0,1,4,6,1,1,357.4,5391,6,7,6000.0,2,85,N,2,2,2,2,339,311
10804,48-02101,43,1,1,2,1,0,2,1,1,357.4,9160,15,5,27600.0,5,501,N,2,2,2,2,71,71
10805,48-02507,48,1,1,0,1,2,4,1,1,3731.1,4560,5,9,80430.0,8,373,N,2,2,2,2,106,106
10806,48-02102,57,1,1,1,1,0,4,1,1,450.9,3291,4,6,30000.0,5,384,N,2,2,2,2,157,183
10807,48-02507,60,2,1,0,1,0,3,1,1,3731.1,6991,9,9,33300.0,5,493,N,2,1,2,2,22,25
10808,48-02507,56,2,1,0,1,0,2,1,1,3731.1,6370,7,7,50100.0,7,501,N,2,2,2,2,21,20
10809,48-02101,64,1,1,0,1,0,2,1,1,357.4,3291,4,5,130000.0,9,501,N,2,2,2,2,117,99
10810,48-02516,36,2,1,0,1,3,5,1,1,1338.4,4795,6,9,60000.0,7,501,N,2,2,2,2,19,19
10811,48-02507,71,1,1,0,1,0,2,1,1,3731.1,N,N,7,52280.0,7,415,N,2,2,2,2,23,28
10812,48-02101,46,1,1,0,1,0,3,1,1,357.4,2670,4,9,140000.0,9,501,N,2,2,2,2,63,63
10813,48-02507,50,1,1,1,1,0,4,1,1,3731.1,8563,14,9,100000.0,9,501,2,2,2,2,2,122,123
10814,48-02101,76,2,1,0,1,0,2,1,1,357.4,N,N,7,10610.0,3,366,N,2,2,2,2,35,35
10815,48-02507,58,2,1,0,2,0,2,1,1,3731.1,7970,12,8,40000.0,6,501,N,2,2,2,2,68,77
10816,48-02507,48,2,1,0,1,0,2,1,1,3731.1,8980,15,5,55700.0,7,501,N,2,2,2,2,132,123
10817,48-02510,54,2,1,0,1,0,2,1,1,3092.4,5593,6,7,29400.0,5,385,N,2,2,2,2,67,67
10818,48-02516,54,1,1,0,1,0,2,1,1,1338.4,6680,8,7,133000.0,9,501,N,2,1,2,2,17,18
10819,48-02510,45,2,1,0,1,1,4,1,1,3092.4,8980,15,5,12200.0,3,358,N,2,2,2,2,80,80
10820,48-02507,26,2,1,0,1,1,3,1,1,3731.1,5070,6,9,7800.0,2,38,N,2,2,2,2,65,56
10821,48-02101,58,2,1,0,1,0,4,1,1,357.4,770,3,7,53300.0,7,501,N,2,2,2,2,29,29
10822,48-02515,33,2,1,0,1,0,2,1,1,2134.8,8180,12,9,80000.0,8,501,N,2,2,2,2,18,17
10823,48-02516,77,2,1,0,1,0,2,1,1,1338.4,N,N,6,14000.0,3,451,N,2,2,2,2,115,83
10824,48-02510,42,1,1,0,1,2,6,1,1,3092.4,9670,17,9,120000.0,9,501,N,2,2,2,2,59,64
10825,48-02507,79,1,1,0,1,0,2,1,1,3731.1,N,N,12,15000.0,3,228,N,1,2,2,1,182,182
10826,48-02516,70,1,1,0,1,0,2,1,1,1338.4,7680,10,7,81900.0,8,501,N,2,2,2,2,73,74
10827,48-02101,49,1,1,1,1,0,7,1,1,357.4,4470,5,4,0.0,0,44,N,2,2,2,2,86,86
10828,48-02101,36,1,1,0,1,2,4,1,1,357.4,6570,8,9,56000.0,7,465,N,2,2,2,2,91,104
10829,48-02510,47,2,1,0,1,0,2,1,1,3092.4,8980,15,7,40000.0,6,501,N,2,2,2,2,62,63
10830,48-02510,75,1,1,0,1,0,2,1,1,3092.4,6170,7,9,117900.0,9,501,N,2,2,2,2,62,61
10831,48-02101,58,1,1,0,1,0,3,1,1,357.4,6992,9,5,60000.0,7,501,N,2,2,2,2,75,75
10832,48-02515,60,1,1,0,1,0,6,1,1,2134.8,770,3,7,62150.0,7,420,N,2,2,2,2,14,15
10833,48-02102,56,1,1,0,1,0,2,1,1,450.9,770,3,7,30000.0,5,501,N,2,2,2,2,69,70
10834,48-02102,67,1,1,0,1,0,2,1,1,450.9,2880,4,7,48830.0,7,381,N,2,2,2,2,9,9
10835,48-02102,71,2,1,0,1,0,2,1,1,450.9,N,N,8,42000.0,6,347,N,2,2,2,2,100,97
10836,48-02515,49,2,1,0,1,0,2,1,1,2134.8,6890,9,6,38000.0,6,421,N,2,2,2,2,130,91
10837,48-02102,51,2,1,0,1,0,3,1,1,450.9,7860,11,9,52000.0,7,501,N,2,2,2,2,54,54
10838,48-02101,40,1,1,0,1,2,4,1,1,357.4,9160,15,10,55000.0,7,416,N,2,2,2,2,97,98
10839,48-02102,49,2,1,0,1,0,2,1,1,450.9,7870,11,9,42500.0,6,501,N,2,2,2,2,45,40
10840,48-02101,65,2,1,0,1,0,2,1,1,357.4,7071,9,7,407900.0,9,501,N,2,2,2,2,59,84
10841,48-02516,29,1,1,0,1,0,4,1,1,1338.4,4971,6,8,15000.0,3,501,N,2,2,2,2,114,78
10842,48-02507,48,2,1,0,1,0,2,1,2,3731.1,4890,6,7,65000.0,8,501,N,2,2,2,2,66,66
10843,48-02510,46,2,1,1,1,1,3,1,1,3092.4,6890,9,9,115000.0,9,501,N,2,2,2,2,70,78
10844,48-02515,36,2,1,1,1,3,5,1,1,2134.8,N,N,4,0.0,0,266,N,2,2,2,2,193,181
10845,48-02516,66,1,1,0,1,0,2,1,1,1338.4,4490,5,8,80000.0,8,501,N,2,2,2,2,120,130
10846,48-02516,32,2,1,0,4,2,7,1,1,1338.4,8570,14,5,20000.0,4,208,N,2,2,2,2,272,298
10847,48-02515,69,2,1,0,2,0,6,1,1,2134.8,7860,11,7,21700.0,4,257,N,2,2,2,1,43,40
10848,48-02102,51,2,1,0,1,2,4,1,1,450.9,490,1,7,85000.0,8,476,N,2,2,2,2,20,19
10849,48-02101,60,1,1,0,6,0,4,1,1,357.4,3895,4,4,50000.0,7,413,N,2,2,2,2,27,27
10850,48-02516,47,1,1,0,1,0,5,1,2,1338.4,2980,4,6,46000.0,6,240,N,2,2,2,2,106,75
10851,48-02510,58,2,1,0,1,0,2,1,1,3092.4,N,N,7,25100.0,5,306,N,2,1,2,2,63,63
10852,48-02101,49,1,1,0,1,1,3,1,1,357.4,6670,8,7,47000.0,6,280,N,2,2,2,2,83,90
10853,48-02102,72,1,1,0,1,0,2,1,2,450.9,N,N,12,4800.0,2,241,N,2,1,2,2,60,59
10854,48-02101,35,2,1,0,1,2,4,1,1,357.4,8191,12,9,56000.0,7,501,N,2,2,2,2,112,112
10855,48-02101,42,2,1,0,1,2,4,1,1,357.4,2190,4,9,89400.0,8,484,N,2,2,2,2,42,42
10856,48-02101,42,2,1,0,1,2,4,1,1,357.4,9590,16,10,119000.0,9,501,5,2,2,2,2,95,90
10857,48-02510,55,1,1,0,1,0,2,1,1,3092.4,2290,4,7,67000.0,8,501,N,2,2,2,2,400,400
10858,48-02510,62,1,1,0,1,0,2,1,1,3092.4,9490,16,10,190000.0,9,501,N,2,2,2,2,56,56
10859,48-02515,62,2,1,0,1,0,2,1,1,2134.8,6991,9,7,22900.0,4,501,N,2,2,2,2,75,69
10860,48-02102,24,2,1,0,1,3,5,1,1,450.9,7860,11,5,60.0,1,331,N,2,2,2,2,34,35
10861,48-02510,81,2,1,0,1,0,2,1,1,3092.4,N,N,7,83400.0,8,501,N,2,2,2,2,54,53
10862,48-02101,50,2,1,0,9,0,4,1,1,357.4,N,N,9,0.0,0,268,N,2,2,2,2,71,42
10863,48-02516,69,1,1,0,1,0,2,1,1,1338.4,7690,10,5,26650.0,5,370,N,2,2,2,2,39,39
10864,48-02516,53,2,1,1,1,0,4,1,2,1338.4,770,3,9,80000.0,8,501,N,2,2,2,2,155,201
10865,48-02510,58,1,1,0,1,0,2,1,1,3092.4,7390,10,7,32000.0,5,281,N,2,2,2,2,106,106
10866,48-02101,50,2,1,0,1,1,5,1,1,357.4,8090,12,10,120000.0,9,501,N,2,2,2,2,103,117
10867,48-02516,41,1,1,0,1,1,4,1,1,1338.4,4795,6,7,120000.0,9,463,N,2,2,2,2,156,156
10868,48-02101,52,1,1,0,1,0,2,1,1,357.4,4870,6,7,106700.0,9,501,5,2,1,2,2,52,53
10869,48-02101,58,2,1,0,6,0,4,1,1,357.4,6370,7,8,0.0,0,413,N,2,2,2,2,27,27
10870,48-02516,34,2,1,0,6,1,3,1,2,1338.4,6080,7,9,90000.0,8,501,N,2,2,2,2,79,88
10871,48-02507,53,2,1,0,2,1,5,1,1,3731.1,N,N,9,0.0,0,440,N,2,2,2,2,196,209
10872,48-02507,90,1,1,0,1,0,2,1,1,3731.1,N,N,10,6800.0,2,501,N,2,2,2,1,27,26
10873,48-02510,51,1,1,0,1,0,2,1,1,3092.4,3990,4,9,200300.0,9,501,N,2,2,2,2,59,64
10874,48-02507,50,2,1,0,1,0,2,1,1,3731.1,7470,10,8,35800.0,6,477,N,2,2,2,2,44,44
10875,48-02507,82,1,1,0,1,0,2,1,1,3731.1,7080,9,9,23900.0,4,235,N,2,2,2,2,42,42
10876,48-02507,34,1,1,0,1,1,3,1,1,3731.1,6890,9,6,47000.0,6,435,N,2,2,2,2,31,31
10877,48-02102,66,2,1,0,1,0,2,1,1,450.9,N,N,4,0.0,0,501,N,2,2,2,2,97,98
10878,48-02510,63,2,1,0,1,0,3,1,1,3092.4,8270,12,9,21130.0,4,501,N,2,2,2,2,86,85
10879,48-02102,41,2,1,1,1,2,5,1,2,450.9,7970,12,8,60000.0,7,480,N,2,2,2,2,72,77
10880,48-02510,60,1,1,0,3,0,2,1,1,3092.4,7380,10,7,186000.0,9,501,N,2,2,2,2,90,89
10881,48-02101,43,1,1,1,1,1,4,1,1,357.4,770,3,1,30000.0,5,113,N,2,2,2,2,21,20
10882,48-02102,54,1,1,0,1,2,4,1,1,450.9,490,1,7,85000.0,8,476,N,2,2,2,2,20,20
10883,48-02101,65,1,1,0,1,0,3,1,1,357.4,6290,7,5,57200.0,7,414,N,2,2,2,2,33,31
10884,48-02102,55,2,1,0,1,0,2,1,1,450.9,6880,9,6,45050.0,6,501,N,2,2,2,2,81,81
10885,48-02510,72,1,1,0,1,0,2,1,1,3092.4,N,N,10,28400.0,5,253,N,2,1,2,2,56,56
10886,48-02510,78,2,1,0,1,0,2,1,1,3092.4,N,N,5,7100.0,2,269,N,2,2,2,2,38,37
10887,48-02507,32,1,1,0,1,1,3,1,2,3731.1,8680,14,9,0.0,0,38,N,2,2,2,2,54,52
10888,48-02101,31,2,1,0,1,3,5,1,1,357.4,6870,9,7,75000.0,8,299,N,2,2,2,2,119,120
10889,48-02510,38,1,1,1,8,2,4,1,1,3092.4,770,3,9,7800.0,2,501,N,2,2,2,2,82,81
10890,48-02102,60,2,1,0,1,0,3,1,1,450.9,7860,11,10,52000.0,7,501,N,2,2,2,2,54,59
10891,48-02101,46,1,1,1,8,2,4,1,1,357.4,4280,5,3,35000.0,5,136,N,2,2,2,2,304,305
10892,48-02510,48,2,1,0,1,1,4,1,1,3092.4,9920,18,5,0.0,0,501,N,2,2,2,2,178,182
10893,48-02102,61,2,1,0,1,1,4,1,1,450.9,6070,7,8,114000.0,9,501,N,2,2,2,2,12,12
10894,48-02510,70,2,1,0,1,0,2,1,1,3092.4,6470,8,10,22400.0,4,501,N,2,1,2,1,52,52
10895,48-02507,92,1,1,0,1,0,2,1,1,3731.1,N,N,5,20000.0,4,186,4,1,1,2,1,61,60
10896,48-02515,34,1,1,0,1,0,2,1,1,2134.8,2180,4,9,105000.0,9,501,N,2,2,2,2,47,48
10897,48-02101,58,1,1,0,1,0,3,1,1,357.4,680,2,8,36000.0,6,501,N,2,2,2,2,128,128
10898,48-02515,62,2,1,0,1,0,2,1,1,2134.8,4380,5,9,150000.0,9,501,N,2,2,2,2,165,154
10899,48-02516,48,2,1,0,1,0,5,1,1,1338.4,2980,4,6,46000.0,6,240,N,2,2,2,2,105,76
10900,48-02510,54,1,1,0,1,2,5,1,1,3092.4,9160,15,10,188000.0,9,501,N,2,2,2,2,86,91
10901,48-02516,41,1,1,0,1,1,4,1,1,1338.4,4795,6,7,120000.0,9,463,N,2,2,2,2,156,156
10902,48-02507,59,1,1,0,1,1,3,1,1,3731.1,3570,4,5,10000.0,2,49,N,2,2,2,2,38,40
10903,48-02510,48,1,1,0,5,0,2,1,1,3092.4,6992,9,10,256000.0,9,501,N,2,2,2,2,148,148
10904,48-02515,71,1,1,0,1,0,2,1,1,2134.8,N,N,9,336700.0,9,501,N,2,2,2,2,49,49
