,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
9687,25-01000,6,1,N,0,1,1,3,1,1,2447.1,N,N,1,N,N,501,N,N,N,2,2,127,113
9688,25-00703,39,1,1,0,1,1,3,1,2,2195.3,6672,8,7,44000.0,5,277,N,2,2,2,2,84,84
9689,25-00503,48,1,1,0,1,2,5,1,1,2872.7,9170,15,7,118000.0,8,501,N,2,2,2,2,68,69
9690,25-01300,56,2,1,0,1,0,3,1,1,1457.2,770,3,9,59000.0,6,501,N,2,2,2,2,81,85
9691,25-02800,74,1,1,0,1,0,2,1,1,3683.9,N,N,5,15000.0,3,162,N,2,2,2,2,235,210
9692,25-00703,66,1,4,0,1,0,N,1,2,2195.3,9190,15,9,181600.0,9,501,N,2,2,2,2,51,51
9693,25-01300,61,1,1,0,1,0,2,1,1,1457.2,9470,16,8,74000.0,7,501,N,2,2,2,2,98,90
9694,25-01300,63,2,1,0,1,0,2,1,1,1457.2,7580,10,10,57700.0,6,501,N,2,2,2,2,62,60
9695,25-02800,60,2,1,0,1,0,2,1,1,3683.9,6070,7,9,631300.0,9,501,N,2,2,2,2,179,178
9696,25-01300,70,1,4,0,1,0,N,1,1,1457.2,N,N,7,100.0,0,0,N,2,2,2,1,71,71
9697,25-00703,1,2,N,0,1,1,3,1,2,2195.3,N,N,N,N,N,501,N,N,N,2,2,53,60
9698,25-01000,8,1,N,0,1,3,5,1,1,2447.1,N,N,3,N,N,394,N,2,2,2,2,87,64
9699,25-00703,35,1,6,0,1,0,3,1,1,2195.3,7860,11,10,4200.0,1,501,N,2,2,2,2,130,107
9700,25-00503,19,1,6,0,1,N,N,3,0,2872.7,7870,11,5,2500.0,1,N,N,1,2,2,2,10,0
9701,25-00703,69,2,1,0,1,0,2,1,1,2195.3,N,N,7,17400.0,3,501,N,2,2,2,2,58,54
9702,25-01300,18,1,2,0,1,0,3,1,1,1457.2,8470,13,5,700.0,1,501,N,2,2,2,2,72,74
9703,25-02800,90,2,4,0,1,0,N,1,2,3683.9,N,N,4,34600.0,4,287,4,1,1,2,2,222,222
9704,25-02800,64,1,1,0,1,0,2,1,1,3683.9,8680,14,5,-1600.0,0,20,N,2,2,2,2,76,76
9705,25-01300,55,1,1,0,1,0,2,1,1,1457.2,7280,10,10,114000.0,8,501,N,2,2,2,2,103,103
9706,25-00703,57,2,1,0,1,0,6,1,1,2195.3,7860,11,10,20700.0,3,271,N,2,2,2,2,50,48
9707,25-00703,15,1,6,0,1,2,3,1,1,2195.3,N,N,4,0.0,0,379,N,2,2,2,2,91,120
9708,25-01000,94,2,4,0,1,0,N,1,2,2447.1,N,N,12,24000.0,4,197,N,2,2,1,1,78,66
9709,25-01000,69,2,1,0,1,0,2,1,1,2447.1,N,N,10,11700.0,2,405,N,2,2,2,2,94,84
9710,25-01000,58,1,3,0,1,0,2,1,1,2447.1,3895,4,7,125000.0,9,501,N,2,2,2,2,124,125
9711,25-00703,30,2,6,0,1,0,3,1,1,2195.3,5580,6,9,44050.0,5,455,N,2,2,2,2,71,47
9712,25-02800,23,1,6,0,1,0,3,1,1,3683.9,8780,15,6,0.0,0,137,N,2,2,2,2,89,99
9713,25-00703,55,2,1,0,1,0,4,1,1,2195.3,7860,11,7,27000.0,4,501,N,2,2,2,2,80,79
9714,25-00503,51,2,6,0,1,1,2,1,2,2872.7,5580,6,6,1000.0,1,7,N,2,2,2,2,62,56
9715,25-00503,12,2,N,0,1,0,4,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,89,100
9716,25-01300,16,1,6,0,1,2,4,1,1,1457.2,N,N,4,0.0,0,501,N,1,2,2,2,61,57
9717,25-00703,75,1,1,0,1,0,2,1,1,2195.3,7670,10,9,219600.0,9,501,N,2,2,2,2,53,53
9718,25-00703,28,1,6,0,1,0,2,1,1,2195.3,4670,6,9,25000.0,4,184,N,2,2,2,2,65,51
9719,25-02800,2,1,N,0,1,1,2,1,1,3683.9,N,N,N,N,N,501,N,N,N,2,2,102,80
9720,25-02800,10,1,N,0,1,3,5,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,121,118
9721,25-00503,31,1,1,0,1,1,3,1,2,2872.7,7460,10,10,113000.0,8,501,N,2,2,2,2,86,86
9722,25-00703,3,1,N,0,1,2,3,1,1,2195.3,N,N,N,N,N,0,N,N,N,2,2,223,248
9723,25-01300,75,2,1,0,1,0,2,1,1,1457.2,7890,11,10,151600.0,9,501,N,2,2,2,2,43,44
9724,25-00503,44,1,6,0,1,0,3,1,1,2872.7,4971,6,7,50200.0,6,501,N,2,2,2,2,75,59
9725,25-00703,35,1,6,0,1,0,N,1,1,2195.3,770,3,7,35000.0,5,265,N,2,2,2,2,67,67
9726,25-02800,59,1,1,0,1,0,3,1,1,3683.9,3390,4,9,110000.0,8,501,N,2,2,2,2,78,77
9727,25-02800,1,2,N,0,1,4,6,1,1,3683.9,N,N,N,N,N,501,N,N,N,2,2,119,80
9728,25-00703,35,2,1,0,1,1,3,1,1,2195.3,7980,12,9,62000.0,6,501,N,2,2,2,2,251,251
9729,25-00503,74,2,3,0,1,0,N,1,1,2872.7,N,N,7,26800.0,4,221,N,2,2,2,2,69,69
9730,25-00703,57,1,1,0,1,2,4,1,1,2195.3,5295,6,9,165000.0,9,501,N,2,2,2,2,58,54
9731,25-01000,74,1,1,0,1,0,2,1,1,2447.1,8564,14,4,58000.0,6,501,N,2,2,2,2,42,42
9732,25-01000,69,1,1,0,1,0,2,1,1,2447.1,9370,16,10,66000.0,7,501,N,2,2,2,2,98,111
9733,25-00703,58,1,1,0,1,0,2,1,2,2195.3,1190,4,8,32000.0,4,501,N,2,2,2,2,125,127
9734,25-00503,52,1,1,0,1,2,4,1,1,2872.7,7071,9,9,196000.0,9,501,N,2,2,2,2,79,83
9735,25-00503,44,1,6,0,1,0,N,1,1,2872.7,8470,13,10,40000.0,5,304,N,2,2,2,2,76,59
9736,25-02800,43,2,1,0,1,0,2,1,1,3683.9,7470,10,10,80000.0,7,501,N,2,2,2,2,118,118
9737,25-00503,73,1,3,0,1,0,2,1,1,2872.7,N,N,10,110000.0,8,501,N,1,2,2,2,52,51
9738,25-00703,60,2,1,0,1,0,2,1,1,2195.3,N,N,12,12000.0,2,501,N,2,2,2,2,65,65
9739,25-01000,15,1,N,0,1,2,4,1,1,2447.1,N,N,3,N,N,447,N,2,2,2,2,61,67
9740,25-00703,23,2,1,0,1,0,5,1,1,2195.3,6290,7,4,16000.0,3,174,N,2,2,2,2,149,99
9741,25-01300,12,1,N,0,1,1,3,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,58,50
9742,25-00703,28,1,1,0,1,0,2,1,1,2195.3,6890,9,9,75000.0,7,501,N,2,2,2,2,57,56
9743,25-02800,18,1,6,0,1,1,4,1,1,3683.9,5381,6,4,4000.0,1,501,N,2,2,2,2,117,110
9744,25-01000,43,2,1,0,1,2,4,1,1,2447.1,7860,11,10,76000.0,7,501,N,2,2,2,2,67,67
9745,25-02800,87,2,4,0,1,N,N,2,0,3683.9,N,N,9,0.0,0,N,N,1,1,1,1,24,0
9746,25-01300,25,2,6,0,1,0,3,1,1,1457.2,7860,11,9,52000.0,6,501,N,2,2,2,2,99,69
9747,25-00503,80,1,4,0,1,0,N,1,1,2872.7,N,N,6,15000.0,3,124,2,1,1,2,2,130,108
9748,25-01000,59,1,6,0,1,0,3,1,1,2447.1,8680,14,7,62000.0,6,474,N,2,2,2,2,370,369
9749,25-01000,22,2,6,0,1,1,4,1,1,2447.1,8191,12,5,4000.0,1,166,N,2,2,2,2,84,49
9750,25-00703,49,1,1,0,1,0,2,1,1,2195.3,770,3,9,150000.0,9,501,N,2,2,2,2,70,70
9751,25-00703,63,2,1,0,1,0,2,1,2,2195.3,N,N,10,0.0,0,501,N,2,2,2,2,41,34
9752,25-00703,16,2,6,0,1,2,4,1,1,2195.3,N,N,4,0.0,0,501,N,2,2,2,2,61,80
9753,25-01300,55,1,1,0,1,0,3,1,1,1457.2,7380,10,10,150000.0,9,501,N,2,2,2,2,60,59
9754,25-01000,64,2,1,0,1,0,2,1,1,2447.1,7860,11,5,39000.0,5,501,N,2,2,2,2,88,69
9755,25-00703,24,1,6,0,1,0,3,1,1,2195.3,2880,4,5,41100.0,5,501,N,2,2,2,2,66,43
9756,25-02800,23,1,6,0,1,0,3,1,1,3683.9,8780,15,6,0.0,0,137,N,2,2,2,2,90,98
9757,25-00703,56,1,1,0,1,2,4,1,1,2195.3,7870,11,9,73000.0,7,476,N,2,2,2,2,95,94
9758,25-02800,65,2,3,0,1,0,N,1,1,3683.9,3380,4,5,35400.0,5,267,N,2,2,2,2,60,56
9759,25-00703,27,2,6,0,1,0,N,1,2,2195.3,7870,11,9,40000.0,5,305,N,2,2,2,2,71,71
9760,25-00503,64,1,1,0,1,0,2,1,1,2872.7,7390,10,12,349000.0,9,501,N,2,2,2,2,119,119
9761,25-01300,51,2,1,0,1,0,2,1,1,1457.2,6970,9,11,191000.0,9,501,N,2,2,2,2,69,69
9762,25-00503,69,2,1,0,1,0,3,1,1,2872.7,N,N,5,33700.0,4,501,N,2,2,2,2,56,51
9763,25-00503,60,1,1,0,1,0,2,1,1,2872.7,6870,9,9,918000.0,9,501,N,2,2,2,2,90,91
9764,25-01000,53,2,6,0,1,0,N,1,1,2447.1,7390,10,7,58000.0,6,443,N,2,2,2,2,80,80
9765,25-02800,30,1,6,0,1,0,N,1,1,3683.9,8680,14,9,80000.0,7,501,N,2,2,2,2,92,70
9766,25-00503,72,2,1,0,1,0,2,1,1,2872.7,8680,14,5,35600.0,5,321,N,2,2,2,2,40,39
9767,25-00703,21,2,6,0,1,0,N,1,2,2195.3,8680,14,7,19200.0,3,144,N,2,2,2,2,581,518
9768,25-02800,30,2,6,2,1,0,4,1,1,3683.9,8680,14,5,30000.0,4,501,N,2,2,2,2,125,111
9769,25-00703,68,2,4,0,1,0,N,1,2,2195.3,9190,15,9,181600.0,9,501,N,2,2,2,2,52,51
9770,25-02800,94,2,3,0,1,0,N,1,2,3683.9,N,N,4,17200.0,3,142,N,2,2,2,2,104,105
9771,25-00703,17,2,6,0,1,1,2,1,1,2195.3,4971,6,4,6800.0,1,341,N,2,2,2,2,92,110
9772,25-01300,20,2,6,0,1,N,N,3,0,1457.2,7870,11,7,4200.0,1,N,N,2,2,2,2,81,0
9773,25-01000,74,2,3,0,1,0,N,1,1,2447.1,N,N,9,18500.0,3,151,N,1,1,2,2,185,185
9774,25-00703,10,1,N,0,1,2,3,1,1,2195.3,N,N,3,N,N,417,N,2,2,2,2,111,162
9775,25-00703,61,1,4,0,1,0,N,1,1,2195.3,1990,4,5,35000.0,5,267,N,2,2,2,2,52,52
9776,25-02800,28,2,1,0,1,0,2,1,2,3683.9,7860,11,9,30000.0,4,292,N,2,2,2,2,67,66
9777,25-01000,47,2,6,0,1,0,N,1,2,2447.1,8980,15,5,32000.0,4,241,N,2,2,2,2,471,358
9778,25-02800,22,2,6,0,1,0,2,1,2,3683.9,8192,12,9,50000.0,6,501,N,2,2,2,2,86,87
9779,25-00703,43,2,1,0,1,2,4,1,1,2195.3,7860,11,9,28000.0,4,186,N,2,2,2,2,37,35
9780,25-01000,24,1,6,0,1,0,4,1,1,2447.1,9920,18,9,15000.0,3,501,N,2,2,2,2,98,90
9781,25-00503,13,1,N,0,1,2,4,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,92,82
9782,25-00703,46,1,1,0,1,2,4,1,1,2195.3,7071,9,9,15000.0,3,501,N,2,2,2,2,86,87
9783,25-01300,46,1,1,0,1,0,4,1,1,1457.2,9470,16,9,100000.0,8,501,N,2,2,2,2,62,62
9784,25-02800,25,1,6,3,1,0,6,1,2,3683.9,8660,14,5,5400.0,1,501,N,2,2,2,2,161,85
9785,25-02800,65,2,1,0,1,0,2,1,1,3683.9,7280,10,7,59250.0,6,501,N,2,2,2,2,95,78
9786,25-00703,72,1,2,0,1,0,N,1,1,2195.3,770,3,6,341000.0,9,501,N,2,2,2,2,349,339
9787,25-02800,68,2,1,0,1,0,4,1,2,3683.9,N,N,4,9000.0,2,218,N,2,2,1,2,132,147
9788,25-00703,43,2,6,0,1,1,2,1,1,2195.3,9570,16,9,93000.0,8,501,N,2,2,2,2,74,75
9789,25-01300,28,1,6,0,1,0,5,1,1,1457.2,7890,11,9,25000.0,4,501,N,2,2,2,2,66,50
9790,25-00703,30,2,1,0,1,0,2,1,2,2195.3,7460,10,7,165000.0,9,501,N,2,2,2,2,135,135
9791,25-00703,79,1,1,0,1,0,2,1,1,2195.3,N,N,12,76700.0,7,501,N,2,2,2,1,57,57
9792,25-01000,2,2,N,0,1,4,6,1,1,2447.1,N,N,N,N,N,501,N,N,N,2,2,125,112
9793,25-01000,50,1,1,0,1,0,3,1,1,2447.1,9470,16,8,93000.0,8,501,N,2,2,2,2,137,138
9794,25-02800,22,1,6,0,1,0,N,1,2,3683.9,1370,4,9,12000.0,2,91,N,2,2,2,2,115,113
9795,25-00503,81,1,1,0,1,0,2,1,1,2872.7,N,N,5,44600.0,5,482,N,2,2,2,2,120,120
9796,25-01000,23,1,6,0,1,0,3,1,1,2447.1,5090,6,5,7000.0,2,501,N,2,2,2,2,65,51
9797,25-00503,54,2,1,0,1,0,4,1,1,2872.7,7380,10,9,172000.0,9,501,N,2,2,2,2,107,115
9798,25-00703,5,2,N,0,1,2,4,1,1,2195.3,N,N,2,N,N,501,N,2,2,2,2,63,64
9799,25-01300,45,2,1,0,1,2,5,1,1,1457.2,8191,12,9,55000.0,6,480,N,2,2,2,2,196,195
9800,25-00503,58,1,1,0,1,0,2,1,1,2872.7,7290,10,10,260000.0,9,501,N,2,2,2,2,63,63
9801,25-01300,39,1,1,1,1,2,4,1,1,1457.2,7490,10,10,100000.0,8,501,N,2,2,2,2,186,185
9802,25-00703,84,1,1,0,1,0,2,1,1,2195.3,N,N,11,73400.0,7,501,N,2,2,2,2,64,64
9803,25-01300,55,1,4,0,1,0,3,1,1,1457.2,7071,9,5,56000.0,6,481,N,2,2,2,2,78,77
9804,25-01300,18,2,6,2,1,N,N,3,0,1457.2,8680,14,7,14100.0,3,N,N,1,2,2,2,95,0
9805,25-01300,18,2,6,0,1,N,N,3,0,1457.2,9290,15,7,7000.0,2,N,N,2,2,2,2,65,0
9806,25-01000,16,1,6,0,1,1,5,1,1,2447.1,7860,11,4,1400.0,1,223,N,2,2,2,2,50,67
9807,25-02800,59,1,1,0,1,0,2,1,2,3683.9,9170,15,10,165000.0,9,501,N,2,2,2,2,52,48
9808,25-00703,18,1,6,0,1,1,3,1,2,2195.3,8670,14,4,0.0,0,501,N,2,2,2,2,56,66
9809,25-00503,56,1,6,0,1,0,N,1,1,2872.7,4990,6,5,38000.0,5,286,N,2,2,2,2,135,134
9810,25-00703,65,1,1,0,1,0,2,1,1,2195.3,770,3,7,23000.0,3,501,N,2,2,2,2,90,90
9811,25-02800,18,1,6,0,1,1,4,1,1,3683.9,5275,6,5,4000.0,1,501,N,2,2,2,2,117,110
9812,25-01000,25,2,6,0,1,0,3,1,1,2447.1,7890,11,9,48000.0,6,501,N,2,2,2,2,124,112
9813,25-00503,21,2,6,0,1,0,2,1,2,2872.7,8680,14,7,21800.0,3,165,N,2,2,2,2,210,154
9814,25-01300,73,1,1,0,1,0,2,1,1,1457.2,N,N,7,11600.0,2,425,N,2,1,2,2,74,75
9815,25-01300,13,1,N,0,1,4,6,1,1,1457.2,N,N,3,N,N,215,N,2,2,2,2,118,109
9816,25-01300,37,1,1,0,1,2,4,1,1,1457.2,770,3,7,100000.0,8,501,N,2,2,2,2,61,57
9817,25-01000,54,2,6,0,1,0,N,1,1,2447.1,7460,10,10,148000.0,9,501,N,2,2,2,2,112,111
9818,25-02800,67,1,1,0,1,0,2,1,1,3683.9,770,3,5,32400.0,4,223,N,2,2,2,2,74,67
9819,25-00703,79,2,1,0,1,0,2,1,1,2195.3,N,N,11,19600.0,3,501,N,2,2,2,2,64,72
9820,25-00703,16,1,6,0,1,1,5,1,1,2195.3,6290,7,4,4000.0,1,501,N,2,2,2,2,51,67
9821,25-00703,77,2,1,0,1,0,2,1,1,2195.3,7870,11,11,200500.0,9,501,N,2,2,2,2,31,32
9822,25-00703,10,2,N,0,1,2,3,1,1,2195.3,N,N,3,N,N,157,N,2,2,2,2,63,58
9823,25-02800,66,2,6,0,1,0,N,1,1,3683.9,N,N,9,75900.0,7,501,N,2,2,2,2,55,56
9824,25-01300,42,2,1,0,1,0,2,1,1,1457.2,3490,4,8,70000.0,7,501,N,2,2,2,2,66,66
9825,25-00703,46,1,4,0,1,0,3,1,1,2195.3,1990,4,7,105000.0,8,501,N,2,2,2,2,90,69
9826,25-02800,25,1,6,0,1,0,6,1,1,3683.9,7071,9,5,53000.0,6,501,N,2,2,2,2,125,112
9827,25-02800,50,1,6,0,1,0,N,1,1,3683.9,6690,8,7,81280.0,7,501,N,2,2,2,2,86,87
9828,25-01000,43,1,1,0,1,3,5,1,1,2447.1,5080,6,9,11000.0,2,501,N,2,2,2,2,62,51
9829,25-00703,73,1,4,0,1,0,N,1,1,2195.3,N,N,9,10000.0,2,82,N,2,2,1,2,56,56
9830,25-00503,86,2,3,0,1,0,N,1,1,2872.7,N,N,9,104300.0,8,501,N,2,2,2,2,76,76
9831,25-00703,75,1,1,0,1,0,2,1,1,2195.3,N,N,7,18400.0,3,433,N,2,2,2,2,79,87
9832,25-01300,18,1,6,0,1,1,3,1,1,1457.2,4971,6,4,0.0,0,501,N,2,2,2,2,84,93
9833,25-02800,66,2,1,0,1,0,2,1,1,3683.9,6890,9,9,126000.0,9,501,N,2,2,2,2,99,110
9834,25-01000,22,1,6,0,1,0,4,1,1,2447.1,8680,14,7,10000.0,2,464,N,2,2,2,2,164,134
9835,25-00503,38,2,1,0,1,1,3,1,1,2872.7,6690,8,10,0.0,0,176,N,2,2,2,2,100,101
9836,25-01000,58,1,1,0,1,0,2,1,1,2447.1,4195,5,9,140000.0,9,501,N,2,2,2,2,68,69
9837,25-00703,61,1,1,0,1,0,3,1,1,2195.3,7390,10,9,50000.0,6,501,N,2,2,2,2,112,114
9838,25-01300,49,1,1,0,1,2,4,1,1,1457.2,4971,6,9,68000.0,7,501,N,2,2,2,2,127,127
9839,25-02800,33,1,1,1,1,2,4,1,2,3683.9,7870,11,12,64400.0,7,501,N,2,2,2,2,208,209
9840,25-00703,50,2,4,0,1,0,N,1,1,2195.3,8270,12,9,80000.0,7,501,N,2,2,2,2,57,56
9841,25-02800,43,1,1,0,1,2,4,1,1,3683.9,6970,9,9,160000.0,9,501,N,2,2,2,2,82,96
9842,25-00503,61,1,1,0,1,0,2,1,1,2872.7,6870,9,9,918000.0,9,501,N,2,2,2,2,90,91
9843,25-01000,56,1,1,0,1,0,3,1,1,2447.1,3365,4,8,0.0,0,501,N,2,2,2,2,100,88
9844,25-00503,6,2,N,0,1,3,5,1,2,2872.7,N,N,2,N,N,326,N,2,2,2,2,34,33
9845,25-00703,50,1,1,0,1,1,3,1,1,2195.3,6992,9,9,205000.0,9,501,N,2,2,2,1,75,75
9846,25-02800,61,1,1,0,1,0,4,1,1,3683.9,1990,4,5,90000.0,8,501,N,2,2,2,2,70,70
9847,25-00703,14,1,N,0,1,4,7,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,56,55
9848,25-01300,50,1,1,0,1,1,3,1,1,1457.2,3390,4,9,76700.0,7,501,N,2,2,2,2,122,100
9849,25-00703,52,2,1,0,1,2,5,1,1,2195.3,7380,10,11,225000.0,9,501,N,2,2,2,2,53,50
9850,25-01300,22,2,6,0,1,0,4,1,1,1457.2,4971,6,7,31800.0,4,314,N,1,2,2,2,188,145
9851,25-00703,53,1,1,0,1,1,3,1,1,2195.3,N,N,9,41000.0,5,501,N,2,2,2,2,102,98
9852,25-01000,23,1,6,0,1,0,4,1,2,2447.1,7860,11,7,2200.0,1,464,N,2,2,2,2,193,135
9853,25-02800,51,2,1,0,1,0,3,1,1,3683.9,9480,16,9,75000.0,7,501,N,2,2,2,2,72,73
9854,25-00703,65,1,4,0,1,0,2,1,1,2195.3,N,N,5,35000.0,5,363,N,2,2,2,2,56,49
9855,25-01000,24,1,6,0,1,0,4,1,1,2447.1,6970,9,9,65000.0,7,501,N,2,2,2,2,97,90
9856,25-00503,64,1,3,0,1,0,N,1,2,2872.7,8564,14,7,21300.0,3,160,N,2,2,2,2,69,69
9857,25-00503,49,1,1,0,1,0,2,1,1,2872.7,2190,4,10,157000.0,9,501,N,2,2,2,2,73,73
9858,25-02800,3,2,N,0,1,2,5,1,1,3683.9,N,N,1,N,N,501,N,N,N,2,2,126,97
9859,25-02800,50,1,1,0,1,2,4,1,2,3683.9,6190,7,8,15000.0,3,217,N,2,2,2,2,68,71
9860,25-02800,94,2,6,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,2,1,2,1,20,0
9861,25-00703,26,1,6,0,1,0,N,1,1,2195.3,7490,10,9,-4600.0,0,0,N,2,2,2,2,64,63
9862,25-01000,60,2,1,0,1,0,2,1,1,2447.1,7460,10,12,310000.0,9,501,N,2,2,2,2,101,100
9863,25-01300,6,2,N,0,1,1,2,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,69,75
9864,25-00703,59,1,1,0,1,0,2,1,1,2195.3,6870,9,5,54000.0,6,501,N,2,2,2,2,95,94
9865,25-02800,41,1,6,0,1,0,4,1,2,3683.9,770,3,5,25000.0,4,460,N,2,2,2,2,469,338
9866,25-01300,80,2,1,0,1,0,2,1,1,1457.2,N,N,5,26600.0,4,240,N,2,2,2,2,53,52
9867,25-01000,16,1,6,0,1,1,4,1,1,2447.1,N,N,4,0.0,0,501,N,2,2,2,2,143,148
9868,25-00703,57,2,3,0,1,0,N,1,2,2195.3,4971,6,8,19300.0,3,147,N,2,2,2,2,68,69
9869,25-00703,17,1,6,0,1,1,3,1,2,2195.3,N,N,4,0.0,0,501,N,2,2,2,2,56,67
9870,25-01000,44,2,1,0,1,2,4,1,1,2447.1,7860,11,10,62000.0,6,498,N,2,2,2,2,96,96
9871,25-01300,11,2,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,114,125
9872,25-00703,77,2,6,0,1,N,N,2,0,2195.3,N,N,9,7400.0,2,N,N,2,1,1,2,23,0
9873,25-00703,17,2,6,0,1,2,4,1,1,2195.3,8680,14,5,7000.0,2,471,N,2,2,1,2,101,129
9874,25-00503,74,2,1,0,1,0,2,1,1,2872.7,N,N,10,62300.0,6,501,N,2,2,2,2,60,60
9875,25-02800,70,1,6,0,1,0,2,1,1,3683.9,N,N,9,25500.0,4,501,N,2,2,2,2,104,103
9876,25-00703,73,1,1,0,1,0,2,1,1,2195.3,8564,14,9,15000.0,3,215,N,2,2,2,2,93,101
9877,25-01300,19,1,6,0,1,3,5,1,1,1457.2,2880,4,4,7500.0,2,441,N,2,2,2,2,93,86
9878,25-02800,15,2,6,0,1,0,5,1,1,3683.9,N,N,4,0.0,0,501,N,2,2,2,2,119,112
9879,25-00503,69,1,1,0,1,0,2,1,1,2872.7,N,N,10,457000.0,9,501,N,2,2,2,2,59,58
9880,25-00503,63,1,1,0,1,0,2,1,1,2872.7,8590,14,7,47140.0,5,279,N,2,2,2,2,63,63
9881,25-00703,34,2,1,0,1,2,4,1,2,2195.3,N,N,9,0.0,0,408,N,2,2,2,2,44,42
9882,25-01300,49,1,1,0,1,1,3,1,1,1457.2,3390,4,9,76700.0,7,501,N,2,2,2,2,120,96
9883,25-01000,12,2,N,0,1,2,4,1,1,2447.1,N,N,3,N,N,501,N,2,2,2,2,112,92
9884,25-01000,53,2,6,0,1,0,N,1,1,2447.1,7460,10,10,148000.0,9,501,N,2,2,2,2,111,111
9885,25-02800,7,1,N,0,1,2,4,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,97,94
9886,25-02800,29,1,1,0,1,0,2,1,1,3683.9,770,3,9,48000.0,6,281,N,2,2,2,2,112,148
9887,25-02800,12,1,N,0,1,3,5,1,1,3683.9,N,N,3,N,N,469,N,2,2,2,2,59,58
9888,25-02800,15,2,6,0,1,1,3,1,1,3683.9,N,N,4,0.0,0,308,N,2,2,2,2,121,103
9889,25-00503,19,2,6,0,1,N,N,3,0,2872.7,770,3,7,2000.0,1,N,N,2,2,2,2,72,0
9890,25-00703,7,2,N,0,1,1,3,1,1,2195.3,N,N,1,N,N,501,N,N,N,2,2,202,212
9891,25-01300,81,1,1,0,1,0,2,1,1,1457.2,N,N,7,33900.0,4,316,N,2,2,2,2,133,133
9892,25-01300,13,1,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,68,62
9893,25-02800,37,1,6,0,1,0,3,1,2,3683.9,8191,12,11,627000.0,9,501,N,2,2,2,2,66,66
9894,25-00503,63,1,1,0,1,0,2,1,1,2872.7,7590,10,9,41000.0,5,501,N,2,2,2,2,63,63
9895,25-00503,28,2,6,0,1,0,N,1,2,2872.7,7380,10,9,40000.0,5,301,N,2,2,2,2,77,60
9896,25-00703,27,1,6,0,1,0,2,1,2,2195.3,9480,16,10,45000.0,5,340,N,2,2,2,2,97,85
9897,25-00503,31,1,6,0,1,0,N,1,2,2872.7,6890,9,7,75050.0,7,501,N,2,2,2,2,65,66
9898,25-01000,70,2,1,0,1,0,2,1,1,2447.1,8590,14,7,44000.0,5,417,N,2,2,2,2,51,44
9899,25-00703,44,1,6,0,1,0,N,1,1,2195.3,7290,10,9,95000.0,8,501,N,2,2,2,2,74,74
9900,25-01300,55,1,4,0,1,2,3,1,1,1457.2,2190,4,7,125000.0,9,501,N,2,2,2,2,49,45
9901,25-00703,14,2,N,0,1,2,4,1,2,2195.3,N,N,3,N,N,380,N,2,2,2,2,68,62
9902,25-01300,29,2,6,0,1,0,4,1,1,1457.2,8080,12,10,40000.0,5,501,N,2,2,2,2,101,67
9903,25-01000,65,2,4,0,1,0,2,1,1,2447.1,8370,13,7,29300.0,4,501,N,2,2,2,2,157,177
9904,25-00703,16,1,6,0,1,1,5,1,1,2195.3,6290,7,4,4000.0,1,501,N,2,2,2,2,51,67
9905,25-00703,75,2,4,0,1,0,N,1,1,2195.3,8370,13,9,79500.0,7,501,N,2,2,2,2,172,172
9906,25-02800,44,2,1,0,1,2,4,1,2,3683.9,5190,6,7,40600.0,5,217,N,2,2,2,2,71,71
9907,25-01300,9,1,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,427,N,2,2,2,2,68,62
9908,25-01000,22,1,6,0,1,0,3,1,1,2447.1,4670,6,9,35000.0,5,501,N,2,2,2,2,165,135
9909,25-00503,54,1,1,0,1,3,5,1,1,2872.7,3490,4,10,180000.0,9,501,N,2,2,2,2,49,51
9910,25-00703,70,2,6,0,1,0,2,1,1,2195.3,7870,11,10,73100.0,7,501,N,2,1,2,2,64,58
9911,25-01000,5,1,N,0,1,2,4,1,1,2447.1,N,N,2,N,N,501,N,2,2,2,2,75,69
9912,25-00503,58,2,6,0,1,0,N,1,1,2872.7,7860,11,10,91000.0,8,501,N,2,2,2,2,92,92
9913,25-01300,23,2,6,0,1,0,4,1,1,1457.2,7860,11,9,40000.0,5,501,N,2,2,2,2,89,66
9914,25-02800,20,1,6,0,1,0,4,1,1,3683.9,8590,14,5,15000.0,3,501,N,2,2,2,2,62,64
9915,25-01000,49,1,1,0,1,0,2,1,1,2447.1,7970,12,9,144000.0,9,501,N,2,2,2,2,51,51
9916,25-00503,53,2,1,0,1,0,4,1,1,2872.7,6672,8,9,50000.0,6,501,N,2,2,2,2,103,102
