,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
335,63,0,2,9,4,1,2,396,17-03529,1,1,54,0,N,8,501,0.0
336,45,4,6,5,3,1,8,113,38-00100,9,1,15,1,2,0,166,0.0
337,53,2,6,2,5,2,7,199,26-02702,6,2,22,0,N,2,57,0.0
338,48,0,2,0,2,2,1,186,38-00100,1,2,43,0,N,9,501,20.0
339,52,4,4,4,N,2,8,245,24-01004,1,2,50,0,N,6,416,20.0
340,34,1,6,9,3,2,7,481,08-00803,8,2,28,0,N,1,53,0.0
341,89,0,4,N,N,1,7,111,24-01004,2,1,54,0,4,3,501,0.0
342,70,0,2,N,3,0,3,476,36-03710,2,2,38,N,N,1,26,20.0
343,54,2,5,5,3,2,9,147,36-03710,2,2,45,0,N,3,94,0.0
344,79,4,3,N,5,1,6,299,17-03529,2,2,60,0,2,2,118,0.0
345,81,4,1,1,4,2,4,445,36-03710,9,1,83,0,2,1,82,0.0
346,78,1,6,1,12,0,5,129,17-03529,1,2,18,N,N,0,N,0.0
347,43,2,6,1,4,2,5,78,17-03529,2,2,19,0,2,2,84,0.0
348,9,1,N,3,6,2,0,366,36-04010,8,2,3,3,4,N,101,20.0
349,41,1,4,3,9,2,5,465,08-00803,1,1,36,0,N,5,301,20.0
350,51,0,3,0,11,0,4,378,29-01901,1,1,73,N,N,3,N,0.0
351,86,0,3,5,12,0,N,285,06-08507,6,2,75,N,N,3,N,0.0
352,16,3,5,3,12,2,1,44,32-00405,2,2,58,0,2,1,2,20.0
353,3,0,3,4,3,1,5,117,51-51255,2,1,44,0,2,1,253,0.0
354,64,0,2,1,3,1,9,228,24-01004,8,2,59,0,2,6,377,0.0
355,81,0,3,3,3,2,1,480,01-01301,9,2,64,0,3,3,222,20.0
356,32,0,2,N,N,2,2,388,32-00405,9,1,32,0,3,1,159,20.0
357,84,0,2,2,5,1,6,416,36-04010,6,2,43,0,7,0,501,0.0
358,92,0,3,5,12,2,2,16,32-00405,9,1,61,0,N,3,116,0.0
359,31,4,N,0,12,2,8,448,36-03710,9,2,14,0,5,N,501,20.0
360,24,1,N,6,N,1,6,461,01-01301,9,1,11,2,4,N,121,0.0
361,81,1,6,1,2,1,N,301,30-00600,1,1,16,1,3,0,501,20.0
362,4,0,3,3,7,1,4,143,08-00803,3,2,93,0,2,4,180,20.0
363,27,0,1,1,4,1,0,429,13-04600,6,1,52,2,9,5,199,0.0
364,36,1,4,0,12,2,7,284,17-03529,1,2,27,3,4,3,63,0.0
365,82,1,4,4,4,2,9,259,13-04600,2,2,66,0,2,5,501,0.0
366,81,0,6,1,9,1,5,405,08-00803,9,2,16,1,4,0,501,20.0
367,57,0,4,N,11,2,9,301,30-00600,3,2,50,2,3,5,124,0.0
368,64,2,1,N,3,2,N,194,51-51255,6,2,31,1,3,8,501,20.0
369,79,0,2,0,4,1,1,379,17-03529,8,1,36,0,N,3,152,20.0
370,70,0,5,5,5,2,N,465,32-00405,9,2,38,3,4,5,124,0.0
371,53,0,6,7,N,1,3,101,36-04010,9,1,31,1,6,6,501,0.0
372,18,0,2,0,7,1,7,432,24-01004,9,1,73,1,4,0,501,0.0
373,44,0,N,N,3,1,5,404,13-04600,6,1,11,2,9,N,199,0.0
374,51,0,4,N,3,0,1,157,51-01301,2,1,55,N,N,4,196,20.0
375,91,0,6,9,7,2,6,207,38-00100,6,1,27,0,N,5,274,0.0
376,25,0,2,2,N,2,4,276,17-03529,1,2,73,0,2,2,258,0.0
377,80,0,6,6,7,2,9,29,36-04010,9,1,15,1,2,0,171,0.0
378,39,4,1,4,10,2,4,413,36-04010,2,1,53,1,3,0,0,0.0
379,19,4,N,4,4,2,3,275,17-03529,8,2,9,4,5,N,191,20.0
380,38,1,6,6,6,0,6,168,40-00200,1,1,20,N,N,0,N,0.0
381,7,0,2,0,12,2,1,345,30-00600,1,1,43,0,N,9,501,20.0
382,68,0,5,6,4,2,2,17,19-01700,6,1,54,0,N,9,501,0.0
383,60,1,1,2,11,2,0,51,38-00100,8,1,25,3,6,6,222,0.0
384,24,0,4,2,5,1,2,466,36-03710,1,2,45,0,2,9,501,0.0
385,16,1,3,4,11,1,3,129,40-00200,1,2,55,0,2,2,256,0.0
386,7,3,6,1,5,2,1,112,51-51255,1,1,28,0,N,6,404,0.0
387,57,0,3,N,9,0,5,495,17-03531,1,1,80,N,N,3,N,20.0
388,73,4,6,7,11,1,2,30,36-03710,1,1,28,0,3,3,501,0.0
389,28,2,4,0,3,2,8,465,36-04010,1,2,38,2,4,5,218,0.0
390,66,1,2,1,9,2,N,35,36-03710,1,2,58,0,5,0,297,0.0
391,69,1,4,9,4,2,2,139,32-00405,3,1,48,0,2,7,423,0.0
392,26,0,5,2,9,2,7,149,40-00200,1,2,48,0,4,2,34,0.0
393,46,4,1,1,5,1,5,211,24-01004,8,1,53,2,4,9,501,0.0
394,60,0,4,3,7,2,2,275,32-00405,9,2,66,0,3,0,159,0.0
395,51,4,1,5,8,1,2,380,38-00100,1,2,35,1,7,9,501,0.0
396,19,2,N,N,7,1,6,9,17-03529,1,2,10,3,4,N,164,0.0
397,25,0,1,1,11,1,2,198,06-08507,8,2,48,2,4,8,501,0.0
398,34,0,N,1,6,1,6,64,01-01301,1,1,2,2,4,N,87,0.0
399,52,0,3,N,11,0,2,370,29-01901,2,2,78,N,N,0,N,20.0
400,13,0,2,3,7,0,6,31,36-03710,1,1,36,N,N,0,N,0.0
401,94,0,6,4,3,1,4,476,13-04600,6,2,17,2,9,0,199,0.0
402,65,2,N,1,5,2,1,460,32-00405,1,1,4,3,4,N,136,0.0
403,40,1,4,4,N,2,0,145,32-00405,5,2,55,0,N,5,244,20.0
404,30,1,6,3,9,1,5,444,40-00200,3,1,22,0,3,2,182,0.0
