SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,1,2,1,4,0,48-02507,8,0,13,443
2,6,1,1,0,0,48-02102,22,2,N,428
2,1,1,1,3,4,48-02510,47,2,4,203
1,6,1,1,5,0,48-02102,51,0,7,383
2,1,1,2,8,0,48-02515,48,1,5,129
2,4,1,1,0,0,48-02510,61,0,4,90
2,4,1,1,0,1,48-02102,52,1,N,121
2,1,1,2,3,0,48-02102,19,0,4,166
2,2,2,2,9,0,48-02102,52,1,2,82
2,1,1,1,6,1,48-02515,82,0,2,501
2,3,1,1,5,0,48-02516,31,3,7,124
1,1,1,1,3,0,48-02101,62,1,2,323
1,1,1,1,4,1,48-02516,35,2,3,250
2,4,1,1,0,0,48-02515,62,0,2,241
1,1,2,2,2,1,48-02102,34,0,2,3
1,4,3,2,3,1,48-02507,53,2,6,257
2,1,1,1,7,0,48-02516,52,0,3,200
1,1,1,1,6,0,48-02101,26,3,2,138
1,6,1,1,8,0,48-02515,43,0,8,449
1,6,1,2,3,0,48-02515,40,0,6,18
1,1,1,1,1,0,48-02102,25,0,7,351
2,3,1,1,0,0,48-02101,57,6,6,480
1,1,1,2,2,0,48-02101,35,0,2,374
1,1,8,1,7,1,48-02516,33,2,3,129
2,4,1,1,5,1,48-02102,30,0,2,237
1,1,6,1,4,0,48-02515,34,0,2,279
2,6,1,2,2,0,48-02507,72,0,3,237
2,1,1,1,7,0,48-02516,27,0,5,421
1,6,1,1,2,0,48-02510,56,4,2,353
2,6,1,1,6,0,48-02102,22,0,3,170
1,1,3,1,1,1,48-02516,25,1,5,399
2,1,1,2,1,0,48-02507,80,0,3,413
2,1,1,1,7,0,48-02102,57,1,2,301
2,6,1,0,9,0,48-02102,72,3,3,401
1,6,1,1,4,1,48-02507,45,0,3,259
2,1,1,1,7,0,48-02516,28,0,8,501
2,6,1,1,6,0,48-02101,41,0,4,380
2,1,1,2,6,0,48-02101,37,1,4,290
2,1,1,1,2,0,48-02102,37,0,6,156
1,N,1,1,5,0,48-02102,73,1,2,232
1,6,2,1,5,0,48-02101,52,0,2,195
2,6,1,1,0,3,48-02510,56,0,2,350
2,6,1,1,3,1,48-02516,74,2,5,163
2,4,1,1,8,0,48-02102,35,0,11,161
2,6,1,2,7,0,48-02101,51,0,3,139
2,6,1,1,8,0,48-02102,41,1,2,129
1,1,1,1,0,0,48-02507,75,3,N,451
1,1,1,1,0,0,48-02101,72,0,3,389
2,1,8,1,5,0,48-02102,79,0,2,351
1,6,1,1,7,0,48-02101,5,0,3,169
2,4,1,1,4,0,48-02515,52,0,2,501
2,1,1,1,6,0,48-02101,46,0,3,97
2,1,2,1,3,0,48-02101,58,0,3,501
2,1,1,1,2,0,48-02102,71,0,2,138
1,6,1,1,7,0,48-02102,68,2,N,242
2,6,1,1,0,1,48-02101,18,2,8,0
2,1,2,1,0,0,48-02516,44,0,4,494
2,1,1,1,0,0,48-02510,13,0,4,390
1,6,1,1,4,0,48-02516,29,1,4,306
2,N,1,1,2,0,48-02101,46,2,2,37
2,4,7,1,0,0,48-02507,25,2,4,443
2,4,1,1,5,1,48-02515,46,0,4,138
2,5,1,1,2,0,48-02516,34,0,2,394
1,1,1,2,4,0,48-02516,23,2,3,234
1,1,1,1,3,0,48-02516,78,1,3,198
1,1,1,2,7,0,48-02510,3,1,3,368
2,1,1,2,3,0,48-02515,15,0,4,193
2,6,8,1,6,0,48-02510,38,2,4,60
1,1,9,1,1,0,48-02102,56,0,7,338
2,6,1,1,8,0,48-02507,58,0,3,44
1,1,1,1,9,0,48-02101,64,0,11,107
1,1,1,1,8,1,48-02507,26,0,2,184
2,6,1,2,5,0,48-02510,57,0,2,253
2,6,1,2,3,0,48-02515,44,0,2,293
2,1,1,1,5,0,48-02102,52,0,N,126
1,1,1,1,8,1,48-02516,65,0,4,501
1,3,1,1,7,0,48-02515,46,4,4,474
2,6,1,1,2,0,48-02516,69,0,3,377
1,1,1,2,0,0,48-02101,40,0,3,103
1,2,1,2,9,0,48-02102,45,1,2,311
1,1,1,1,3,0,48-02507,64,0,3,323
1,1,1,1,0,0,48-02510,75,0,2,500
2,2,2,1,8,0,48-02515,29,0,3,58
1,1,1,1,4,4,48-02516,17,0,4,30
2,1,1,1,7,1,48-02102,58,0,4,69
2,4,1,1,5,0,48-02102,58,0,5,391
1,1,1,1,3,0,48-02102,55,0,4,89
1,1,1,1,7,4,48-02102,72,0,4,501
1,2,1,1,5,0,48-02102,9,0,2,311
1,6,1,1,3,1,48-02510,45,0,2,97
1,1,1,1,0,0,48-02515,40,1,7,321
2,1,1,1,5,0,48-02516,66,0,2,344
2,5,1,1,3,0,48-02507,62,1,3,289
1,6,1,1,0,0,48-02102,15,1,2,264
1,4,2,1,7,0,48-02510,11,0,N,165
2,2,1,1,9,0,48-02507,71,0,4,336
1,1,1,1,2,0,48-02102,32,0,4,94
2,1,9,1,8,0,48-02516,69,0,3,441
1,5,1,1,6,0,48-02515,57,0,2,121
2,1,1,1,7,1,48-02507,75,0,2,174
1,1,8,2,3,1,48-02102,21,0,2,501
1,3,9,1,3,0,48-02102,51,0,5,59
1,N,1,1,6,0,48-02102,28,0,6,336
1,1,1,1,4,0,48-02101,48,0,2,136
1,1,8,1,6,0,48-02102,22,2,5,257
2,1,9,1,7,0,48-02507,47,0,8,358
1,1,1,1,3,1,48-02102,28,1,N,246
2,4,1,1,0,0,48-02101,54,0,3,260
1,1,1,1,3,0,48-02516,24,0,7,437
1,1,1,1,1,0,48-02516,53,2,5,345
1,2,1,1,6,0,48-02515,53,0,2,467
1,1,1,1,N,0,48-02515,73,0,N,31
2,1,1,1,5,0,48-02510,20,0,4,325
1,1,1,1,7,0,48-02515,63,0,3,253
2,2,1,1,6,0,48-02507,31,2,2,223
1,6,5,2,4,0,48-02101,30,0,4,293
2,1,1,1,8,0,48-02516,77,0,2,476
2,1,1,2,4,0,48-02516,49,1,3,365
2,4,1,1,2,0,48-02101,37,0,N,86
2,6,1,1,9,0,48-02507,23,0,6,43
1,6,2,2,3,0,48-02510,51,0,N,315
1,1,1,1,2,1,48-02516,36,0,3,197
2,4,2,1,0,0,48-02102,16,3,N,501
2,6,1,1,5,0,48-02101,23,0,11,263
2,1,1,1,3,0,48-02101,36,4,3,380
1,1,1,2,2,0,48-02102,30,1,5,264
2,1,1,2,5,0,48-02102,56,0,5,501
2,1,1,1,0,0,48-02102,71,0,3,329
2,4,1,0,6,1,48-02507,69,1,3,106
1,1,1,1,6,0,48-02101,81,0,4,287
1,1,1,1,5,0,48-02516,23,3,4,173
2,1,1,1,1,0,48-02515,38,0,2,237
1,1,1,2,4,1,48-02516,58,0,6,390
1,6,2,1,4,0,48-02510,39,1,3,501
2,6,1,1,6,0,48-02102,37,0,3,501
2,1,1,1,6,0,48-02101,27,0,3,289
1,1,2,2,7,0,48-02515,10,0,2,501
2,4,1,1,4,0,48-02101,37,0,5,481
2,6,1,1,5,0,48-02101,33,0,2,136
1,6,1,2,9,0,48-02515,62,0,7,86
1,4,8,1,6,0,48-02507,75,0,3,68
1,6,1,1,2,0,48-02507,63,0,6,35
2,4,1,1,0,0,48-02515,62,0,3,237
1,1,1,2,2,0,48-02102,65,0,2,378
1,1,1,2,2,0,48-02510,76,2,N,209
2,6,1,2,9,0,48-02102,47,0,3,392
1,4,1,2,2,0,48-02102,12,5,2,123
2,1,1,1,0,0,48-02515,34,3,3,429
2,1,8,2,2,0,48-02102,65,0,N,406
2,6,1,2,7,0,48-02102,33,0,6,406
1,4,1,1,6,0,48-02101,41,2,3,232
1,6,1,1,8,0,48-02507,92,0,2,121
2,1,1,1,6,4,48-02507,88,0,3,412
2,1,2,2,3,0,48-02515,44,0,2,155
1,1,9,2,7,1,48-02515,0,0,2,267
1,3,1,1,3,0,48-02515,53,0,3,197
1,6,1,1,6,1,48-02510,63,0,N,319
1,1,8,2,5,0,48-02515,24,2,2,196
1,1,1,1,3,0,48-02102,49,2,6,157
2,4,9,2,3,0,48-02101,39,2,4,61
2,1,1,1,7,1,48-02516,7,0,5,469
2,1,1,1,6,0,48-02516,35,0,2,453
1,1,1,1,0,0,48-02101,40,2,2,390
2,1,1,2,5,0,48-02515,41,0,N,336
2,1,1,1,4,0,48-02510,30,1,4,493
2,N,1,1,7,0,48-02101,57,1,4,341
1,1,1,2,0,0,48-02102,75,0,3,327
1,6,1,1,0,0,48-02516,33,0,3,261
1,1,1,1,6,1,48-02507,80,0,4,302
2,6,1,1,6,0,48-02516,27,0,3,476
2,1,1,1,3,0,48-02510,22,0,N,191
1,1,1,2,5,0,48-02516,46,0,3,309
2,6,1,2,7,0,48-02515,35,0,7,377
2,1,6,1,2,0,48-02102,32,0,4,162
2,1,1,1,9,1,48-02507,59,1,2,68
2,1,9,2,2,0,48-02516,39,0,2,270
2,4,1,1,9,0,48-02102,44,0,8,416
1,1,1,1,3,0,48-02507,66,1,2,113
2,3,1,1,9,0,48-02102,54,3,2,501
1,6,1,2,8,0,48-02516,55,0,5,21
2,6,2,2,8,0,48-02102,36,3,4,336
2,1,9,1,4,1,48-02102,51,1,3,274
2,1,1,1,6,0,48-02101,47,0,3,105
2,6,1,1,0,0,48-02101,9,0,5,172
2,6,1,2,4,0,48-02515,42,1,3,394
1,6,1,1,3,0,48-02515,77,1,2,244
2,1,8,1,6,0,48-02101,63,1,4,446
2,1,1,1,5,0,48-02510,40,0,3,491
1,1,1,2,6,0,48-02510,26,0,3,351
2,6,1,1,9,0,48-02515,50,1,4,402
2,1,1,1,2,0,48-02101,43,0,4,76
2,1,1,2,3,0,48-02102,52,0,2,289
1,N,2,2,7,0,48-02102,39,1,2,342
2,6,1,1,8,0,48-02507,46,0,6,501
1,4,1,1,3,0,48-02507,44,0,N,252
1,1,1,1,5,0,48-02510,82,0,8,450
2,1,2,1,7,0,48-02102,72,1,7,200
1,1,1,1,6,0,48-02101,20,0,3,381
2,3,1,1,4,0,48-02507,62,5,2,97
2,1,2,1,9,0,48-02507,28,0,N,220
2,5,1,2,8,0,48-02101,51,1,3,334
2,6,1,1,2,0,48-02101,49,0,7,476
1,6,1,1,6,0,48-02101,61,2,2,324
1,3,1,1,5,0,48-02516,58,0,7,319
1,6,5,1,0,0,48-02516,53,0,4,474
2,6,1,1,3,0,48-02507,92,2,3,416
2,6,1,1,7,1,48-02516,45,0,5,334
2,1,1,1,8,1,48-02516,84,0,2,327
1,6,1,1,3,0,48-02102,36,0,3,126
1,1,2,2,9,0,48-02102,39,1,3,501
2,4,1,1,2,0,48-02515,59,0,2,501
2,1,9,1,6,0,48-02510,40,1,7,241
2,N,1,2,6,0,48-02102,45,1,2,278
1,1,1,1,6,0,48-02101,54,0,N,395
2,1,1,1,3,1,48-02515,1,2,6,437
1,1,1,1,2,0,48-02101,51,2,6,132
2,4,9,2,5,0,48-02101,33,2,7,384
1,1,1,1,3,0,48-02102,24,1,2,326
1,N,1,1,5,0,48-02102,11,0,2,262
2,1,6,1,4,0,48-02510,39,N,N,N
2,1,1,1,4,0,48-02102,33,3,2,145
2,6,1,2,9,0,48-02102,45,7,3,363
2,5,1,1,3,0,48-02516,38,0,4,194
1,6,6,1,6,0,48-02102,29,2,N,459
2,6,2,1,1,0,48-02101,45,0,2,278
1,3,1,1,0,0,48-02515,61,0,5,118
2,1,1,2,0,0,48-02507,66,2,2,357
1,1,1,1,4,0,48-02102,46,0,6,355
1,5,1,1,6,0,48-02101,61,5,4,356
1,1,1,1,7,0,48-02102,60,1,6,441
2,3,1,1,4,0,48-02510,36,0,8,10
1,1,1,2,8,1,48-02101,47,0,4,258
2,6,1,2,9,0,48-02101,38,0,2,167
2,1,1,2,7,0,48-02507,57,0,4,500
1,1,1,1,0,0,48-02510,28,0,2,406
2,1,1,2,4,0,48-02102,92,3,3,373
1,3,1,2,0,0,48-02510,17,0,3,306
2,1,1,1,6,0,48-02101,30,0,2,292
2,1,3,1,5,0,48-02510,79,2,N,501
1,6,1,1,N,0,48-02102,63,0,3,121
2,6,1,1,3,0,48-02101,61,3,5,265
1,6,6,1,9,0,48-02510,45,0,N,497
1,1,1,0,5,0,48-02510,58,0,4,282
2,1,6,1,0,0,48-02515,38,0,2,106
2,1,1,1,2,0,48-02507,28,0,2,501
1,1,2,1,3,0,48-02516,45,0,N,327
1,1,1,1,0,0,48-02516,52,0,2,186
1,1,6,1,3,0,48-02516,70,0,4,434
1,5,2,1,5,0,48-02510,49,0,N,419
2,1,1,2,6,0,48-02101,63,1,2,372
2,1,1,1,5,0,48-02102,68,0,2,501
1,1,1,1,5,0,48-02516,31,0,2,188
2,4,1,1,3,0,48-02101,55,1,2,241
1,1,1,1,3,1,48-02516,42,0,N,501
2,1,1,2,4,0,48-02102,35,2,5,275
2,3,2,1,3,1,48-02101,23,1,2,436
2,6,1,1,7,0,48-02516,64,0,6,24
2,1,2,1,3,1,48-02516,56,0,3,299
2,6,1,1,5,0,48-02510,50,0,2,183
1,1,1,2,7,0,48-02102,19,2,2,158
2,4,1,1,6,0,48-02516,86,0,2,244
2,4,1,1,5,0,48-02102,45,7,N,453
1,6,1,1,7,1,48-02102,25,2,7,447
1,1,1,1,0,0,48-02515,28,0,3,290
2,1,1,1,4,0,48-02102,55,2,3,458
2,6,1,2,9,1,48-02507,70,0,4,0
2,6,8,1,7,0,48-02515,16,1,4,180
1,6,2,2,3,0,48-02515,35,0,2,406
1,1,1,1,9,0,48-02510,19,0,N,501
1,4,1,1,2,0,48-02507,9,0,2,378
1,1,1,1,6,0,48-02510,92,3,4,489
2,6,1,1,0,0,48-02101,22,0,2,322
2,1,9,1,4,0,48-02507,48,3,N,441
1,1,2,1,5,0,48-02515,53,N,7,37
1,1,1,1,7,0,48-02515,18,3,N,384
2,1,1,1,4,1,48-02510,15,0,3,501
2,1,1,2,5,0,48-02515,84,0,5,199
2,5,1,1,4,1,48-02515,18,0,5,448
2,6,1,1,8,4,48-02510,62,1,3,398
2,5,1,1,8,0,48-02516,25,0,2,471
2,1,2,2,2,1,48-02510,18,0,5,383
1,1,9,2,6,0,48-02516,29,0,3,67
2,3,1,1,0,0,48-02102,9,1,2,414
2,1,1,2,6,1,48-02515,56,0,3,501
1,1,1,2,3,0,48-02516,44,0,2,206
2,1,1,1,0,0,48-02507,60,1,4,234
2,1,1,1,6,0,48-02507,18,0,N,251
1,1,1,1,7,1,48-02515,32,1,N,501
2,1,6,2,6,0,48-02510,36,0,2,358
1,4,2,1,6,0,48-02516,57,0,5,440
2,1,1,1,6,0,48-02507,27,2,6,176
2,4,2,2,6,0,48-02510,66,2,N,143
1,1,1,1,5,1,48-02101,60,0,6,298
1,6,1,1,7,0,48-02102,34,0,2,501
2,4,1,1,5,0,48-02101,69,0,2,378
1,N,4,1,9,0,48-02507,35,3,3,475
2,6,1,1,2,0,48-02102,73,0,N,179
1,4,1,1,8,0,48-02101,40,0,2,340
2,4,1,1,N,0,48-02510,24,0,6,126
2,3,9,2,7,0,48-02515,64,2,6,138
1,6,8,1,0,0,48-02102,56,0,4,500
1,1,1,1,3,0,48-02510,40,2,7,265
2,1,1,1,0,1,48-02101,29,0,2,98
2,1,8,1,5,0,48-02510,47,0,3,412
1,1,1,1,9,0,48-02516,19,0,2,267
1,1,1,1,3,0,48-02507,70,0,N,265
2,N,9,1,9,0,48-02516,39,2,3,144
1,1,1,1,0,0,48-02515,48,3,6,159
1,4,1,1,4,0,48-02507,46,0,3,176
2,1,1,1,3,1,48-02102,25,0,2,245
2,1,1,1,5,0,48-02510,19,0,6,204
2,1,1,2,N,1,48-02507,50,0,4,141
1,1,1,1,6,1,48-02102,82,0,2,189
1,3,1,1,7,0,48-02102,5,0,3,421
2,6,1,2,4,0,48-02102,47,0,7,342
2,1,1,2,5,1,48-02102,60,0,N,501
1,6,1,1,6,0,48-02510,52,0,4,315
1,1,2,1,2,0,48-02101,53,2,2,382
1,1,1,1,5,4,48-02102,13,1,2,501
1,4,2,1,0,0,48-02101,18,3,N,184
1,1,1,1,4,0,48-02515,41,2,2,98
2,1,1,1,3,0,48-02516,71,0,3,N
2,6,1,1,0,1,48-02507,60,0,N,175
2,1,1,2,3,0,48-02102,54,0,5,91
1,6,1,2,7,0,48-02516,55,2,2,197
1,1,1,1,7,1,48-02102,21,0,2,249
1,1,1,1,5,0,48-02102,72,11,4,239
2,1,1,1,8,0,48-02102,56,0,3,353
1,6,1,1,0,0,48-02102,51,0,3,365
2,1,1,1,5,1,48-02516,36,0,3,353
1,6,2,1,N,0,48-02102,12,0,2,7
1,6,1,1,2,0,48-02515,18,0,N,501
2,1,7,1,9,0,48-02516,51,0,2,476
2,1,1,1,1,0,48-02516,53,0,N,304
2,4,1,1,5,0,48-02507,62,0,2,315
1,1,1,1,8,0,48-02101,25,0,5,346
1,6,1,1,5,0,48-02102,33,0,3,233
1,4,1,2,3,0,48-02510,9,1,4,398
2,6,8,1,4,0,48-02102,21,0,8,196
2,2,1,1,0,0,48-02102,56,2,5,298
2,1,1,1,1,0,48-02101,55,0,3,290
1,1,1,1,3,0,48-02101,10,0,3,96
1,4,2,1,6,0,48-02102,33,0,2,68
2,6,1,1,9,0,48-02507,27,0,4,197
2,1,1,1,0,1,48-02507,32,0,N,129
1,6,1,1,3,0,48-02510,0,3,4,219
2,1,1,2,7,0,48-02101,63,0,5,466
2,1,2,1,0,0,48-02515,43,2,5,158
2,6,1,1,6,0,48-02516,48,0,N,308
1,6,1,1,8,0,48-02507,39,0,2,381
2,6,1,1,0,0,48-02101,35,0,7,428
1,1,1,1,2,0,48-02101,58,1,4,501
1,1,9,1,6,1,48-02515,41,0,4,146
2,1,1,1,4,1,48-02515,35,0,3,129
1,4,2,1,2,0,48-02515,37,0,3,436
2,5,1,1,1,0,48-02516,74,0,2,448
1,6,1,1,4,1,48-02516,31,3,3,487
2,1,1,1,2,0,48-02516,34,3,4,316
1,6,2,1,0,0,48-02516,34,0,3,289
1,1,1,1,2,1,48-02101,52,1,4,95
2,1,1,1,3,0,48-02102,49,2,3,73
2,6,2,1,4,0,48-02101,28,0,4,293
1,6,1,1,6,0,48-02516,39,0,3,412
2,1,1,1,N,1,48-02102,22,0,2,277
2,5,1,2,5,1,48-02510,20,0,5,300
1,1,1,1,6,0,48-02101,43,1,3,75
1,4,2,1,2,0,48-02515,40,0,2,407
1,1,1,1,5,0,48-02516,28,1,3,501
1,5,5,2,0,0,48-02507,55,2,5,272
2,4,1,2,0,0,48-02102,59,3,2,499
2,3,8,1,7,4,48-02101,31,0,5,440
2,4,1,1,7,0,48-02101,24,2,6,237
2,N,1,1,3,0,48-02516,43,0,4,501
2,1,1,1,7,0,48-02516,54,0,2,358
1,4,1,1,3,0,48-02102,16,1,2,138
2,6,1,1,9,0,48-02101,19,0,3,316
1,4,2,2,1,0,48-02102,52,0,N,280
2,4,1,1,2,0,48-02515,63,0,2,30
2,3,1,1,7,4,48-02102,58,0,2,82
2,6,1,2,0,1,48-02515,42,0,6,129
1,1,1,1,4,0,48-02101,60,3,3,245
2,4,1,1,2,0,48-02101,19,0,2,489
2,1,1,2,2,0,48-02510,23,3,N,212
1,1,1,1,6,0,48-02102,30,0,N,461
1,1,1,1,2,1,48-02516,28,0,3,415
2,1,1,2,2,0,48-02507,39,0,2,225
1,1,1,1,3,1,48-02102,35,0,N,183
2,6,1,2,0,1,48-02507,68,0,3,158
2,6,6,2,2,0,48-02101,26,0,4,378
1,1,1,1,1,0,48-02102,30,0,4,136
1,6,1,1,4,1,48-02102,77,2,2,401
2,4,1,1,5,0,48-02515,37,0,N,78
2,1,2,1,6,0,48-02515,79,0,2,189
1,6,1,1,4,0,48-02515,65,0,2,392
2,5,2,1,6,0,48-02507,71,0,2,293
2,1,1,1,0,0,48-02101,29,0,N,412
1,6,1,1,2,0,48-02507,32,0,6,258
2,6,1,2,6,0,48-02102,34,2,3,264
1,4,1,1,2,0,48-02507,41,1,7,241
2,6,1,2,1,1,48-02516,16,2,2,416
1,6,6,2,2,0,48-02102,37,3,3,274
2,3,1,1,5,0,48-02510,22,0,3,192
1,1,1,2,0,0,48-02102,6,0,5,85
2,3,1,1,5,0,48-02102,62,0,7,441
2,1,2,1,2,1,48-02510,66,2,3,501
1,4,1,1,3,0,48-02516,28,3,5,172
1,4,1,2,0,0,48-02102,54,2,4,76
2,6,1,1,7,0,48-02101,23,0,2,235
2,5,1,1,4,0,48-02515,30,0,2,393
1,1,9,1,0,0,48-02516,48,0,5,91
2,6,1,2,6,0,48-02516,49,0,6,258
2,1,1,1,1,0,48-02102,59,0,2,257
2,6,8,2,7,0,48-02516,60,0,6,409
2,1,1,1,0,0,48-02101,79,2,4,200
1,1,1,1,9,0,48-02101,25,1,6,228
1,1,1,1,3,0,48-02102,25,0,2,185
1,6,1,1,5,0,48-02102,86,0,7,99
1,1,7,1,6,0,48-02101,30,0,N,313
2,5,1,1,1,1,48-02515,50,0,2,100
2,3,1,1,0,0,48-02516,24,0,2,181
2,1,1,1,4,0,48-02101,72,0,3,143
2,4,2,1,6,1,48-02102,26,2,4,91
2,1,1,1,1,1,48-02102,65,0,7,401
1,1,1,1,0,0,48-02102,16,0,2,342
2,3,1,1,0,0,48-02507,61,0,2,254
1,N,1,1,3,0,48-02102,23,0,N,501
1,6,1,1,5,0,48-02510,23,0,2,298
1,3,8,1,3,0,48-02102,44,1,2,499
1,1,8,1,5,0,48-02515,59,0,2,420
1,1,1,1,5,0,48-02515,39,0,5,312
2,1,2,1,1,1,48-02101,57,1,2,306
2,1,8,1,5,0,48-02510,54,1,N,N
2,6,1,1,0,0,48-02101,35,0,3,191
1,1,1,2,0,0,48-02101,4,0,N,446
1,3,1,1,7,0,48-02101,23,0,4,355
2,4,1,1,4,0,48-02101,28,0,4,126
2,1,4,1,2,0,48-02102,54,6,5,73
1,1,1,1,7,0,48-02102,11,0,6,123
1,1,1,2,0,0,48-02515,55,0,N,361
1,1,1,1,0,4,48-02102,54,1,4,180
2,6,1,1,5,0,48-02515,56,0,2,97
2,1,1,1,8,1,48-02102,42,7,4,392
1,1,1,1,3,1,48-02507,51,0,3,138
2,1,1,1,2,0,48-02101,55,11,N,203
1,6,1,1,0,1,48-02515,47,1,2,501
2,6,1,1,3,0,48-02101,62,4,3,227
2,5,1,2,5,1,48-02102,30,4,3,379
2,1,6,1,7,0,48-02507,18,0,3,299
1,1,1,2,1,1,48-02102,74,2,5,406
1,4,1,1,7,0,48-02516,56,0,2,213
2,6,1,1,6,0,48-02510,39,0,5,476
1,5,3,1,3,1,48-02515,42,0,2,470
1,6,1,2,3,0,48-02102,7,0,3,0
1,4,1,1,8,0,48-02507,66,0,2,371
2,1,1,2,0,0,48-02516,32,0,3,304
1,2,1,1,0,0,48-02101,35,2,2,231
1,3,1,1,1,1,48-02101,50,1,3,290
2,1,1,2,6,0,48-02102,61,0,4,281
1,6,1,1,1,0,48-02516,29,2,3,185
2,6,1,1,0,0,48-02515,9,3,2,302
2,3,1,1,5,1,48-02507,18,0,5,280
2,1,1,1,3,1,48-02516,55,2,N,288
2,1,1,1,7,0,48-02102,27,1,N,481
2,1,1,1,7,0,48-02510,2,1,2,199
2,6,6,1,6,0,48-02101,16,0,5,330
2,6,1,1,5,0,48-02507,37,3,N,501
2,1,3,1,2,0,48-02510,3,2,5,9
2,1,1,2,0,0,48-02516,56,0,6,312
2,1,1,1,5,0,48-02510,53,0,4,210
2,1,1,1,6,0,48-02102,34,0,3,501
2,6,1,2,5,0,48-02516,45,3,5,69
1,4,1,1,0,0,48-02507,31,2,2,167
1,6,1,1,7,0,48-02510,71,0,6,144
1,1,1,1,4,0,48-02102,87,0,8,245
1,4,1,1,0,0,48-02101,35,0,3,208
2,4,1,1,1,0,48-02516,32,0,4,200
2,1,1,2,5,0,48-02507,70,0,2,431
2,4,1,1,1,1,48-02510,28,0,5,448
2,1,1,1,3,3,48-02102,58,0,4,180
2,6,2,2,4,0,48-02102,35,1,4,164
1,4,2,1,3,0,48-02515,51,1,N,371
2,1,2,2,2,0,48-02515,36,0,2,281
2,6,9,1,6,1,48-02101,43,0,6,126
2,6,1,2,3,0,48-02101,47,3,2,226
1,3,1,2,6,0,48-02507,47,0,2,196
1,1,1,1,1,0,48-02515,48,0,4,326
2,6,1,1,2,0,48-02101,36,1,5,251
1,1,1,1,2,0,48-02102,37,0,N,384
1,1,1,2,6,1,48-02515,48,3,4,152
2,1,9,1,6,0,48-02102,73,2,2,501
2,4,5,1,2,1,48-02101,40,0,5,0
2,6,1,1,5,0,48-02510,69,2,4,374
1,6,1,1,7,0,48-02102,69,0,N,167
1,6,1,1,5,0,48-02507,65,0,7,292
1,3,1,1,8,0,48-02102,25,0,3,126
2,4,1,1,7,0,48-02101,79,1,2,75
2,6,1,2,3,0,48-02510,58,0,3,93
2,1,1,2,7,0,48-02516,7,0,3,76
1,6,1,1,4,0,48-02515,47,0,6,93
1,1,1,1,0,0,48-02507,17,0,2,191
1,1,1,1,9,0,48-02101,47,0,4,291
1,1,6,1,4,0,48-02515,76,0,2,224
2,6,2,1,5,1,48-02102,21,2,2,323
2,4,1,2,8,0,48-02102,24,3,4,76
2,6,6,2,2,0,48-02507,37,2,N,360
1,1,1,2,0,0,48-02510,60,0,2,436
1,1,1,1,0,0,48-02102,20,0,N,113
2,1,1,1,5,1,48-02102,42,0,5,412
2,1,1,1,5,0,48-02507,44,0,6,0
2,4,1,1,N,0,48-02102,39,0,2,422
1,6,1,1,4,1,48-02101,33,0,2,447
1,1,1,1,6,0,48-02102,60,1,3,166
2,1,1,1,5,0,48-02101,9,1,2,235
1,4,1,1,3,0,48-02510,52,1,2,289
2,6,1,1,0,0,48-02515,19,0,2,436
2,1,1,2,6,0,48-02515,30,0,5,501
1,1,1,1,3,0,48-02515,50,0,4,304
2,4,1,1,9,0,48-02102,26,2,N,246
1,1,1,2,9,3,48-02507,60,2,4,355
2,1,1,2,2,0,48-02102,57,1,3,501
1,1,1,1,3,0,48-02507,75,0,4,453
2,6,9,1,0,0,48-02510,54,0,3,311
2,4,1,1,3,0,48-02102,55,0,2,390
1,6,1,2,2,0,48-02515,62,0,2,249
2,3,1,2,4,0,48-02515,66,4,3,297
1,6,1,1,0,1,48-02101,57,0,3,467
2,1,1,1,4,0,48-02515,14,1,3,281
1,2,1,1,5,0,48-02102,29,0,3,21
1,1,1,2,5,0,48-02516,26,2,3,312
1,1,1,1,6,0,48-02102,42,0,3,353
1,6,1,2,6,1,48-02507,35,1,6,249
1,1,1,1,1,0,48-02102,40,0,2,323
1,6,1,1,8,0,48-02101,40,0,2,501
2,3,1,1,5,0,48-02515,37,3,3,181
2,2,1,1,7,0,48-02101,27,1,3,321
2,1,1,1,N,0,48-02510,68,0,6,329
2,1,1,1,0,0,48-02515,64,1,2,44
2,6,1,1,9,0,48-02510,74,0,2,501
2,1,1,2,8,0,48-02101,38,2,N,159
1,1,2,1,7,0,48-02102,53,0,2,458
2,6,1,1,7,0,48-02507,35,0,2,116
2,1,1,1,4,0,48-02507,54,2,3,501
1,4,1,2,7,0,48-02507,62,0,4,126
1,1,1,1,7,0,48-02507,47,0,4,264
2,6,1,1,0,0,48-02101,43,1,N,495
2,2,1,1,4,0,48-02516,38,0,5,333
1,6,1,2,0,0,48-02101,56,1,N,339
1,6,1,2,1,0,48-02101,46,0,7,501
1,6,2,2,4,0,48-02102,14,2,8,236
2,2,1,1,6,0,48-02510,36,0,3,161
2,4,1,1,8,0,48-02507,43,0,N,342
1,4,2,1,5,0,48-02101,55,0,3,228
2,6,1,2,5,4,48-02516,35,0,2,336
1,1,1,2,7,0,48-02507,51,0,3,179
2,1,1,1,5,1,48-02101,57,1,4,241
2,1,1,1,0,0,48-02101,45,2,4,132
1,4,2,1,5,0,48-02101,47,3,3,280
