,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
477,7,0,10,4,2,3,08-00803,1,2,2,0.0
478,7,0,N,6,1,2,40-00200,3,1,0,0.0
479,6,0,N,4,0,0,08-00803,1,1,0,100.0
480,10,0,11,3,2,7,26-02702,1,2,7,100.0
481,8,1,12,1,1,8,38-00100,1,2,6,0.0
482,3,4,N,6,2,0,24-01004,1,2,0,100.0
483,10,0,N,4,1,7,40-00200,3,2,4,0.0
484,9,0,16,3,1,8,24-01004,1,2,9,0.0
485,11,0,12,3,1,4,24-01004,1,2,5,0.0
486,4,0,4,5,2,5,01-01301,2,1,3,0.0
487,10,0,11,1,1,7,40-00200,3,1,8,0.0
488,8,0,6,6,1,5,38-00100,1,1,1,0.0
489,7,0,17,1,2,7,30-00600,1,1,6,0.0
490,3,1,N,N,2,N,38-00100,3,2,N,100.0
491,7,0,14,1,1,0,06-08507,6,2,1,0.0
492,9,0,8,1,1,9,29-01901,1,1,7,0.0
493,12,0,10,1,1,9,51-51255,2,1,8,0.0
494,5,0,12,4,2,9,17-03529,2,2,4,0.0
495,6,0,3,1,2,6,38-00100,1,1,7,0.0
496,11,0,11,1,1,9,51-01301,1,1,9,100.0
497,11,0,15,1,1,1,24-01004,6,2,9,0.0
498,9,0,3,6,1,4,08-00803,1,2,7,0.0
499,9,0,16,2,1,7,19-01700,1,1,9,0.0
500,6,0,3,6,2,5,17-03529,2,1,2,0.0
501,10,0,10,6,2,8,06-07502,9,1,8,100.0
502,7,0,15,1,1,8,28-01100,1,1,8,100.0
503,11,0,16,1,2,9,24-01004,2,1,8,0.0
504,9,0,12,1,2,8,17-03529,2,1,6,0.0
505,9,0,11,1,2,6,38-00100,1,2,2,0.0
506,8,0,18,1,2,2,17-03529,2,1,0,0.0
507,3,0,N,6,2,0,36-04010,2,1,0,100.0
508,7,0,10,6,1,5,30-00600,1,1,4,0.0
509,2,1,N,N,2,N,32-00405,8,2,N,100.0
510,9,0,10,2,1,0,24-01004,6,2,6,0.0
511,8,0,10,6,2,6,08-00803,1,2,7,0.0
512,9,0,16,6,2,6,29-01901,2,2,7,0.0
513,9,0,12,1,1,8,51-01301,2,2,8,100.0
514,9,0,0,1,2,4,30-00600,1,2,1,0.0
515,7,4,11,6,2,1,36-03710,8,1,2,0.0
516,12,0,11,6,2,8,26-02702,9,1,7,0.0
517,9,0,N,6,1,2,28-01100,2,2,7,0.0
518,4,0,N,5,2,2,17-03529,2,2,2,100.0
519,6,1,6,6,2,1,32-00405,1,2,1,100.0
520,9,0,0,6,1,7,38-00100,1,2,7,100.0
521,5,0,10,1,2,3,19-01700,1,1,1,0.0
522,9,0,N,1,1,6,29-01901,1,1,7,0.0
523,9,0,0,1,1,7,40-00200,1,2,8,0.0
524,4,2,N,3,2,2,36-03710,8,2,0,0.0
525,6,0,N,4,2,3,40-00200,3,1,3,100.0
526,10,0,N,1,2,8,51-51255,1,2,2,0.0
527,9,0,N,1,1,8,28-01100,2,1,6,0.0
528,3,0,N,N,1,N,06-07502,6,2,N,100.0
529,5,0,12,4,1,3,17-03531,2,2,4,0.0
530,5,0,11,1,2,7,38-00100,1,1,7,100.0
531,5,0,10,5,2,4,17-03529,2,2,1,0.0
532,5,0,N,6,0,0,28-01100,1,2,0,100.0
533,9,0,3,1,1,9,51-51255,1,2,7,0.0
534,7,0,7,4,1,6,17-03531,2,2,6,100.0
535,4,0,14,6,2,1,29-01901,2,1,2,0.0
536,4,0,N,3,1,3,32-00405,1,1,0,0.0
537,4,0,14,6,1,0,28-01100,2,1,0,100.0
538,7,0,14,6,2,6,28-01100,1,1,2,0.0
539,7,0,6,6,2,6,06-08507,1,1,4,0.0
540,9,0,14,6,1,8,26-02702,1,2,1,0.0
541,9,0,14,1,2,8,36-04010,2,2,6,0.0
542,8,0,14,1,1,6,19-01700,1,2,3,0.0
543,1,1,N,6,2,6,32-00405,1,1,0,0.0
544,6,0,3,6,2,4,29-01901,2,1,3,0.0
545,1,0,N,2,1,0,28-01100,2,1,0,100.0
546,9,0,N,6,2,0,51-01301,6,1,0,100.0
547,6,0,N,4,1,0,30-00600,1,2,3,0.0
548,5,0,13,1,2,5,36-04010,2,1,3,0.0
549,4,4,14,6,2,1,36-03710,8,2,3,0.0
550,5,0,N,4,1,7,28-01100,1,2,3,0.0
551,N,0,N,N,0,N,17-03529,2,1,N,100.0
552,1,1,N,N,2,N,38-00100,1,1,N,100.0
553,1,1,N,N,2,N,30-00600,3,1,N,100.0
554,5,0,1,1,1,6,38-00100,1,2,6,100.0
555,7,0,15,6,2,1,36-03710,2,1,1,100.0
556,7,0,6,1,2,6,32-00405,1,1,4,0.0
557,9,0,4,6,1,7,51-01301,1,1,9,0.0
558,8,0,4,6,1,8,19-01700,1,1,7,0.0
559,8,0,9,6,1,0,17-03529,2,2,6,0.0
560,9,0,16,4,1,9,51-51255,2,2,9,100.0
561,9,0,10,1,1,9,24-01004,2,1,9,100.0
562,5,1,15,1,1,7,32-00405,1,1,3,0.0
563,9,0,4,1,1,9,28-01100,1,2,9,100.0
564,10,0,10,1,1,9,06-08507,8,1,9,100.0
565,5,0,15,6,1,4,01-01301,2,1,7,0.0
566,7,0,7,6,2,9,38-00100,1,1,9,100.0
567,10,0,11,3,1,8,01-01301,2,2,1,0.0
568,10,0,N,6,1,7,26-02702,1,2,9,0.0
569,8,0,14,6,1,6,38-00100,1,1,3,0.0
570,8,1,12,6,2,6,32-00405,1,2,3,0.0
571,7,0,9,1,2,3,38-00100,1,2,5,0.0
572,9,0,11,6,1,8,06-08507,1,1,2,0.0
573,10,0,11,1,2,7,36-04010,2,2,7,100.0
574,9,2,11,6,2,3,36-03710,8,2,4,0.0
575,5,0,3,1,2,9,30-00600,3,1,9,100.0
576,12,0,12,6,1,8,29-01901,6,2,9,0.0
577,4,0,14,6,1,1,51-51255,1,2,1,100.0
578,4,0,0,6,2,2,38-00100,1,2,1,0.0
579,7,0,2,6,1,8,30-00600,1,1,8,100.0
580,3,1,N,6,2,3,32-00405,1,2,0,0.0
581,3,4,N,6,0,0,36-03710,8,1,0,100.0
582,5,1,3,1,1,6,32-00405,8,1,8,0.0
583,7,0,11,1,1,4,40-00200,1,2,5,0.0
584,4,0,6,6,1,0,01-01301,2,2,1,0.0
585,4,0,3,6,2,2,38-00100,1,2,1,0.0
586,11,0,10,6,1,6,19-01700,1,2,8,0.0
587,5,0,6,1,2,2,28-01100,2,1,7,0.0
588,12,0,10,4,1,9,08-00803,1,2,9,100.0
589,6,0,6,1,2,6,30-00600,1,1,2,0.0
590,6,0,N,4,1,3,24-01004,1,1,3,100.0
591,5,0,14,1,2,4,36-03710,2,2,5,0.0
592,4,0,18,6,1,0,38-00100,1,1,0,100.0
593,10,0,15,1,1,9,06-08507,1,2,6,0.0
594,4,4,10,6,2,2,32-00405,1,1,3,0.0
595,5,1,7,1,1,3,32-00405,8,1,7,0.0
596,7,0,12,2,1,3,40-00200,3,2,3,100.0
597,9,0,10,4,2,6,17-03529,2,2,4,0.0
598,3,4,N,N,2,N,51-01301,8,2,N,100.0
599,11,0,11,1,1,9,06-08507,1,2,9,100.0
600,5,0,4,5,2,5,29-01901,2,1,6,0.0
601,5,0,16,1,1,3,38-00100,1,1,5,0.0
602,7,0,3,1,2,2,32-00405,1,1,7,0.0
603,5,0,6,3,1,4,28-01100,2,2,2,0.0
604,4,4,10,1,1,9,24-01004,1,2,4,0.0
605,5,0,10,4,1,9,13-04600,2,2,3,0.0
606,7,0,10,1,2,1,06-08507,1,2,5,0.0
607,10,0,11,2,2,8,36-04010,2,1,9,0.0
608,12,0,12,1,2,8,17-03529,2,2,7,0.0
609,5,0,4,6,2,4,29-01901,1,1,6,0.0
610,10,0,11,1,1,8,26-02702,2,2,8,100.0
611,10,0,15,1,1,7,38-00100,1,1,6,0.0
612,5,0,4,6,1,9,06-08507,6,1,1,0.0
613,5,0,14,6,1,3,32-00405,6,1,4,0.0
614,6,0,N,4,1,0,13-04600,2,1,2,0.0
615,5,0,N,6,2,0,51-51255,1,2,2,0.0
616,7,0,N,2,1,0,17-03531,2,1,6,0.0
617,3,0,N,3,2,3,28-01100,2,2,8,0.0
618,4,0,14,1,1,2,40-00200,1,1,4,0.0
619,4,0,N,6,0,1,30-00600,1,1,0,0.0
620,4,0,11,6,1,4,38-00100,1,1,1,0.0
621,10,0,14,1,2,7,08-00803,1,2,1,0.0
622,10,0,11,1,1,9,06-08507,9,2,6,0.0
623,9,4,10,6,2,4,51-01301,1,2,7,0.0
624,5,0,4,2,1,7,28-01100,2,1,5,0.0
625,8,0,12,1,1,1,08-00803,1,2,0,0.0
626,5,0,3,1,2,4,06-07502,1,1,9,0.0
627,11,0,9,1,1,8,19-01700,1,2,9,0.0
628,9,0,10,4,1,9,51-01301,1,2,8,0.0
629,10,0,14,6,1,7,08-00803,1,1,7,100.0
630,11,0,7,1,1,8,24-01004,1,1,9,0.0
631,N,0,N,N,1,N,51-01301,2,2,N,100.0
632,4,0,6,6,1,2,17-03531,2,2,2,100.0
633,2,0,N,N,1,N,38-00100,3,1,N,100.0
634,2,1,N,N,1,N,19-01700,1,1,N,100.0
635,N,0,N,N,2,N,13-04600,1,1,N,100.0
636,7,0,N,1,2,0,38-00100,1,2,3,0.0
637,5,0,10,6,0,2,13-04600,2,1,2,100.0
638,11,0,9,1,2,9,06-07502,1,1,4,0.0
639,10,0,6,6,1,8,26-02702,1,1,2,0.0
640,5,0,3,6,2,1,51-51255,1,1,6,0.0
641,9,0,6,6,2,3,17-03529,2,2,4,0.0
642,4,0,N,6,1,0,17-03529,1,1,0,100.0
643,11,0,9,1,1,9,06-08507,1,1,9,100.0
644,10,0,15,6,1,4,36-04010,2,1,9,0.0
645,7,0,9,1,1,5,40-00200,1,1,7,0.0
646,5,0,6,4,1,1,32-00405,1,2,7,0.0
647,7,0,6,3,2,1,01-01301,2,1,9,0.0
648,5,0,7,6,2,3,29-01901,2,2,3,100.0
649,8,0,10,4,1,9,30-00600,1,2,4,0.0
650,12,0,10,6,1,9,24-01004,1,1,9,100.0
651,5,0,4,1,2,0,01-01301,2,1,8,0.0
652,5,0,9,1,1,6,01-01301,2,1,8,0.0
653,5,0,12,6,2,0,28-01100,1,2,2,0.0
654,7,0,10,1,1,9,40-00200,3,2,9,100.0
655,7,0,6,1,2,5,28-01100,2,2,7,0.0
656,10,0,8,6,1,9,08-00803,1,1,8,0.0
657,5,0,14,6,0,1,32-00405,1,1,0,0.0
658,9,0,7,1,1,9,51-01301,1,1,9,100.0
659,7,0,6,1,2,5,28-01100,2,1,5,100.0
660,11,0,10,1,1,9,51-51255,6,2,9,100.0
661,7,0,14,6,2,1,29-01901,2,2,1,100.0
662,7,0,N,6,2,4,51-51255,2,1,0,0.0
663,12,0,N,1,2,0,24-01004,6,2,0,100.0
664,5,0,14,4,1,5,28-01100,2,2,5,100.0
665,11,0,N,1,1,0,06-08507,6,1,8,0.0
666,7,0,0,1,1,0,40-00200,3,1,3,0.0
667,4,2,N,4,2,2,36-03710,8,2,2,100.0
668,11,0,17,1,1,9,51-51255,1,2,9,100.0
669,5,0,13,1,1,2,17-03529,2,2,4,0.0
670,12,0,N,3,1,9,51-51255,1,1,8,0.0
671,7,0,N,4,2,5,40-00200,3,2,3,0.0
672,7,0,4,6,1,6,19-01700,1,1,6,100.0
673,7,0,6,4,2,2,51-51255,1,1,9,0.0
674,4,0,N,3,2,2,30-00600,3,2,2,100.0
675,9,0,6,6,1,9,51-51255,1,1,6,0.0
676,9,0,13,6,2,1,17-03529,1,2,1,100.0
677,8,0,N,6,1,7,38-00100,1,1,4,0.0
678,7,0,15,4,1,7,17-03531,2,1,6,0.0
679,7,0,8,6,2,4,28-01100,2,1,6,0.0
680,1,0,N,2,1,0,24-01004,6,2,0,100.0
681,7,0,16,6,1,0,01-01301,2,2,8,0.0
682,5,0,7,1,1,5,40-00200,1,1,6,0.0
683,8,0,N,1,2,2,36-04010,2,2,0,0.0
684,10,0,9,6,2,6,08-00803,1,1,4,0.0
685,4,0,N,6,1,0,51-01301,2,2,0,100.0
686,5,0,4,1,1,5,19-01700,1,2,4,0.0
687,9,0,15,1,1,9,08-00803,1,1,6,0.0
688,6,4,N,6,0,0,36-03710,1,1,0,100.0
689,7,0,13,4,2,4,36-04010,2,2,5,0.0
690,10,0,N,3,1,2,51-01301,6,2,8,0.0
691,5,1,3,1,1,5,19-01700,1,1,6,0.0
692,10,0,15,6,1,7,24-01004,1,1,1,0.0
693,8,0,12,1,2,3,06-08507,1,2,4,0.0
694,4,0,N,2,1,0,36-04010,2,2,0,100.0
695,5,0,N,6,2,2,06-08507,1,2,0,0.0
696,4,0,N,2,1,2,28-01100,2,2,4,0.0
697,10,0,6,6,2,3,26-02702,1,2,7,0.0
698,10,0,15,1,1,9,26-02702,1,2,4,0.0
699,9,0,16,3,2,6,51-51255,1,2,9,0.0
700,1,1,6,1,1,4,32-00405,1,2,3,0.0
701,5,0,N,2,1,5,28-01100,2,1,3,0.0
702,7,0,3,1,2,7,36-04010,2,1,8,0.0
703,7,0,8,6,2,0,17-03529,2,2,1,0.0
704,11,0,11,1,1,9,24-01004,6,1,9,100.0
705,8,0,N,3,2,3,29-01901,2,2,3,100.0
706,N,0,N,N,1,N,19-01700,6,2,N,100.0
707,6,0,N,6,2,0,40-00200,3,1,2,0.0
708,9,0,10,6,1,3,29-01901,2,2,6,0.0
709,5,0,11,6,1,4,13-04600,2,2,2,0.0
710,10,0,N,6,2,9,51-51255,1,1,4,0.0
711,10,0,10,1,1,5,17-03529,1,2,9,0.0
712,7,0,4,1,2,2,08-00803,1,2,4,0.0
713,3,1,6,1,2,2,32-00405,8,2,0,0.0
714,5,0,12,1,2,5,36-03710,2,2,1,0.0
715,5,0,5,1,1,9,19-01700,1,2,3,0.0
716,10,0,10,1,2,2,51-01301,6,1,6,0.0
717,N,0,N,N,2,N,32-00405,1,2,N,100.0
718,5,0,N,4,2,4,19-01700,2,2,3,0.0
719,5,0,5,1,2,8,01-01301,2,2,4,0.0
720,5,0,6,4,2,4,26-02702,1,2,3,0.0
721,10,4,13,6,2,0,36-03710,2,2,6,0.0
722,9,4,15,1,2,2,24-01004,1,2,7,0.0
723,7,0,17,6,1,8,38-00100,1,1,5,0.0
724,6,0,N,1,1,5,01-01301,2,2,2,0.0
725,7,0,12,5,2,3,29-01901,2,2,5,0.0
726,7,0,N,4,1,6,29-01901,1,2,7,0.0
727,10,0,14,1,1,4,06-07502,6,1,9,0.0
728,5,0,13,4,2,3,36-04010,2,2,4,0.0
729,9,0,15,1,1,6,40-00200,1,1,7,0.0
730,3,0,N,4,1,2,38-00100,1,1,0,0.0
731,5,0,11,6,1,1,08-00803,1,2,4,0.0
732,9,0,15,6,1,7,26-02702,1,2,8,0.0
733,11,0,17,1,2,5,24-01004,1,1,9,0.0
734,7,0,14,6,2,5,17-03531,2,1,1,0.0
735,N,4,N,N,2,N,51-51255,8,2,N,100.0
736,10,0,9,6,2,6,51-01301,1,2,9,0.0
737,9,0,10,4,1,6,19-01700,1,2,8,0.0
738,9,0,10,2,2,4,06-07502,1,1,9,0.0
739,3,4,14,1,1,5,32-00405,8,2,0,0.0
740,5,1,7,6,2,8,36-03710,8,1,6,0.0
741,8,0,6,1,2,4,51-51255,2,2,3,0.0
742,7,0,4,4,1,8,19-01700,1,1,7,0.0
743,9,0,16,1,2,8,36-04010,2,1,7,0.0
744,2,0,N,N,2,N,32-00405,2,2,N,100.0
745,2,0,N,N,2,N,06-07502,9,2,N,100.0
746,7,0,6,6,1,4,40-00200,1,2,1,0.0
747,12,0,N,6,1,2,51-01301,1,2,6,0.0
748,4,0,N,6,2,0,30-00600,1,1,0,100.0
749,11,0,N,1,1,2,19-01700,1,2,8,0.0
750,7,0,N,6,2,3,36-03710,2,2,0,0.0
751,5,0,N,6,2,2,06-07502,1,2,4,0.0
752,11,0,12,1,2,8,17-03529,1,1,2,0.0
753,11,0,10,3,1,9,24-01004,1,2,5,0.0
754,10,0,N,6,0,2,13-04600,1,2,0,0.0
755,1,0,N,N,2,N,26-02702,1,2,N,100.0
756,3,1,N,N,2,N,38-00100,1,2,N,100.0
757,9,0,6,1,1,8,28-01100,1,2,1,0.0
758,3,0,N,N,1,N,40-00200,2,1,N,100.0
759,5,0,14,6,1,3,40-00200,9,1,5,0.0
760,7,0,14,1,2,5,38-00100,1,2,0,0.0
761,8,0,N,1,1,2,17-03529,2,2,3,0.0
762,8,0,6,1,1,9,06-08507,1,1,6,0.0
763,10,0,10,1,1,9,24-01004,2,1,9,100.0
764,9,0,18,6,1,0,08-00803,1,2,7,0.0
765,3,0,N,6,2,2,06-07502,1,1,2,100.0
766,4,0,N,4,2,0,13-04600,2,1,2,0.0
767,4,0,14,6,2,0,51-51255,1,1,1,0.0
768,8,0,12,1,1,7,13-04600,2,2,8,0.0
769,11,0,11,1,1,8,30-00600,1,1,8,100.0
770,9,0,13,6,2,6,29-01901,1,2,0,0.0
771,5,1,14,6,2,0,32-00405,1,2,3,0.0
772,9,0,N,2,1,6,29-01901,1,2,2,0.0
773,N,4,N,N,2,N,32-00405,1,1,N,100.0
774,7,4,12,4,2,8,36-03710,8,2,5,0.0
775,6,0,14,1,1,9,30-00600,1,2,2,0.0
776,7,0,14,1,1,5,38-00100,9,2,3,0.0
777,2,4,N,N,2,N,36-03710,8,1,N,100.0
778,5,0,14,1,1,9,38-00100,3,2,3,0.0
779,4,0,14,6,2,2,32-00405,1,2,6,0.0
780,6,0,N,6,0,0,06-07502,6,1,2,0.0
781,10,0,8,6,2,4,51-51255,1,2,7,0.0
782,12,0,11,1,1,9,30-00600,1,1,9,100.0
783,5,0,12,1,1,1,26-02702,1,2,5,0.0
784,3,4,N,N,2,N,30-00600,1,2,N,100.0
785,12,0,4,1,1,9,51-01301,1,1,9,100.0
786,10,0,10,1,1,9,06-07502,6,2,9,100.0
787,8,0,12,1,1,7,51-51255,1,1,8,0.0
788,10,0,4,1,1,8,51-01301,1,2,9,0.0
789,7,0,14,6,2,2,36-03710,2,2,4,0.0
790,5,0,16,1,1,6,51-51255,1,1,3,0.0
791,4,0,10,6,2,0,36-04010,2,1,4,0.0
792,3,2,N,N,2,N,36-04010,1,2,N,100.0
793,9,0,12,6,2,4,28-01100,2,1,2,0.0
794,9,0,8,6,1,1,08-00803,1,2,8,0.0
795,7,0,16,1,1,6,36-04010,2,1,4,0.0
796,5,0,4,4,1,3,40-00200,3,1,6,0.0
797,9,0,11,6,2,4,01-01301,2,2,1,0.0
798,6,0,6,1,1,9,40-00200,1,2,3,0.0
799,10,0,11,1,2,1,08-00803,6,2,7,0.0
800,5,0,7,2,1,6,19-01700,1,1,7,0.0
801,1,2,N,6,2,0,36-03710,8,1,1,0.0
802,5,0,6,1,1,0,30-00600,3,1,0,100.0
803,12,0,3,1,1,9,24-01004,1,1,9,100.0
804,2,0,N,N,1,N,51-01301,9,2,N,100.0
805,7,0,N,3,2,8,06-07502,1,2,6,0.0
806,5,0,4,4,2,9,51-51255,2,1,4,0.0
807,8,0,14,1,1,6,30-00600,1,2,3,0.0
808,12,0,11,1,2,7,17-03529,1,2,9,0.0
809,10,0,3,1,1,5,06-07502,6,1,9,0.0
810,4,1,3,6,1,4,32-00405,1,1,5,0.0
811,9,0,14,1,1,9,08-00803,1,1,4,0.0
812,9,0,16,1,1,6,29-01901,2,2,6,100.0
813,7,0,N,4,1,3,26-02702,1,2,8,0.0
814,7,4,13,5,2,2,36-03710,8,2,2,100.0
815,12,0,12,1,1,9,29-01901,1,1,8,0.0
816,7,0,N,1,2,3,06-08507,1,2,7,0.0
817,7,0,N,4,1,5,32-00405,2,2,1,0.0
818,10,0,7,1,1,8,30-00600,1,1,7,0.0
819,10,0,10,1,1,9,28-01100,1,1,9,100.0
820,9,0,9,6,1,9,24-01004,6,1,1,0.0
821,7,0,18,6,1,0,28-01100,2,1,0,100.0
822,9,0,7,4,1,7,51-51255,1,2,8,0.0
823,12,0,15,1,1,9,06-08507,6,1,9,100.0
824,7,0,12,4,2,5,17-03529,2,2,4,0.0
825,4,1,N,1,2,0,32-00405,1,2,0,100.0
826,3,0,0,6,1,3,38-00100,5,1,0,0.0
827,12,0,0,1,1,8,38-00100,1,1,9,0.0
828,9,0,12,4,2,6,36-04010,2,2,7,0.0
829,5,0,7,4,1,2,36-04010,2,1,3,0.0
830,7,0,N,3,1,4,17-03529,2,1,3,0.0
831,4,0,N,1,2,0,40-00200,3,1,0,100.0
832,9,0,7,6,2,4,08-00803,1,2,4,100.0
833,5,0,6,6,1,8,40-00200,1,2,5,0.0
834,5,1,10,1,1,1,19-01700,1,2,4,0.0
835,3,0,N,N,1,N,06-08507,2,2,N,100.0
836,7,0,11,4,2,4,26-02702,1,2,4,100.0
837,12,0,16,1,1,9,06-08507,1,1,9,100.0
838,11,0,16,6,2,9,51-51255,1,1,8,0.0
839,7,0,14,6,1,2,38-00100,1,1,2,100.0
840,7,0,9,1,1,8,24-01004,1,2,8,100.0
841,10,0,14,6,1,1,17-03531,2,2,0,0.0
842,5,0,10,5,1,2,32-00405,1,2,1,0.0
843,9,0,N,4,1,7,36-04010,2,2,5,0.0
844,9,0,11,1,2,1,26-02702,6,2,1,100.0
845,7,0,12,6,2,1,01-01301,2,2,2,0.0
846,10,0,15,6,2,1,24-01004,1,2,7,0.0
847,10,0,11,1,1,7,51-51255,2,2,7,100.0
848,5,0,16,3,2,9,30-00600,1,1,7,0.0
849,5,0,7,4,1,5,40-00200,1,1,6,0.0
850,3,0,N,6,1,0,17-03531,2,1,0,100.0
851,N,1,N,N,2,N,32-00405,9,1,N,100.0
852,6,0,10,1,1,3,30-00600,1,2,0,0.0
853,4,1,N,6,1,0,08-00803,1,1,0,100.0
854,6,0,13,6,2,1,17-03529,2,2,2,0.0
855,5,0,6,6,2,0,30-00600,3,2,3,0.0
856,7,0,6,6,2,6,32-00405,2,1,1,0.0
857,7,0,N,1,2,0,36-04010,2,1,5,0.0
858,7,0,14,1,1,6,51-51255,1,1,6,100.0
859,9,0,9,1,1,8,29-01901,1,1,9,0.0
860,7,0,13,6,2,7,28-01100,2,2,5,0.0
861,7,0,11,1,1,7,40-00200,1,1,6,0.0
862,6,0,13,1,1,6,38-00100,1,2,0,0.0
863,12,0,10,1,2,6,51-51255,1,2,9,0.0
864,10,0,12,6,1,8,26-02702,1,2,8,100.0
865,11,0,N,1,1,8,28-01100,1,2,7,0.0
866,10,0,10,1,1,9,38-00100,1,1,9,100.0
867,9,0,12,2,2,8,36-04010,2,1,5,0.0
868,5,0,N,5,1,2,30-00600,1,1,5,0.0
869,5,0,N,3,1,3,06-07502,1,2,9,0.0
870,7,0,14,1,2,4,28-01100,2,2,2,0.0
871,7,0,N,1,2,1,17-03531,2,2,2,0.0
872,3,0,N,N,1,N,38-00100,6,2,N,100.0
873,7,0,4,6,2,5,17-03529,1,1,2,0.0
874,7,0,12,1,2,4,17-03531,2,2,8,0.0
875,1,1,3,6,1,4,32-00405,8,1,8,0.0
876,12,0,N,1,1,9,17-03529,1,1,8,0.0
877,7,0,12,1,2,7,29-01901,2,2,4,0.0
878,7,0,10,1,1,5,51-01301,1,2,9,0.0
879,2,0,N,N,1,N,51-01301,9,1,N,100.0
880,9,0,9,6,1,7,29-01901,1,2,8,0.0
881,12,0,N,1,1,0,24-01004,6,2,0,100.0
882,9,0,14,4,2,1,08-00803,1,1,9,0.0
883,10,0,N,1,1,0,13-04600,2,2,2,0.0
884,10,0,11,1,2,9,30-00600,1,2,7,0.0
885,7,0,7,4,2,6,17-03529,2,1,5,0.0
886,9,0,4,1,2,7,06-07502,6,1,7,100.0
887,2,0,N,N,2,N,24-01004,2,2,N,100.0
888,4,0,N,3,2,2,40-00200,3,2,2,100.0
889,7,0,7,6,2,2,29-01901,2,2,6,0.0
890,9,0,16,4,1,8,51-51255,1,2,9,0.0
891,5,0,N,6,0,1,32-00405,2,2,0,0.0
892,9,0,16,1,1,9,06-08507,1,1,8,0.0
893,N,0,N,N,1,N,40-00200,9,2,N,100.0
894,9,0,16,4,2,8,51-51255,1,2,7,0.0
895,9,0,8,6,1,8,51-01301,1,1,6,0.0
896,4,0,N,4,1,0,36-04010,2,1,3,0.0
897,5,0,4,6,2,2,06-07502,6,2,0,0.0
898,7,0,N,6,2,2,29-01901,1,2,7,0.0
899,5,0,N,6,0,0,32-00405,1,2,0,100.0
900,10,0,14,4,2,3,08-00803,1,1,7,0.0
901,7,0,14,6,1,1,51-51255,1,1,6,0.0
902,6,0,N,6,1,0,01-01301,2,1,2,0.0
903,9,0,11,1,1,4,24-01004,2,2,1,0.0
904,4,0,N,3,1,5,32-00405,1,2,2,0.0
905,4,0,4,6,1,1,29-01901,2,1,0,0.0
906,8,0,6,6,1,8,24-01004,1,2,1,0.0
907,5,0,N,2,1,0,17-03531,2,1,2,0.0
908,9,4,10,6,1,3,24-01004,1,1,6,0.0
909,12,0,16,6,2,7,24-01004,1,1,4,0.0
910,7,0,6,1,2,1,06-08507,6,2,9,0.0
911,9,0,6,1,2,5,38-00100,1,2,1,0.0
912,10,0,10,1,1,9,30-00600,1,1,9,100.0
913,1,0,N,N,1,N,19-01700,2,2,N,100.0
914,5,0,N,6,0,1,06-08507,1,2,1,100.0
915,7,0,15,6,2,5,28-01100,2,2,3,0.0
916,5,0,15,1,2,4,17-03529,2,2,2,0.0
917,7,0,3,1,1,9,51-01301,1,1,8,0.0
918,12,0,12,1,1,8,24-01004,2,2,9,0.0
919,12,0,10,4,1,9,51-01301,1,1,8,0.0
920,9,0,12,4,1,7,51-51255,1,2,6,0.0
921,N,0,N,N,2,N,40-00200,1,1,N,100.0
922,10,0,12,4,2,3,29-01901,2,2,5,0.0
923,5,0,N,3,0,3,24-01004,1,2,4,0.0
924,5,0,5,1,1,9,24-01004,1,1,7,0.0
925,3,4,N,6,2,2,36-04010,8,2,0,0.0
926,8,0,N,2,1,6,29-01901,2,1,1,0.0
927,12,0,4,1,1,9,08-00803,1,1,9,100.0
928,5,0,14,4,1,5,19-01700,1,2,6,0.0
929,4,0,18,6,1,0,19-01700,1,1,0,100.0
930,9,0,16,1,1,9,51-01301,6,2,9,100.0
931,10,0,8,1,2,9,06-07502,1,1,9,100.0
932,8,0,7,6,1,1,38-00100,1,1,9,0.0
933,7,0,7,1,1,3,28-01100,2,2,6,0.0
934,5,0,N,2,1,4,29-01901,2,1,0,0.0
935,5,1,N,6,2,3,36-03710,8,1,0,0.0
936,7,0,12,6,1,2,32-00405,2,2,4,0.0
937,2,0,N,N,2,N,30-00600,9,2,N,100.0
938,7,0,N,3,2,0,51-51255,1,2,9,0.0
939,N,4,N,N,2,N,36-03710,1,1,N,100.0
940,9,0,N,4,2,7,24-01004,1,2,9,0.0
941,12,0,10,4,1,9,24-01004,6,1,9,100.0
942,10,0,9,1,1,9,51-51255,9,2,9,100.0
943,5,0,17,6,2,8,51-51255,1,1,6,0.0
944,6,0,N,1,1,0,38-00100,3,2,0,100.0
945,4,0,6,6,2,3,19-01700,1,2,6,0.0
946,11,0,6,1,1,8,06-08507,1,2,9,0.0
947,9,0,16,1,2,9,51-01301,1,2,8,0.0
948,10,0,4,6,2,9,06-08507,1,1,9,100.0
949,6,0,6,4,1,2,19-01700,1,1,4,0.0
950,11,0,10,4,1,9,24-01004,1,2,9,100.0
951,7,0,13,1,2,2,40-00200,1,2,2,100.0
952,9,0,13,6,1,1,17-03531,2,2,2,0.0
953,1,0,N,N,1,N,38-00100,2,2,N,100.0
954,8,0,N,3,1,9,30-00600,3,1,5,0.0
955,10,0,11,1,1,6,26-02702,6,1,7,0.0
956,10,0,15,4,1,9,24-01004,1,2,9,100.0
