,EDU,HISP,INDP_CAT,MSP,OWN_RENT,PINCP_DECILE_x,PUMA,RAC1P,SEX,PINCP_DECILE_y,percent_match
477,8,0,15,1,1,8,38-00100,1,1,6,0.0
478,9,0,11,1,2,7,36-04010,2,2,7,100.0
479,10,0,11,6,0,1,17-03529,1,2,3,0.0
480,10,0,9,6,2,0,17-03529,6,2,6,0.0
481,9,0,8,1,1,9,26-02702,1,1,8,0.0
482,2,0,N,N,2,N,24-01004,9,1,N,100.0
483,6,0,10,4,2,4,13-04600,2,1,7,0.0
484,10,0,12,6,2,1,06-07502,1,2,5,0.0
485,7,0,13,6,0,1,08-00803,1,1,1,100.0
486,5,1,6,6,2,5,32-00405,1,2,2,0.0
487,3,0,N,N,1,N,06-08507,2,2,N,100.0
488,8,1,12,1,1,3,38-00100,1,2,6,0.0
489,9,0,10,1,1,9,26-02702,6,2,1,0.0
490,8,0,N,1,1,5,24-01004,1,1,8,0.0
491,1,1,4,1,1,5,32-00405,8,1,6,0.0
492,9,0,9,6,2,5,24-01004,6,2,7,0.0
493,4,0,18,6,2,2,28-01100,2,2,0,0.0
494,11,0,12,1,2,8,24-01004,1,1,9,0.0
495,7,0,N,4,2,2,32-00405,6,2,1,0.0
496,7,0,14,6,1,1,30-00600,1,2,1,100.0
497,2,0,N,N,2,N,06-07502,9,2,N,100.0
498,4,0,N,6,0,0,30-00600,1,1,0,100.0
499,7,0,10,6,1,8,30-00600,1,1,4,0.0
500,4,0,10,6,2,0,17-03529,2,1,2,0.0
501,8,0,13,5,2,4,36-04010,2,2,5,0.0
502,10,0,4,4,1,6,08-00803,1,1,7,0.0
503,12,0,4,1,1,9,29-01901,1,1,0,0.0
504,7,0,16,6,1,7,17-03529,2,2,6,0.0
505,11,0,N,3,1,9,24-01004,6,2,9,100.0
506,9,4,15,4,2,5,24-01004,1,2,6,0.0
507,4,0,N,1,1,2,17-03529,2,1,0,0.0
508,1,0,N,N,2,N,51-01301,2,2,N,100.0
509,7,0,9,1,1,9,24-01004,1,2,8,0.0
510,9,0,N,1,1,0,24-01004,2,2,0,100.0
511,10,0,9,1,1,9,26-02702,1,2,9,100.0
512,7,0,N,4,1,3,19-01700,1,1,3,100.0
513,3,0,N,5,2,3,29-01901,2,2,2,0.0
514,10,0,12,6,2,8,17-03529,2,1,7,0.0
515,4,1,14,6,2,1,32-00405,9,1,1,100.0
516,12,0,10,1,1,7,17-03529,2,1,9,0.0
517,12,0,11,4,1,9,06-08507,1,1,9,100.0
518,5,0,15,1,1,7,40-00200,1,1,8,0.0
519,6,0,4,1,1,9,38-00100,1,1,8,0.0
520,7,0,N,2,0,0,28-01100,2,1,2,0.0
521,9,0,7,6,1,7,17-03529,1,1,6,0.0
522,5,0,N,1,1,0,40-00200,9,1,4,0.0
523,7,0,14,1,2,7,32-00405,1,1,5,0.0
524,9,0,0,1,2,8,30-00600,1,2,1,0.0
525,10,0,17,1,2,8,51-51255,1,2,8,100.0
526,9,0,17,6,1,9,51-51255,1,1,8,0.0
527,7,0,3,1,2,5,36-04010,2,1,8,0.0
528,5,1,N,6,0,0,32-00405,8,2,0,100.0
529,11,0,10,1,1,9,51-51255,2,1,1,0.0
530,12,0,11,4,2,8,26-02702,6,2,6,0.0
531,6,0,N,1,1,0,01-01301,2,2,2,0.0
532,5,0,11,1,2,8,38-00100,1,1,7,0.0
533,5,1,14,1,2,6,32-00405,8,1,5,0.0
534,8,0,10,1,2,6,51-51255,1,2,6,100.0
535,9,0,11,6,0,1,17-03529,1,2,1,100.0
536,9,0,12,1,2,7,17-03529,2,2,0,0.0
537,9,0,15,6,2,5,06-07502,6,1,9,0.0
538,N,4,N,N,2,N,36-03710,1,2,N,100.0
539,N,0,N,N,1,N,06-07502,6,1,N,100.0
540,9,0,16,4,1,6,51-51255,6,2,7,0.0
541,7,0,12,4,2,9,17-03529,2,2,4,0.0
542,N,0,N,N,2,N,19-01700,9,1,N,100.0
543,N,1,N,N,2,N,01-01301,1,1,N,100.0
544,5,0,N,3,2,4,29-01901,2,1,3,0.0
545,7,0,13,3,1,7,28-01100,2,2,6,0.0
546,9,0,11,6,1,5,29-01901,6,2,1,0.0
547,7,0,11,1,1,6,29-01901,1,2,4,0.0
548,2,1,N,N,2,N,32-00405,8,2,N,100.0
549,3,4,N,N,2,N,36-03710,9,1,N,100.0
550,7,0,14,6,2,2,06-07502,1,1,5,0.0
551,8,0,6,1,1,4,24-01004,1,2,2,0.0
552,9,4,12,6,1,3,36-03710,8,2,7,0.0
553,5,0,7,1,1,4,40-00200,3,1,6,0.0
554,10,0,9,6,2,9,06-07502,6,1,9,100.0
555,N,0,N,N,1,N,24-01004,9,2,N,100.0
556,5,0,4,6,2,6,36-04010,2,1,5,0.0
557,3,0,N,2,0,2,38-00100,1,1,3,0.0
558,10,0,11,6,1,7,28-01100,2,1,8,0.0
559,9,0,16,1,2,8,51-51255,1,2,7,0.0
560,9,0,4,1,1,9,06-07502,1,1,9,100.0
561,5,0,11,6,1,4,13-04600,2,2,2,0.0
562,9,0,10,1,1,9,17-03529,2,1,0,0.0
563,11,0,16,1,1,9,17-03529,2,2,9,100.0
564,2,0,N,N,1,N,06-07502,6,2,N,100.0
565,4,0,N,6,0,1,13-04600,1,1,0,0.0
566,11,1,10,1,1,9,08-00803,1,2,8,0.0
567,8,0,N,6,2,0,24-01004,1,2,4,0.0
568,10,0,7,1,1,9,51-01301,1,1,8,0.0
569,4,0,N,4,1,0,36-04010,2,1,3,0.0
570,5,0,6,4,2,4,19-01700,1,1,4,100.0
571,8,0,14,6,1,2,19-01700,1,2,3,0.0
572,7,0,14,1,2,2,08-00803,1,2,2,100.0
573,3,0,N,N,1,N,40-00200,2,1,N,100.0
574,6,0,N,4,1,3,01-01301,2,1,4,0.0
575,8,0,12,1,2,7,38-00100,1,2,8,0.0
576,7,0,15,6,1,0,40-00200,3,2,5,0.0
577,7,0,11,1,1,5,19-01700,1,2,2,0.0
578,3,0,N,N,2,N,24-01004,9,1,N,100.0
579,1,0,N,6,2,2,13-04600,2,1,3,0.0
580,9,0,6,6,2,1,38-00100,1,2,3,0.0
581,9,0,13,5,2,6,17-03529,2,2,5,0.0
582,8,0,8,6,2,2,13-04600,2,2,5,0.0
583,7,0,11,6,2,6,29-01901,2,2,1,0.0
584,9,0,8,1,1,9,29-01901,1,2,6,0.0
585,7,0,12,1,1,4,29-01901,2,1,2,0.0
586,9,0,13,1,2,4,08-00803,1,2,6,0.0
587,7,0,N,6,2,2,06-07502,1,2,3,0.0
588,1,0,N,4,1,2,13-04600,2,2,4,0.0
589,9,0,5,1,1,9,08-00803,1,1,8,0.0
590,7,0,7,4,1,6,30-00600,1,1,8,0.0
591,3,0,N,1,1,3,19-01700,6,2,0,0.0
592,10,0,12,4,2,9,06-07502,1,2,7,0.0
593,4,0,15,6,1,1,38-00100,1,1,2,0.0
594,7,0,12,1,1,4,38-00100,6,2,5,0.0
595,9,0,10,1,2,9,30-00600,1,1,6,0.0
596,3,2,N,6,2,2,36-03710,8,2,2,100.0
597,5,0,4,6,2,2,17-03531,2,1,5,0.0
598,9,0,15,1,2,7,24-01004,1,2,7,100.0
599,4,4,N,1,2,2,36-03710,8,2,2,100.0
600,5,0,9,6,1,5,36-04010,2,1,8,0.0
601,9,0,3,6,2,3,08-00803,1,1,3,100.0
602,4,0,N,6,1,0,32-00405,1,2,0,100.0
603,6,0,14,1,1,5,40-00200,1,2,3,0.0
604,9,0,13,1,2,4,06-08507,6,2,3,0.0
605,1,4,N,N,1,N,24-01004,1,1,N,100.0
606,2,1,N,N,1,N,19-01700,1,1,N,100.0
607,7,0,N,3,2,0,13-04600,2,1,3,0.0
608,9,0,10,1,2,9,51-51255,2,2,4,0.0
609,7,0,N,6,0,0,51-51255,1,2,0,100.0
610,11,0,N,4,1,9,06-08507,1,2,8,0.0
611,4,1,10,6,1,5,08-00803,1,1,5,100.0
612,5,0,N,5,1,4,30-00600,1,1,5,0.0
613,4,0,8,6,2,1,17-03529,2,1,0,0.0
614,10,0,9,1,2,8,51-01301,1,1,9,0.0
615,3,0,N,6,2,2,06-07502,1,1,2,100.0
616,5,0,N,4,2,2,29-01901,2,1,2,100.0
617,11,0,12,1,1,8,51-01301,1,2,7,0.0
618,5,0,13,4,1,9,40-00200,1,2,4,0.0
619,7,0,12,1,1,9,28-01100,1,1,9,100.0
620,10,0,4,1,2,8,06-07502,6,1,7,0.0
621,5,0,N,4,1,0,32-00405,1,2,3,0.0
622,9,0,13,1,1,8,40-00200,1,2,0,0.0
623,3,0,N,3,1,3,29-01901,2,2,2,0.0
624,10,0,13,4,1,6,13-04600,2,2,3,0.0
625,3,0,14,6,2,7,29-01901,2,1,7,100.0
626,9,0,6,6,1,2,30-00600,1,2,5,0.0
627,5,0,18,6,1,0,40-00200,1,2,0,100.0
628,7,0,N,1,2,0,06-08507,1,2,7,0.0
629,7,0,10,4,1,7,40-00200,1,2,7,100.0
630,9,0,12,6,2,5,29-01901,6,2,7,0.0
631,9,0,9,6,1,9,24-01004,2,1,6,0.0
632,10,0,10,1,2,8,08-00803,6,1,9,0.0
633,4,0,N,3,2,3,40-00200,1,1,3,100.0
634,1,1,N,N,1,N,32-00405,9,2,N,100.0
635,4,0,18,6,2,0,17-03529,2,2,0,100.0
636,5,1,14,1,1,3,32-00405,8,2,0,0.0
637,11,0,10,4,1,9,13-04600,2,2,6,0.0
638,7,0,N,1,2,6,36-04010,2,2,0,0.0
639,8,0,12,3,2,5,29-01901,2,2,5,100.0
640,9,0,N,1,1,6,29-01901,2,2,2,0.0
641,1,2,N,N,2,N,36-03710,2,1,N,100.0
642,4,4,N,6,1,0,24-01004,1,1,0,100.0
643,9,0,12,1,1,4,36-04010,6,2,8,0.0
644,7,0,10,6,1,1,17-03531,2,2,3,0.0
645,N,1,N,N,2,N,08-00803,1,1,N,100.0
646,5,0,16,6,2,0,13-04600,2,2,2,0.0
647,5,0,6,6,2,1,24-01004,1,1,7,0.0
648,5,1,10,1,1,2,19-01700,1,2,4,0.0
649,10,0,12,4,2,9,08-00803,1,1,5,0.0
650,7,0,N,4,2,0,08-00803,1,2,2,0.0
651,7,0,10,1,1,2,40-00200,3,2,9,0.0
652,9,2,13,6,2,6,36-03710,8,2,6,100.0
653,2,0,N,N,2,N,19-01700,2,1,N,100.0
654,3,4,N,4,2,3,36-03710,2,2,2,0.0
655,5,0,N,6,0,0,01-01301,1,1,0,100.0
656,7,0,2,1,1,3,29-01901,2,2,8,0.0
657,6,0,14,1,2,2,17-03529,2,2,4,0.0
658,7,0,10,5,2,6,17-03529,2,2,4,0.0
659,9,0,9,1,1,9,28-01100,1,1,9,100.0
660,10,0,3,1,1,9,26-02702,1,1,6,0.0
661,8,0,7,1,1,6,17-03531,2,1,5,0.0
662,3,0,N,N,2,N,17-03529,9,2,N,100.0
663,8,0,11,1,2,6,17-03531,2,2,6,100.0
664,9,0,4,6,1,1,24-01004,6,2,5,0.0
665,1,0,N,N,2,N,38-00100,3,1,N,100.0
666,9,0,9,4,1,7,17-03531,2,2,7,100.0
667,10,0,12,4,2,6,29-01901,2,2,5,0.0
668,9,0,15,1,2,8,51-51255,1,2,7,0.0
669,7,0,3,6,2,4,51-51255,2,1,4,100.0
670,9,0,9,6,2,3,36-03710,1,2,9,0.0
671,8,0,11,6,2,8,29-01901,2,2,4,0.0
672,5,0,16,4,1,5,40-00200,3,1,5,100.0
673,12,0,11,6,1,9,28-01100,2,2,0,0.0
674,10,0,10,1,1,9,17-03529,6,2,8,0.0
675,12,0,10,1,2,9,51-01301,1,1,2,0.0
676,9,0,4,6,1,9,38-00100,1,1,7,0.0
677,5,0,10,6,2,2,40-00200,3,1,5,0.0
678,5,0,9,6,1,2,29-01901,2,2,6,0.0
679,10,0,11,6,2,9,06-07502,6,1,9,100.0
680,9,0,N,4,2,2,24-01004,1,2,9,0.0
681,N,0,N,N,2,N,51-01301,6,2,N,100.0
682,9,0,N,1,2,2,17-03529,1,1,5,0.0
683,9,0,N,3,1,5,32-00405,1,2,6,0.0
684,7,0,15,4,1,6,17-03531,2,1,6,100.0
685,5,0,12,4,2,4,38-00100,1,2,7,0.0
686,7,0,14,6,0,1,06-07502,6,1,1,100.0
687,10,0,N,1,1,7,40-00200,3,1,0,0.0
688,4,4,14,6,2,6,36-03710,9,1,1,0.0
689,5,0,3,6,2,3,26-02702,1,1,5,0.0
690,3,0,N,N,1,N,36-04010,9,2,N,100.0
691,10,0,4,1,1,9,51-01301,1,2,9,100.0
692,9,0,9,1,2,6,51-51255,1,2,5,0.0
693,10,0,3,1,1,9,06-07502,6,1,9,100.0
694,8,0,14,6,2,3,13-04600,1,2,8,0.0
695,5,0,7,2,2,8,36-04010,2,2,6,0.0
696,7,0,N,1,1,0,51-51255,2,1,0,100.0
697,9,0,11,1,2,3,06-07502,1,2,6,0.0
698,9,0,3,6,1,6,29-01901,1,1,7,0.0
699,5,0,6,1,2,9,51-51255,2,1,6,0.0
700,5,0,3,1,1,4,28-01100,2,1,7,0.0
701,4,0,12,6,2,0,17-03531,2,2,4,0.0
702,1,2,N,N,2,N,36-03710,2,2,N,100.0
703,3,1,N,6,2,0,32-00405,1,2,0,100.0
704,2,1,N,N,2,N,19-01700,1,2,N,100.0
705,7,0,10,6,1,1,01-01301,2,2,6,0.0
706,9,0,10,4,2,8,51-01301,1,1,9,0.0
707,3,1,N,N,1,N,40-00200,1,2,N,100.0
708,7,0,15,4,2,4,17-03529,2,2,2,0.0
709,4,0,N,6,1,0,28-01100,1,1,0,100.0
710,7,0,12,6,2,4,26-02702,1,1,2,0.0
711,5,0,N,3,1,3,17-03529,6,2,0,0.0
712,3,0,N,N,0,N,06-08507,6,1,N,100.0
713,4,0,N,6,1,0,51-51255,2,1,0,100.0
714,9,0,5,6,1,8,19-01700,1,1,7,0.0
715,3,1,N,N,2,N,30-00600,1,2,N,100.0
716,4,0,N,6,1,0,17-03529,1,1,0,100.0
717,4,1,N,6,1,0,19-01700,1,1,0,100.0
718,9,0,14,1,2,2,51-01301,1,2,3,0.0
719,5,0,6,6,2,6,06-08507,6,2,4,0.0
720,10,4,11,6,2,7,51-51255,1,1,7,100.0
721,8,2,N,4,2,3,36-03710,8,2,2,0.0
722,1,0,N,5,2,2,17-03529,2,2,2,100.0
723,5,0,15,6,1,5,17-03531,2,1,2,0.0
724,10,0,16,4,1,9,51-01301,1,2,9,100.0
725,6,0,9,1,1,6,38-00100,1,1,6,100.0
726,7,1,N,6,0,0,28-01100,1,1,0,100.0
727,8,0,4,6,1,3,19-01700,2,1,2,0.0
728,3,2,N,6,2,0,36-03710,1,2,2,0.0
729,7,0,3,2,1,8,24-01004,1,1,6,0.0
730,9,0,9,6,2,4,17-03531,2,2,6,0.0
731,5,0,10,6,2,1,19-01700,1,1,0,0.0
732,7,0,4,4,2,2,17-03529,2,1,7,0.0
733,4,0,N,6,1,0,40-00200,9,2,0,100.0
734,9,0,6,6,2,9,06-08507,6,1,8,0.0
735,5,0,1,6,2,8,30-00600,1,1,5,0.0
736,7,0,16,4,1,4,28-01100,2,1,5,0.0
737,8,0,9,4,1,9,13-04600,2,1,5,0.0
738,10,0,11,1,2,3,08-00803,6,2,7,0.0
739,9,0,N,6,1,2,17-03529,1,1,3,0.0
740,3,4,N,4,2,4,32-00405,8,2,2,0.0
741,9,0,10,2,2,8,51-01301,1,1,9,0.0
742,5,0,3,6,0,3,29-01901,1,1,1,0.0
743,12,0,10,6,2,9,24-01004,1,1,9,100.0
744,2,0,N,N,1,N,17-03529,9,2,N,100.0
745,7,0,4,6,0,4,17-03529,1,1,0,0.0
746,9,0,10,6,2,4,51-51255,6,2,0,0.0
747,5,0,10,6,2,3,26-02702,1,2,2,0.0
748,5,0,N,1,1,0,38-00100,6,2,1,0.0
749,5,0,12,4,1,1,17-03531,2,2,4,0.0
750,7,0,6,6,2,2,06-07502,6,2,2,100.0
751,5,0,4,4,2,7,13-04600,2,2,5,0.0
752,10,0,16,1,2,9,51-01301,6,2,5,0.0
753,10,0,9,1,2,6,51-51255,1,1,9,0.0
754,N,4,N,N,1,N,51-51255,9,2,N,100.0
755,9,0,4,1,1,3,26-02702,1,2,8,0.0
756,8,0,12,1,1,6,17-03529,2,2,7,0.0
757,7,0,6,6,2,1,24-01004,2,2,4,0.0
758,7,0,14,6,0,5,06-07502,1,2,1,0.0
759,10,2,11,1,2,8,51-51255,1,2,7,0.0
760,5,0,15,4,1,4,24-01004,1,2,1,0.0
761,2,0,N,N,2,N,17-03529,6,2,N,100.0
762,4,0,10,6,2,3,01-01301,2,2,3,100.0
763,3,2,N,N,2,N,24-01004,1,2,N,100.0
764,7,4,12,6,2,0,36-03710,8,2,5,0.0
765,5,0,9,6,2,1,36-04010,2,2,5,0.0
766,12,0,11,1,2,8,17-03529,6,1,9,0.0
767,9,0,16,6,1,5,19-01700,1,2,4,0.0
768,3,0,N,4,2,0,01-01301,2,2,2,0.0
769,9,0,4,5,2,0,08-00803,1,2,4,0.0
770,5,0,N,6,2,0,06-08507,1,2,0,100.0
771,7,0,3,1,1,9,51-01301,1,1,8,0.0
772,9,0,N,1,1,0,51-01301,6,1,0,100.0
773,5,4,N,4,2,5,36-04010,8,2,3,0.0
774,10,0,N,6,1,3,13-04600,2,2,4,0.0
775,4,4,3,1,2,7,24-01004,1,1,3,0.0
776,7,0,15,6,2,2,28-01100,2,2,3,0.0
777,5,0,2,6,1,7,40-00200,3,2,3,0.0
778,9,0,10,2,1,6,51-51255,1,1,2,0.0
779,5,0,17,6,2,4,38-00100,1,1,6,0.0
780,5,0,16,1,1,5,30-00600,3,2,5,100.0
781,9,0,N,2,2,0,06-08507,6,2,0,100.0
782,5,0,6,6,2,1,28-01100,2,2,7,0.0
783,7,1,N,1,2,0,36-03710,8,2,0,100.0
784,5,0,11,6,1,4,06-08507,1,1,1,0.0
785,7,0,0,3,1,5,30-00600,1,2,9,0.0
786,7,0,2,1,1,8,30-00600,1,2,7,0.0
787,4,1,4,6,2,0,32-00405,8,1,4,0.0
788,9,0,10,6,1,4,08-00803,6,2,6,0.0
789,9,0,15,1,1,2,17-03529,2,2,4,0.0
790,10,0,12,4,1,7,08-00803,1,2,6,0.0
791,9,0,8,1,1,5,51-01301,1,2,8,0.0
792,10,0,15,6,2,1,08-00803,1,2,8,0.0
793,9,0,8,6,1,8,51-01301,1,2,9,0.0
794,7,0,N,1,1,0,17-03529,1,2,2,0.0
795,12,0,11,6,1,9,08-00803,1,1,8,0.0
796,11,0,15,1,1,9,51-51255,1,2,8,0.0
797,9,0,10,6,1,7,40-00200,9,1,1,0.0
798,7,0,N,4,1,4,51-01301,1,2,2,0.0
799,4,0,N,1,2,0,36-04010,2,1,4,0.0
800,4,4,N,1,2,3,36-03710,8,1,2,0.0
801,7,0,N,3,0,3,19-01700,1,1,1,0.0
802,10,0,12,1,1,8,30-00600,1,1,8,100.0
803,7,0,16,1,2,5,17-03529,2,2,7,0.0
804,7,0,N,1,1,4,26-02702,1,1,0,0.0
805,10,0,17,1,2,8,51-01301,1,1,8,100.0
806,4,0,3,6,1,4,30-00600,1,1,7,0.0
807,3,4,N,N,2,N,51-01301,1,1,N,100.0
808,10,0,8,1,1,9,17-03529,1,1,6,0.0
809,7,0,10,6,2,4,19-01700,1,2,1,0.0
810,7,0,16,6,2,5,38-00100,3,2,7,0.0
811,7,0,14,6,2,1,29-01901,2,2,1,100.0
812,2,0,N,N,1,N,36-04010,9,2,N,100.0
813,10,0,10,4,2,9,51-01301,1,1,8,0.0
814,8,0,N,3,2,9,29-01901,2,2,3,0.0
815,7,0,6,6,2,3,26-02702,1,2,3,100.0
816,5,0,13,1,1,3,40-00200,3,2,6,0.0
817,9,0,16,1,2,8,24-01004,6,2,5,0.0
818,9,0,9,5,2,7,19-01700,1,2,5,0.0
819,4,4,N,1,2,1,36-03710,2,2,3,0.0
820,7,0,N,6,2,0,06-07502,1,1,0,100.0
821,9,0,14,6,0,1,08-00803,1,2,2,0.0
822,5,0,N,2,1,5,28-01100,2,2,0,0.0
823,5,0,4,4,1,9,29-01901,2,1,8,0.0
824,10,0,12,6,1,1,29-01901,1,2,0,0.0
825,7,0,15,6,2,4,13-04600,2,1,8,0.0
826,5,0,4,5,2,4,29-01901,2,1,6,0.0
827,5,0,N,1,1,2,24-01004,1,1,0,0.0
828,9,0,N,4,1,7,17-03529,2,1,7,100.0
829,7,0,15,1,1,5,19-01700,1,1,4,0.0
830,8,0,N,1,2,3,19-01700,8,2,3,100.0
831,5,0,N,1,1,1,32-00405,2,1,0,0.0
832,5,0,N,6,1,0,36-03710,2,2,4,0.0
833,9,0,8,6,2,3,08-00803,6,2,8,0.0
834,5,0,N,6,1,0,24-01004,6,1,0,100.0
835,4,0,N,4,2,7,29-01901,2,1,1,0.0
836,10,0,N,4,1,7,51-01301,1,1,9,0.0
837,9,0,4,2,2,9,06-08507,6,1,8,0.0
838,1,1,N,N,2,N,32-00405,9,2,N,100.0
839,10,0,15,1,1,9,08-00803,1,1,5,0.0
840,3,4,N,N,2,N,06-07502,8,1,N,100.0
841,9,0,N,1,1,5,36-04010,1,1,3,0.0
842,8,0,11,1,1,3,19-01700,1,2,3,100.0
843,5,0,7,1,2,3,19-01700,1,1,4,0.0
844,5,0,15,4,1,7,19-01700,1,2,5,0.0
845,9,0,N,4,2,8,29-01901,2,1,6,0.0
846,11,0,12,1,2,9,06-07502,1,1,7,0.0
847,10,0,7,1,1,4,24-01004,1,2,9,0.0
848,4,0,14,6,1,4,38-00100,3,1,2,0.0
849,5,0,3,6,2,6,51-51255,1,1,6,100.0
850,6,0,N,4,2,0,32-00405,1,1,2,0.0
851,5,0,6,1,2,3,01-01301,2,2,2,0.0
852,9,0,10,6,1,8,13-04600,2,1,6,0.0
853,10,0,13,1,1,7,36-04010,2,2,8,0.0
854,10,0,15,6,1,1,38-00100,1,1,1,100.0
855,3,0,N,6,2,0,24-01004,1,2,0,100.0
856,2,1,N,N,2,N,08-00803,1,1,N,100.0
857,9,0,3,1,1,9,06-07502,1,1,7,0.0
858,10,0,9,1,1,9,30-00600,1,1,9,100.0
859,5,0,7,1,1,7,40-00200,1,1,6,0.0
860,7,0,N,4,0,5,08-00803,1,2,3,0.0
861,5,0,6,4,2,4,40-00200,1,2,7,0.0
862,10,0,16,1,1,9,51-51255,2,1,8,0.0
863,7,0,4,4,1,6,08-00803,1,1,5,0.0
864,9,0,6,6,2,7,51-51255,2,1,3,0.0
865,7,2,7,1,1,6,36-03710,1,1,8,0.0
866,8,0,15,4,1,7,30-00600,1,2,5,0.0
867,7,0,8,6,2,5,17-03529,2,1,5,100.0
868,9,0,4,1,2,9,06-07502,6,1,7,0.0
869,8,0,11,1,1,1,08-00803,1,2,0,0.0
870,10,0,11,3,1,1,26-02702,1,2,9,0.0
871,4,0,4,6,1,2,40-00200,1,1,8,0.0
872,10,0,5,1,1,7,06-08507,6,2,9,0.0
873,8,0,12,4,1,4,36-04010,2,2,8,0.0
874,9,0,10,6,1,7,24-01004,2,1,5,0.0
875,6,0,14,4,1,5,38-00100,1,2,2,0.0
876,4,0,15,6,1,5,08-00803,1,2,2,0.0
877,10,0,8,1,2,9,06-07502,6,1,9,100.0
878,7,0,N,6,2,0,19-01700,2,2,1,0.0
879,3,1,N,6,1,2,32-00405,8,1,0,0.0
880,9,0,9,1,1,9,30-00600,1,1,8,0.0
881,N,0,N,N,2,N,24-01004,2,2,N,100.0
882,4,0,15,6,1,2,01-01301,2,1,3,0.0
883,10,0,12,4,1,9,17-03529,2,2,8,0.0
884,7,0,14,6,2,7,51-51255,1,2,4,0.0
885,10,0,11,3,1,8,17-03529,2,2,9,0.0
886,1,0,N,N,1,N,28-01100,1,1,N,100.0
887,1,0,N,N,1,N,06-08507,9,2,N,100.0
888,5,0,N,6,0,0,40-00200,1,1,0,100.0
889,7,0,9,1,1,6,19-01700,2,2,5,0.0
890,5,0,4,4,1,8,38-00100,1,1,4,0.0
891,9,0,11,4,1,2,17-03529,2,2,7,0.0
892,5,0,11,1,1,6,40-00200,3,2,3,0.0
893,9,0,3,1,1,9,17-03529,1,1,1,0.0
894,N,4,N,N,2,N,24-01004,1,2,N,100.0
895,7,0,7,1,2,5,28-01100,2,1,2,0.0
896,5,0,11,4,2,3,36-04010,2,2,5,0.0
897,8,0,6,6,1,7,28-01100,2,1,2,0.0
898,5,0,3,6,1,4,01-01301,2,1,4,100.0
899,5,0,N,1,1,0,28-01100,1,1,7,0.0
900,5,0,10,1,1,4,24-01004,1,2,2,0.0
901,4,1,15,1,2,2,32-00405,1,1,4,0.0
902,4,0,N,N,1,N,24-01004,1,1,N,100.0
903,5,0,3,1,1,8,40-00200,9,1,6,0.0
904,4,4,N,6,2,0,32-00405,1,1,0,100.0
905,9,0,11,2,1,7,51-51255,2,2,8,0.0
906,4,0,14,6,2,0,51-51255,1,1,1,0.0
907,5,0,9,4,2,4,29-01901,2,1,5,0.0
908,7,0,14,1,1,1,19-01700,1,2,5,0.0
909,5,0,9,6,2,7,36-04010,2,1,5,0.0
910,8,0,14,1,1,5,19-01700,1,2,3,0.0
911,7,0,11,6,0,5,28-01100,1,2,2,0.0
912,10,0,15,6,1,5,26-02702,1,2,5,100.0
913,5,0,10,1,1,6,40-00200,1,1,5,0.0
914,3,0,N,N,2,N,13-04600,1,1,N,100.0
915,7,0,7,6,2,7,32-00405,2,1,0,0.0
916,5,0,11,1,1,6,30-00600,1,1,6,100.0
917,5,0,10,1,1,3,06-08507,1,1,9,0.0
918,7,0,7,6,2,5,30-00600,1,1,1,0.0
919,7,0,4,1,1,7,28-01100,2,1,8,0.0
920,4,4,N,6,2,1,36-04010,2,1,0,0.0
921,10,0,11,6,2,2,28-01100,1,2,8,0.0
922,10,0,14,1,1,9,06-08507,1,2,9,100.0
923,10,0,15,1,1,9,06-08507,1,1,4,0.0
924,7,1,6,6,2,1,08-00803,1,2,1,100.0
925,10,0,14,1,2,9,06-07502,6,2,8,0.0
926,12,0,11,6,1,7,24-01004,6,1,3,0.0
927,9,0,14,1,1,7,26-02702,6,1,2,0.0
928,4,0,4,6,1,5,13-04600,2,1,1,0.0
929,7,0,6,6,0,0,29-01901,2,2,3,0.0
930,8,0,10,1,1,5,28-01100,1,1,9,0.0
931,5,0,9,6,2,5,38-00100,1,1,3,0.0
932,4,4,14,6,2,4,36-03710,1,1,3,0.0
933,5,0,N,2,1,0,36-04010,2,1,5,0.0
934,9,0,3,4,1,9,24-01004,1,1,7,0.0
935,7,0,10,1,1,7,17-03529,1,1,9,0.0
936,7,0,9,1,1,4,17-03529,1,2,8,0.0
937,7,0,12,6,1,2,17-03529,2,1,6,0.0
938,6,0,3,1,2,7,38-00100,1,1,7,100.0
939,11,0,16,1,1,9,36-04010,1,1,8,0.0
940,6,0,N,4,0,2,40-00200,1,1,2,100.0
941,11,4,12,1,1,9,26-02702,1,2,8,0.0
942,5,4,N,1,1,2,51-51255,1,2,0,0.0
943,5,0,N,1,1,8,01-01301,1,1,5,0.0
944,9,0,11,1,1,2,17-03529,1,1,7,0.0
945,1,0,N,1,1,2,51-51255,1,2,0,0.0
946,N,0,N,N,1,N,51-01301,2,2,N,100.0
947,9,0,11,1,1,7,36-04010,2,1,3,0.0
948,3,0,N,2,1,0,29-01901,2,2,1,0.0
949,12,0,N,1,2,5,24-01004,6,2,0,0.0
950,4,0,N,3,1,2,26-02702,2,2,4,0.0
951,7,0,14,6,2,1,26-02702,6,2,0,0.0
952,7,0,15,6,1,1,08-00803,1,1,0,0.0
953,12,0,11,1,2,8,06-08507,1,2,8,100.0
954,9,0,N,1,1,6,01-01301,2,1,8,0.0
955,4,0,N,2,0,0,36-03710,2,1,2,0.0
956,2,0,N,N,1,N,38-00100,3,1,N,100.0
