HISP,SEX,DEAR,PINCP,NOC,EDU,RAC1P,DEYE,DPHY,DENSITY,MSP,POVPIP,HOUSING_TYPE,OWN_RENT,NPF,AGEP,PINCP_DECILE,DVET,INDP_CAT,PUMA,DREM
0,1,2,78300.0,0,9,1,2,2,3020.7999999999997,2,N,1,0,N,60,9,N,9,25-00503,2
0,2,2,5800.0,0,10,1,2,2,3020.7999999999997,1,501,1,1,3,49,7,N,11,25-00503,2
0,1,1,N,0,5,1,2,2,3635.2000000000003,6,501,1,1,3,22,2,N,14,25-02800,2
0,1,2,4000.0,0,7,1,1,2,3020.7999999999997,6,501,1,2,N,86,8,N,4,25-00503,2
0,1,2,52000.0,0,9,1,2,2,2099.2,6,501,1,1,N,26,6,N,12,25-00703,2
0,2,2,N,0,9,1,2,2,2099.2,1,186,1,2,2,57,5,N,15,25-00703,2
4,2,2,30000.0,0,9,1,2,2,3020.7999999999997,6,76,1,2,N,68,6,N,12,25-00503,2
0,2,2,205000.0,2,10,1,2,1,1484.8000000000002,1,501,1,1,4,39,1,N,11,25-01300,2
0,2,2,68900.0,0,9,1,2,2,2099.2,1,501,1,1,2,54,4,N,9,25-00703,2
0,2,2,125000.0,N,7,6,2,2,3020.7999999999997,6,N,2,0,N,21,1,N,14,25-00503,1
0,1,2,19000.0,0,10,1,2,2,2099.2,1,218,1,1,2,49,6,N,N,25-00703,2
0,1,2,42000.0,0,8,9,2,2,2099.2,6,501,1,1,4,33,4,N,13,25-00703,2
0,2,2,40000.0,2,10,1,2,2,3635.2000000000003,1,501,1,1,4,34,8,N,16,25-02800,2
0,2,2,N,0,7,1,2,2,1484.8000000000002,1,501,1,1,2,86,6,N,N,25-01300,2
0,2,2,5820.0,0,2,1,2,1,2099.2,1,501,1,1,4,63,4,N,N,25-00703,2
0,1,2,N,0,8,1,2,2,2099.2,1,262,1,1,2,69,8,N,6,25-00703,2
0,1,2,47300.0,3,9,1,2,2,1484.8000000000002,1,501,1,1,6,87,0,N,10,25-01300,2
0,2,2,26900.0,0,12,1,2,2,1484.8000000000002,1,296,1,1,3,66,4,N,N,25-01300,2
0,1,2,205000.0,0,5,1,2,2,2406.4,1,501,1,1,2,73,7,N,3,25-01000,2
0,2,2,N,0,10,1,2,2,2099.2,1,248,1,2,3,71,5,N,8,25-00703,2
0,2,2,55000.0,0,N,1,2,1,3635.2000000000003,3,348,1,2,N,77,5,N,N,25-02800,2
0,2,2,140000.0,1,9,2,2,2,3635.2000000000003,1,501,1,1,3,64,9,N,12,25-02800,2
0,2,2,N,2,10,1,2,2,3020.7999999999997,1,501,1,1,4,35,7,N,4,25-00503,2
0,2,2,11000.0,1,N,6,2,N,1484.8000000000002,N,155,1,2,3,2,N,N,N,25-01300,N
0,2,2,0.0,1,5,1,2,2,1484.8000000000002,6,501,1,2,3,82,7,N,16,25-01300,2
0,2,2,335000.0,0,10,1,2,2,2406.4,1,501,1,1,2,68,9,N,15,25-01000,2
0,1,2,N,0,9,1,2,2,2099.2,6,304,1,2,N,52,6,6,5,25-00703,2
0,2,2,102000.0,N,5,6,2,2,3020.7999999999997,6,292,3,0,N,88,0,N,14,25-00503,2
4,1,2,38200.0,0,4,1,2,2,3635.2000000000003,6,348,1,2,2,16,1,N,4,25-02800,2
0,1,2,0.0,0,8,1,2,2,2099.2,3,454,1,1,2,66,3,N,N,25-00703,2
0,1,2,120000.0,2,9,1,2,2,1484.8000000000002,6,501,1,1,4,25,0,N,N,25-01300,2
0,1,2,940.0,2,9,1,2,2,3635.2000000000003,1,501,1,1,4,43,9,N,9,25-02800,2
0,1,2,45500.0,0,9,1,2,2,3635.2000000000003,6,501,1,2,N,40,0,N,10,25-02800,1
0,2,1,87800.0,0,7,1,2,2,3635.2000000000003,6,501,1,1,N,62,4,N,15,25-02800,1
0,1,2,N,0,9,1,2,2,1484.8000000000002,1,326,1,2,7,78,7,N,11,25-01300,2
0,2,2,N,0,7,1,2,1,1484.8000000000002,3,501,1,1,5,69,2,N,N,25-01300,2
0,1,2,0.0,1,6,1,2,2,2099.2,1,501,1,1,3,56,8,N,10,25-00703,2
0,1,2,100000.0,0,5,1,2,2,2099.2,4,233,1,1,N,61,3,N,N,25-00703,2
1,1,2,62000.0,2,7,1,2,2,3635.2000000000003,1,501,1,1,4,53,9,N,4,25-02800,2
0,2,2,N,1,N,1,2,N,1484.8000000000002,N,501,1,1,3,0,N,N,N,25-01300,N
0,1,2,10900.0,N,7,1,1,2,2406.4,6,N,3,0,N,19,1,N,N,25-01000,2
0,1,2,0.0,1,5,1,2,2,2099.2,6,501,1,1,3,19,1,N,13,25-00703,1
0,2,2,45000.0,0,10,1,2,2,2406.4,1,195,1,1,4,61,4,N,N,25-01000,2
0,1,2,N,0,5,1,2,2,2406.4,6,501,1,1,N,24,4,N,3,25-01000,2
0,2,2,39280.0,0,8,1,2,2,2406.4,1,306,1,2,2,72,3,N,N,25-01000,2
0,2,2,2600.0,0,3,6,2,2,3020.7999999999997,1,421,1,1,2,59,0,N,N,25-00503,2
4,2,2,213200.0,0,7,1,2,2,2406.4,4,501,1,2,N,53,6,N,12,25-01000,2
0,2,2,7700.0,2,3,1,2,2,2099.2,N,501,1,1,4,11,N,N,N,25-00703,2
0,1,2,23800.0,0,5,1,2,2,3635.2000000000003,4,501,1,1,N,44,9,N,8,25-02800,2
0,2,2,2600.0,0,9,1,2,2,1484.8000000000002,4,501,1,1,N,43,7,N,9,25-01300,2
0,2,2,73800.0,0,7,1,2,2,3020.7999999999997,6,212,1,2,N,32,6,N,7,25-00503,2
0,2,2,110000.0,1,4,1,2,2,3635.2000000000003,6,501,1,1,4,15,0,5,N,25-02800,2
0,1,2,62600.0,0,10,1,2,2,1484.8000000000002,1,501,1,1,3,62,9,N,10,25-01300,2
0,2,2,49000.0,0,10,1,2,2,2099.2,1,501,1,1,2,59,9,N,10,25-00703,2
0,1,2,0.0,0,9,1,2,2,1484.8000000000002,1,207,1,1,2,48,5,N,8,25-01300,2
0,1,2,65000.0,0,9,1,2,2,3635.2000000000003,1,399,1,1,3,40,7,N,N,25-02800,2
0,2,2,80000.0,0,9,1,2,2,2099.2,6,501,1,1,2,50,4,N,12,25-00703,2
0,2,2,61000.0,0,9,1,2,1,3020.7999999999997,1,501,1,2,2,54,6,N,N,25-00503,2
0,1,2,65000.0,0,9,1,2,2,1484.8000000000002,1,1,1,1,2,55,8,N,16,25-01300,2
0,1,2,200000.0,3,10,2,2,2,1484.8000000000002,1,501,1,1,5,37,9,N,4,25-01300,2
0,2,1,56000.0,0,9,1,2,2,3635.2000000000003,6,137,1,2,N,69,4,N,10,25-02800,2
0,1,2,120090.0,N,9,1,2,2,3635.2000000000003,6,N,2,0,N,33,0,N,6,25-02800,2
0,2,2,0.0,0,9,1,2,2,1484.8000000000002,1,501,1,1,2,59,9,N,10,25-01300,2
0,2,2,300300.0,1,N,1,2,N,2099.2,N,326,1,1,3,1,N,N,N,25-00703,N
0,2,2,85000.0,0,7,1,2,2,1177.6,1,501,1,1,3,60,2,N,N,25-01000,2
0,1,2,30000.0,2,N,1,2,2,3635.2000000000003,4,91,1,2,N,1,9,N,12,25-02800,2
0,1,2,40000.0,0,9,6,2,2,3635.2000000000003,1,403,1,1,4,47,9,N,6,25-02800,2
0,2,2,47140.0,0,5,1,2,2,2406.4,4,501,1,1,2,84,4,N,14,25-01000,2
0,1,2,N,2,2,1,2,2,2406.4,N,326,1,1,4,5,N,N,N,25-01000,2
0,2,2,80000.0,2,9,6,2,2,1484.8000000000002,1,501,1,1,4,34,5,N,12,25-01300,2
0,2,2,55000.0,N,7,1,2,1,2099.2,4,N,3,0,N,72,2,N,N,25-00703,2
0,2,2,N,2,2,1,2,2,2099.2,N,501,1,2,4,6,N,5,N,25-00703,2
0,1,2,50300.0,0,10,1,2,2,3020.7999999999997,4,501,1,1,N,72,9,N,12,25-00503,2
0,2,2,10000.0,2,10,1,2,2,3020.7999999999997,1,374,1,2,7,36,5,N,10,25-00503,2
0,2,2,55100.0,0,10,1,2,2,1484.8000000000002,6,449,1,1,3,25,1,N,13,25-01300,2
0,2,2,108000.0,N,7,1,2,2,3020.7999999999997,6,N,2,0,N,22,1,N,14,25-00503,2
0,1,2,25400.0,2,N,1,2,N,2099.2,N,130,1,1,3,0,N,N,N,25-00703,N
0,2,2,8900.0,0,9,1,2,2,3020.7999999999997,6,443,1,1,N,28,8,N,15,25-00503,2
0,2,2,26000.0,2,9,1,2,2,3635.2000000000003,1,501,1,1,4,43,7,N,12,25-02800,2
0,2,2,16000.0,1,3,1,2,2,1484.8000000000002,1,501,1,1,3,50,0,N,N,25-01300,2
0,1,2,55000.0,2,1,1,2,N,2406.4,N,326,1,2,4,4,N,N,N,25-01000,N
0,2,2,9000.0,0,5,1,2,2,2099.2,6,501,1,1,2,72,2,N,12,25-00703,2
0,2,2,62000.0,0,5,1,2,2,2099.2,6,206,1,2,N,65,6,N,12,25-00703,2
0,2,2,140000.0,0,5,1,2,2,3635.2000000000003,3,501,1,2,N,60,4,N,N,25-02800,2
0,1,2,45000.0,1,4,1,2,2,3020.7999999999997,6,336,1,2,3,23,0,N,N,25-00503,2
0,2,2,50000.0,0,9,1,2,2,2099.2,6,301,1,2,N,26,6,N,12,25-00703,2
0,2,1,0.0,N,9,1,2,2,3635.2000000000003,6,N,3,0,N,42,3,N,15,25-02800,2
0,1,2,42000.0,0,10,1,2,2,3635.2000000000003,6,501,1,1,4,30,7,N,16,25-02800,2
0,2,2,150000.0,1,4,1,2,2,2406.4,3,501,1,1,4,85,0,N,N,25-01000,2
0,1,2,N,3,3,1,2,2,2099.2,N,226,1,1,5,4,N,N,N,25-00703,2
0,1,2,50000.0,2,3,1,2,2,1484.8000000000002,N,501,1,1,4,11,N,N,N,25-01300,2
0,2,2,5500.0,2,10,1,2,2,3020.7999999999997,1,501,1,1,3,45,9,N,11,25-00503,2
0,1,2,111500.0,2,5,6,2,1,3635.2000000000003,1,501,1,2,4,94,6,N,N,25-02800,2
0,2,2,145000.0,0,3,1,2,2,2406.4,N,162,1,1,3,14,N,N,N,25-01000,2
0,1,2,N,2,2,1,2,2,3020.7999999999997,N,501,1,1,4,5,N,N,N,25-00503,2
0,2,2,14100.0,0,7,1,2,2,3635.2000000000003,1,501,1,2,2,62,5,N,9,25-02800,1
0,2,2,12000.0,0,7,1,2,2,3635.2000000000003,1,501,1,1,7,67,4,N,3,25-02800,2
0,2,2,N,2,2,1,1,N,2099.2,N,317,1,2,4,4,N,N,N,25-00703,N
0,2,2,200000.0,0,10,6,2,2,3020.7999999999997,6,501,1,1,3,60,3,N,N,25-00503,2
0,2,2,N,1,9,1,2,2,1484.8000000000002,1,501,1,1,3,49,7,N,10,25-01300,2
0,1,2,38100.0,2,3,1,2,2,2406.4,N,501,1,1,5,9,N,N,N,25-01000,2
0,1,2,N,0,10,1,2,N,3020.7999999999997,4,501,1,2,N,24,8,N,1,25-00503,N
0,1,2,73800.0,3,3,1,2,2,1484.8000000000002,N,501,1,1,5,11,N,N,N,25-01300,2
0,2,2,40000.0,0,9,1,2,2,3635.2000000000003,1,339,1,2,2,51,8,N,10,25-02800,2
0,1,2,32000.0,N,7,1,2,1,3020.7999999999997,4,N,3,0,N,71,2,N,N,25-00503,2
0,1,2,95000.0,0,5,1,2,2,2099.2,1,492,1,1,4,51,4,N,6,25-00703,2
0,2,2,8520.0,1,10,1,2,2,3635.2000000000003,6,501,1,1,3,49,7,N,11,25-02800,2
0,2,1,2000.0,2,2,6,2,2,3020.7999999999997,N,501,1,1,5,5,N,N,N,25-00503,2
0,2,2,37020.0,0,7,1,2,2,1484.8000000000002,6,469,1,1,4,30,6,N,4,25-01300,2
0,1,2,120050.0,2,3,1,2,2,3020.7999999999997,6,76,1,2,7,15,0,N,N,25-00503,2
0,1,2,7500.0,0,9,1,2,2,3020.7999999999997,4,334,1,2,N,74,7,N,4,25-00503,2
4,1,2,0.0,1,11,1,2,2,3635.2000000000003,1,501,1,1,3,48,9,N,8,25-02800,2
0,2,2,N,2,11,1,2,2,1484.8000000000002,1,357,1,1,4,45,9,N,10,25-01300,2
0,2,2,21000.0,0,11,1,2,2,2099.2,1,501,1,1,3,80,7,N,12,25-00703,2
0,2,1,50000.0,N,7,6,2,1,1484.8000000000002,3,N,3,0,N,85,2,N,N,25-01300,1
0,1,2,0.0,1,10,1,2,2,3020.7999999999997,6,312,1,1,3,39,9,N,6,25-00503,2
0,1,2,75000.0,2,7,1,2,2,1484.8000000000002,6,501,1,1,4,18,0,N,N,25-01300,2
0,2,2,40000.0,2,9,1,2,2,1484.8000000000002,1,501,1,1,4,71,7,N,11,25-01300,2
0,1,2,15450.0,0,5,1,2,2,3020.7999999999997,6,424,1,2,2,56,0,N,N,25-00503,2
0,2,2,6110.0,1,9,6,2,2,3020.7999999999997,1,359,1,1,3,35,9,N,11,25-00503,2
0,2,2,29510.0,5,2,1,2,N,2406.4,N,501,1,1,4,66,N,N,N,25-01000,N
0,1,2,N,2,10,1,2,2,2099.2,1,501,1,1,5,31,7,N,15,25-00703,2
0,2,2,516000.0,4,2,1,2,2,3020.7999999999997,N,501,1,1,6,5,N,N,N,25-00503,2
0,1,2,66000.0,0,11,6,2,2,2406.4,1,365,1,1,2,67,9,N,11,25-01000,2
0,2,2,55000.0,0,9,1,2,2,2099.2,6,425,1,1,N,28,9,N,12,25-00703,2
0,1,2,60000.0,0,5,1,2,2,3020.7999999999997,1,501,1,1,2,67,1,N,N,25-00503,2
0,1,2,200000.0,0,10,1,2,2,1484.8000000000002,1,22,1,1,2,65,8,N,4,25-01300,2
0,1,2,7000.0,0,7,1,2,2,3020.7999999999997,6,501,1,2,2,56,0,N,14,25-00503,2
0,2,2,87200.0,2,4,6,2,2,3020.7999999999997,6,501,1,1,4,17,2,N,10,25-00503,2
0,2,2,50000.0,0,5,1,1,2,2099.2,3,501,1,1,N,75,4,N,N,25-00703,2
0,2,2,80000.0,0,9,1,2,2,2099.2,6,501,1,1,5,70,5,N,11,25-00703,2
0,2,2,10000.0,2,10,1,2,2,3635.2000000000003,1,501,1,1,5,46,7,N,9,25-02800,2
0,1,2,44600.0,0,5,1,2,2,2099.2,6,501,1,1,3,19,1,N,6,25-00703,2
0,2,2,70830.0,2,N,1,2,N,3635.2000000000003,N,501,1,1,4,2,N,N,N,25-02800,N
0,2,2,N,0,9,1,2,2,2406.4,3,501,1,1,N,55,9,N,16,25-01000,2
0,1,2,2600.0,0,12,1,2,2,3635.2000000000003,1,365,1,1,2,33,9,N,12,25-02800,2
0,1,2,47140.0,2,10,1,2,2,1484.8000000000002,1,501,1,1,4,39,9,N,N,25-01300,2
0,1,2,N,1,9,1,2,2,3020.7999999999997,1,343,1,1,3,32,7,N,10,25-00503,2
0,1,2,2400.0,0,7,1,2,2,1484.8000000000002,4,501,1,1,N,64,6,N,16,25-01300,2
0,2,2,102000.0,4,N,1,2,N,2099.2,N,501,1,1,6,0,N,N,N,25-00703,N
0,1,2,9400.0,0,9,1,2,2,3635.2000000000003,1,501,1,1,2,72,8,N,16,25-02800,2
0,1,2,20000.0,1,10,1,2,2,1484.8000000000002,1,501,1,1,3,40,7,N,10,25-01300,2
0,2,2,N,0,9,1,2,2,2099.2,1,501,1,1,2,58,5,N,16,25-00703,2
0,1,2,80000.0,2,9,1,2,2,2099.2,1,501,1,2,7,45,7,N,4,25-00703,2
0,2,2,5000.0,0,5,1,2,1,3020.7999999999997,1,501,1,1,3,76,3,N,N,25-00503,1
0,2,2,0.0,2,N,1,2,N,2406.4,N,501,1,1,4,2,N,N,N,25-01000,1
0,1,2,66900.0,0,5,1,1,2,2099.2,1,501,1,1,2,55,9,N,4,25-00703,2
0,2,2,N,0,4,1,2,2,2099.2,4,429,1,2,N,61,1,N,6,25-00703,2
0,1,2,N,1,9,1,2,2,2406.4,6,336,1,1,3,31,8,N,4,25-01000,2
0,1,2,0.0,3,9,1,2,2,2099.2,1,501,1,1,5,54,8,N,12,25-00703,2
0,1,2,N,0,5,6,2,2,1484.8000000000002,1,55,1,1,3,56,7,N,3,25-01300,2
0,1,2,N,0,5,1,2,2,2099.2,4,501,1,1,2,84,1,N,12,25-00703,2
0,2,2,433000.0,N,4,1,2,2,2099.2,6,N,3,0,N,19,1,N,N,25-00703,2
0,1,2,8300.0,0,9,1,2,2,1484.8000000000002,1,501,1,1,2,62,7,N,9,25-01300,2
0,1,2,N,2,3,6,2,2,3635.2000000000003,N,316,1,1,4,7,N,N,N,25-02800,2
0,2,2,3000.0,2,10,1,2,2,3020.7999999999997,1,501,1,1,4,40,0,N,N,25-00503,2
0,1,2,55000.0,0,9,1,2,2,2099.2,1,501,1,1,2,65,7,N,10,25-00703,2
0,1,2,180000.0,0,7,1,2,2,2099.2,6,501,1,2,N,37,6,N,14,25-00703,2
0,2,2,0.0,0,11,1,2,2,2099.2,1,1,1,1,2,53,7,2,12,25-00703,2
0,1,2,15600.0,0,9,1,2,2,1484.8000000000002,4,501,1,1,N,83,9,N,6,25-01300,2
0,1,2,6800.0,0,8,3,2,2,2406.4,4,501,1,1,N,66,7,N,10,25-01000,2
0,2,2,N,0,7,1,2,2,2099.2,1,501,1,1,2,76,6,N,12,25-00703,2
0,2,2,45000.0,0,5,1,2,2,3020.7999999999997,4,61,1,1,2,70,2,N,N,25-00503,2
0,2,2,8520.0,N,4,1,2,2,2099.2,6,N,2,0,N,52,1,N,14,25-00703,2
0,2,2,88000.0,1,12,1,2,2,3020.7999999999997,1,501,1,1,3,58,1,N,N,25-00503,2
0,1,2,37000.0,0,9,1,2,2,2406.4,2,501,1,1,4,86,5,N,4,25-01000,2
4,1,2,133900.0,N,7,1,2,2,2099.2,6,N,3,0,N,21,2,N,14,25-00703,2
0,1,2,433000.0,0,9,1,2,2,2406.4,6,152,1,1,N,62,7,N,9,25-01000,2
0,1,2,7500.0,4,9,1,2,2,2099.2,1,501,1,2,6,49,8,N,13,25-00703,2
0,2,2,24000.0,0,5,1,2,2,2099.2,1,501,1,1,2,61,2,N,N,25-00703,1
0,1,2,20000.0,0,10,1,2,2,3635.2000000000003,1,501,1,1,2,76,9,N,4,25-02800,2
0,2,2,183000.0,3,10,9,2,1,3020.7999999999997,5,N,3,0,5,3,9,N,6,25-00503,2
0,1,2,35000.0,1,N,6,2,N,1484.8000000000002,N,501,1,1,3,0,N,N,N,25-01300,N
0,2,2,23000.0,0,12,1,2,2,2406.4,1,501,1,1,2,59,8,N,10,25-01000,2
0,1,2,215000.0,2,3,6,2,2,3020.7999999999997,N,501,1,1,4,11,N,N,N,25-00503,2
0,2,2,N,0,7,1,2,2,2406.4,4,358,1,1,N,54,4,N,4,25-01000,2
0,1,2,24540.0,1,5,1,2,2,3635.2000000000003,1,501,1,1,3,54,0,N,N,25-02800,2
0,2,2,N,0,10,1,2,2,2099.2,3,262,1,1,N,78,9,N,10,25-00703,2
0,1,2,65000.0,0,5,1,2,2,3020.7999999999997,6,501,1,2,2,20,6,N,4,25-00503,2
0,2,2,37900.0,0,9,1,2,2,3020.7999999999997,1,476,1,1,2,58,8,N,9,25-00503,2
0,1,2,90530.0,N,7,6,2,N,1484.8000000000002,3,252,3,0,N,19,2,N,7,25-01300,1
0,1,2,78500.0,2,3,1,2,2,2406.4,N,501,1,1,4,7,N,N,N,25-01000,2
0,1,2,N,N,7,2,2,2,3635.2000000000003,6,432,3,0,N,18,0,N,N,25-02800,2
0,2,2,19220.0,0,8,1,2,2,2406.4,1,398,1,1,2,66,7,N,6,25-01000,2
0,2,2,4000.0,0,5,1,2,2,2099.2,1,501,1,1,3,31,9,N,9,25-00703,2
0,1,2,32800.0,N,7,1,1,2,3020.7999999999997,6,N,3,0,N,18,2,N,13,25-00503,2
0,1,2,N,0,6,1,2,2,1484.8000000000002,4,294,1,1,N,63,8,N,3,25-01300,2
0,2,2,23800.0,0,9,1,2,2,2099.2,6,501,1,1,4,25,4,N,6,25-00703,2
0,2,1,N,1,7,1,2,2,3020.7999999999997,1,490,1,1,3,33,4,N,N,25-00503,2
0,2,2,44000.0,1,5,1,2,2,2099.2,3,501,1,1,3,38,0,N,N,25-00703,2
0,2,2,N,1,4,1,2,2,3635.2000000000003,4,501,1,1,3,53,0,N,4,25-02800,2
0,1,2,27600.0,0,9,1,2,2,2099.2,6,501,1,1,5,22,5,N,11,25-00703,2
0,2,2,28090.0,0,9,1,2,2,2406.4,6,501,1,1,4,23,8,N,10,25-01000,2
0,1,2,N,1,9,8,2,2,2406.4,1,501,1,1,2,26,0,N,N,25-01000,2
0,1,2,32530.0,0,6,1,2,2,1484.8000000000002,6,241,1,1,4,10,5,N,7,25-01300,1
0,1,2,N,0,5,1,2,2,3020.7999999999997,6,501,1,2,N,53,3,N,15,25-00503,2
0,2,2,25000.0,0,9,1,2,2,3020.7999999999997,6,501,1,1,2,23,6,N,12,25-00503,2
0,2,2,150000.0,0,5,1,2,2,2099.2,6,403,1,2,N,21,4,N,15,25-00703,2
0,1,2,N,2,10,1,2,2,1484.8000000000002,1,501,1,1,3,44,6,N,11,25-01300,2
4,1,2,200000.0,0,5,1,2,2,2099.2,6,155,1,2,N,70,4,N,N,25-00703,2
0,2,2,N,0,9,2,2,2,3635.2000000000003,1,501,1,1,2,54,5,N,10,25-02800,2
0,2,2,N,0,12,1,2,2,1484.8000000000002,6,501,1,1,N,60,9,N,4,25-01300,2
0,2,2,120000.0,0,10,1,2,2,2099.2,1,493,1,1,2,48,5,N,9,25-00703,2
0,1,2,21800.0,0,5,1,2,2,2099.2,1,501,1,1,2,62,5,N,4,25-00703,2
0,2,2,60000.0,2,10,2,2,2,2099.2,1,501,1,1,4,50,8,N,11,25-00703,2
0,1,2,90000.0,0,9,1,2,2,3020.7999999999997,4,501,1,1,N,64,9,N,3,25-00503,2
0,2,2,N,0,7,1,2,2,2099.2,3,455,1,1,3,86,5,N,N,25-00703,2
0,2,2,60500.0,0,5,1,2,2,2406.4,1,501,1,1,3,75,3,N,4,25-01000,2
0,1,2,N,0,N,1,2,N,2099.2,N,501,1,1,N,0,N,N,N,25-00703,N
4,1,2,51500.0,0,4,1,2,2,2406.4,3,73,1,2,N,38,4,N,N,25-01000,2
0,2,1,33400.0,2,12,1,2,2,3020.7999999999997,1,501,1,1,4,45,1,N,11,25-00503,1
0,2,2,70200.0,2,1,1,2,1,1484.8000000000002,5,501,1,1,4,3,1,N,6,25-01300,2
0,1,2,80000.0,0,4,1,2,2,2099.2,6,240,1,2,3,17,0,N,14,25-00703,2
0,2,2,6000.0,0,10,1,2,1,3020.7999999999997,1,501,1,1,3,82,2,N,N,25-00503,2
0,2,2,200000.0,2,1,1,2,N,2406.4,N,501,1,1,4,4,N,N,N,25-01000,N
0,1,2,0.0,3,2,1,2,2,2406.4,N,501,1,1,5,6,N,N,N,25-01000,2
0,2,2,81000.0,3,1,1,2,2,3020.7999999999997,1,501,1,1,6,46,3,N,4,25-00503,2
0,1,2,58000.0,2,5,1,2,2,2406.4,1,501,1,1,4,49,2,N,N,25-01000,2
0,2,2,N,2,7,1,2,2,2099.2,1,353,1,1,4,74,2,N,10,25-00703,2
0,1,2,N,0,4,1,2,2,2099.2,6,501,1,1,N,50,6,N,4,25-00703,2
0,1,2,N,2,N,9,2,N,2099.2,N,38,1,1,3,2,N,N,N,25-00703,N
0,2,1,N,N,7,1,2,1,2099.2,4,17,3,0,N,78,2,N,N,25-00703,2
0,2,2,15000.0,4,9,2,2,2,2406.4,1,501,1,1,6,26,0,N,N,25-01000,2
0,2,2,13700.0,3,1,1,2,2,3635.2000000000003,5,501,1,2,4,70,3,N,6,25-02800,2
0,1,2,10000.0,1,10,1,2,2,2099.2,1,501,1,1,4,43,7,N,3,25-00703,2
0,2,2,5000.0,3,10,1,2,2,2099.2,1,317,1,2,5,49,0,N,11,25-00703,1
0,1,2,N,0,7,1,2,2,2099.2,1,501,1,1,3,55,8,N,10,25-00703,2
0,1,2,0.0,N,7,1,2,2,3020.7999999999997,6,N,3,0,N,21,1,N,10,25-00503,2
0,1,2,12000.0,4,3,1,2,2,1484.8000000000002,N,501,1,1,6,9,N,N,N,25-01300,2
0,2,2,23600.0,N,7,1,2,1,3020.7999999999997,3,247,1,2,5,58,1,N,N,25-00503,1
0,2,2,81000.0,0,5,1,2,1,2406.4,1,120,1,1,2,68,6,N,N,25-01000,2
0,2,2,91700.0,0,4,1,2,2,3635.2000000000003,1,315,1,1,3,84,3,N,N,25-02800,2
0,1,2,21800.0,0,7,1,2,2,3020.7999999999997,6,501,1,1,2,19,1,N,6,25-00503,2
0,1,2,55000.0,0,7,1,2,2,3020.7999999999997,6,500,1,1,4,41,3,N,4,25-00503,2
0,1,2,2600.0,N,11,1,2,2,2099.2,6,247,3,0,N,32,3,N,8,25-00703,2
0,2,2,60000.0,0,5,1,2,2,2406.4,1,501,1,1,2,72,4,N,N,25-01000,2
0,2,2,20500.0,2,3,1,2,2,3020.7999999999997,N,4,1,1,3,14,N,N,N,25-00503,2
0,1,2,20600.0,2,3,1,2,2,2099.2,N,131,1,1,4,12,N,N,N,25-00703,2
0,2,2,0.0,0,8,6,2,2,1484.8000000000002,1,121,1,1,3,74,4,N,15,25-01300,2
0,2,2,50000.0,0,4,1,2,1,3020.7999999999997,3,137,1,2,N,94,4,N,N,25-00503,2
0,1,2,21600.0,1,10,1,2,2,2099.2,1,501,1,1,3,37,9,N,11,25-00703,2
0,2,2,39280.0,2,2,1,2,2,3020.7999999999997,N,501,1,1,4,5,N,N,N,25-00503,2
0,2,2,950.0,0,8,1,2,2,3020.7999999999997,6,276,1,1,6,28,5,N,12,25-00503,2
0,1,2,58100.0,0,9,1,2,2,1484.8000000000002,1,469,1,1,2,63,5,N,3,25-01300,2
0,2,2,0.0,2,2,1,2,N,2099.2,N,300,1,1,3,4,N,N,N,25-00703,N
0,2,2,120000.0,0,12,1,2,2,2406.4,1,73,1,1,2,62,2,N,11,25-01000,2
0,1,2,100000.0,0,5,1,2,2,3635.2000000000003,1,501,1,1,2,72,5,N,11,25-02800,2
0,2,2,0.0,1,9,1,2,2,3020.7999999999997,N,501,1,1,6,51,6,N,13,25-00503,2
0,1,2,300000.0,0,5,1,2,2,2406.4,1,501,1,1,2,67,5,N,12,25-01000,2
0,2,2,50000.0,1,9,1,2,2,2099.2,6,106,1,2,3,33,5,N,10,25-00703,2
0,2,2,N,N,7,1,2,2,3020.7999999999997,6,N,3,0,N,52,1,N,9,25-00503,2
0,2,2,N,0,7,1,2,2,1484.8000000000002,1,501,1,1,2,79,2,N,3,25-01300,2
0,1,2,N,0,9,1,2,2,3020.7999999999997,6,501,1,2,2,50,4,N,15,25-00503,2
0,1,2,26000.0,0,9,1,2,2,2406.4,6,501,1,1,N,62,1,N,15,25-01000,2
0,2,2,32000.0,0,9,1,2,2,2099.2,1,501,1,1,2,28,4,N,N,25-00703,2
0,2,2,82000.0,0,5,1,2,2,1484.8000000000002,1,501,1,1,2,58,5,N,6,25-01300,2
0,1,2,52000.0,N,5,1,2,2,1484.8000000000002,6,N,3,0,N,32,1,N,N,25-01300,2
0,2,2,0.0,0,9,1,2,2,3635.2000000000003,3,501,1,1,N,94,9,N,10,25-02800,2
0,1,2,800.0,2,2,1,2,2,3020.7999999999997,N,218,1,1,4,6,N,N,N,25-00503,2
0,1,2,104000.0,0,11,1,2,2,3635.2000000000003,1,501,1,1,2,54,9,N,8,25-02800,2
0,1,2,66900.0,1,2,1,2,N,2099.2,N,501,1,1,4,3,N,N,N,25-00703,N
0,1,2,0.0,0,5,1,2,2,2406.4,6,93,1,1,3,81,3,N,6,25-01000,2
0,2,2,32000.0,0,10,1,2,2,3020.7999999999997,3,501,1,1,N,65,8,4,11,25-00503,2
